panel,kind,id,series,x,y,value,mu,d,s,tau,cAbs,J,rawSpectralEdge,rawNumericalAbscissa,displayValue,projection,targetCase,N,sourcePath,sourceSha256,certificateId,formula,status,note
A,hidden-mean-excitation,hidden-0-000,d=0,9.9999999999999995e-07,0.15624986718762696,0.15624986718762696,9.9999999999999995e-07,0,,,,,,,,,,,,,,exp(-2*d)/(8*(1+mu))+exp(-8*d)/(8*(4+mu)),exact physical formula,h_d/(i*c_mu); normalized bracket; no fitted quantity
B,exact-J-kernel,j-1-030,s=1,2.25,0.58509084762417418,0.58509084762417418,,3.25,1,2.25,,0.58509084762417418,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-031,s=1,2.3250000000000002,0.58999409642928458,0.58999409642928458,,3.3250000000000002,1,2.3250000000000002,,0.58999409642928458,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-032,s=1,2.3999999999999999,0.59454299881628059,0.59454299881628059,,3.3999999999999999,1,2.3999999999999999,,0.59454299881628059,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-033,s=1,2.4750000000000001,0.59876317281315272,0.59876317281315272,,3.4750000000000001,1,2.4750000000000001,,0.59876317281315272,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-034,s=1,2.5499999999999998,0.60267838170040489,0.60267838170040489,,3.5499999999999998,1,2.5499999999999998,,0.60267838170040489,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-035,s=1,2.625,0.60631066898193775,0.60631066898193775,,3.625,1,2.625,,0.60631066898193775,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-036,s=1,2.7000000000000002,0.6096804833563283,0.6096804833563283,,3.7000000000000002,1,2.7000000000000002,,0.6096804833563283,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-037,s=1,2.7749999999999999,0.61280679447508257,0.61280679447508257,,3.7749999999999999,1,2.7749999999999999,,0.61280679447508257,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-038,s=1,2.8500000000000001,0.61570720020100234,0.61570720020100234,,3.8500000000000001,1,2.8500000000000001,,0.61570720020100234,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-039,s=1,2.9249999999999998,0.61839802601598037,0.61839802601598037,,3.9249999999999998,1,2.9249999999999998,,0.61839802601598037,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-040,s=1,3,0.62089441717151905,0.62089441717151905,,4,1,3,,0.62089441717151905,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-041,s=1,3.0750000000000002,0.62321042412564143,0.62321042412564143,,4.0750000000000002,1,3.0750000000000002,,0.62321042412564143,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-042,s=1,3.1499999999999999,0.62535908176558919,0.62535908176558919,,4.1500000000000004,1,3.1499999999999999,,0.62535908176558919,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-043,s=1,3.2250000000000001,0.6273524828759075,0.6273524828759075,,4.2249999999999996,1,3.2250000000000001,,0.6273524828759075,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-044,s=1,3.2999999999999998,0.62920184627556786,0.62920184627556786,,4.2999999999999998,1,3.2999999999999998,,0.62920184627556786,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-045,s=1,3.375,0.63091758001513587,0.63091758001513587,,4.375,1,3.375,,0.63091758001513587,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-046,s=1,3.4500000000000002,0.63250933999522951,0.63250933999522951,,4.4500000000000002,1,3.4500000000000002,,0.63250933999522951,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-047,s=1,3.5249999999999999,0.63398608434030024,0.63398608434030024,,4.5250000000000004,1,3.5249999999999999,,0.63398608434030024,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-048,s=1,3.6000000000000001,0.63535612383680207,0.63535612383680207,,4.5999999999999996,1,3.6000000000000001,,0.63535612383680207,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-049,s=1,3.6749999999999998,0.63662716872187453,0.63662716872187453,,4.6749999999999998,1,3.6749999999999998,,0.63662716872187453,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-050,s=1,3.75,0.63780637208753188,0.63780637208753188,,4.75,1,3.75,,0.63780637208753188,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-051,s=1,3.8250000000000002,0.63890037014587275,0.63890037014587275,,4.8250000000000002,1,3.8250000000000002,,0.63890037014587275,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-052,s=1,3.8999999999999999,0.63991531958283365,0.63991531958283365,,4.9000000000000004,1,3.8999999999999999,,0.63991531958283365,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-053,s=1,3.9750000000000001,0.64085693221138218,0.64085693221138218,,4.9749999999999996,1,3.9750000000000001,,0.64085693221138218,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-054,s=1,4.0499999999999998,0.64173050711967761,0.64173050711967761,,5.0499999999999998,1,4.0499999999999998,,0.64173050711967761,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-055,s=1,4.125,0.64254096049548859,0.64254096049548859,,5.125,1,4.125,,0.64254096049548859,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-056,s=1,4.2000000000000002,0.64329285329499186,0.64329285329499186,,5.2000000000000002,1,4.2000000000000002,,0.64329285329499186,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-057,s=1,4.2750000000000004,0.64399041691186476,0.64399041691186476,,5.2750000000000004,1,4.2750000000000004,,0.64399041691186476,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-058,s=1,4.3499999999999996,0.64463757699128388,0.64463757699128388,,5.3499999999999996,1,4.3499999999999996,,0.64463757699128388,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-059,s=1,4.4249999999999998,0.64523797552295703,0.64523797552295703,,5.4249999999999998,1,4.4249999999999998,,0.64523797552295703,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-060,s=1,4.5,0.64579499133760565,0.64579499133760565,,5.5,1,4.5,,0.64579499133760565,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-061,s=1,4.5750000000000002,0.64631175912230665,0.64631175912230665,,5.5750000000000002,1,4.5750000000000002,,0.64631175912230665,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-062,s=1,4.6500000000000004,0.64679118706175032,0.64679118706175032,,5.6500000000000004,1,4.6500000000000004,,0.64679118706175032,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-063,s=1,4.7249999999999996,0.64723597320472726,0.64723597320472726,,5.7249999999999996,1,4.7249999999999996,,0.64723597320472726,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-064,s=1,4.7999999999999998,0.6476486206479749,0.6476486206479749,,5.7999999999999998,1,4.7999999999999998,,0.6476486206479749,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-065,s=1,4.875,0.64803145162285081,0.64803145162285081,,5.875,1,4.875,,0.64803145162285081,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-066,s=1,4.9500000000000002,0.64838662056412155,0.64838662056412155,,5.9500000000000002,1,4.9500000000000002,,0.64838662056412155,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-067,s=1,5.0250000000000004,0.64871612623442387,0.64871612623442387,,6.0250000000000004,1,5.0250000000000004,,0.64871612623442387,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-068,s=1,5.0999999999999996,0.64902182297263833,0.64902182297263833,,6.0999999999999996,1,5.0999999999999996,,0.64902182297263833,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-069,s=1,5.1749999999999998,0.64930543112948114,0.64930543112948114,,6.1749999999999998,1,5.1749999999999998,,0.64930543112948114,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-070,s=1,5.25,0.64956854674904863,0.64956854674904863,,6.25,1,5.25,,0.64956854674904863,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-071,s=1,5.3250000000000002,0.64981265055079973,0.64981265055079973,,6.3250000000000002,1,5.3250000000000002,,0.64981265055079973,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-072,s=1,5.4000000000000004,0.65003911626252586,0.65003911626252586,,6.4000000000000004,1,5.4000000000000004,,0.65003911626252586,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-073,s=1,5.4749999999999996,0.6502492183512073,0.6502492183512073,,6.4749999999999996,1,5.4749999999999996,,0.6502492183512073,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-074,s=1,5.5499999999999998,0.6504441391952609,0.6504441391952609,,6.5499999999999998,1,5.5499999999999998,,0.6504441391952609,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-075,s=1,5.625,0.65062497573854461,0.65062497573854461,,6.625,1,5.625,,0.65062497573854461,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-076,s=1,5.7000000000000002,0.65079274566356471,0.65079274566356471,,6.7000000000000002,1,5.7000000000000002,,0.65079274566356471,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-077,s=1,5.7750000000000004,0.65094839311862907,0.65094839311862907,,6.7750000000000004,1,5.7750000000000004,,0.65094839311862907,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-078,s=1,5.8499999999999996,0.65109279403117293,0.65109279403117293,,6.8499999999999996,1,5.8499999999999996,,0.65109279403117293,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-079,s=1,5.9249999999999998,0.65122676103716415,0.65122676103716415,,6.9249999999999998,1,5.9249999999999998,,0.65122676103716415,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,exact-J-kernel,j-1-080,s=1,6,0.65135104805432509,0.65135104805432509,,7,1,6,,0.65135104805432509,,,,,,,,,,7*(exp(-s)-exp(-(s+tau)))/4+(exp(-4*s)-exp(-4*(s+tau)))/2,exact analytic kernel,d=s+tau
B,analytic-transient-envelope,env-0.01-4-0-000,"mu=0.01, |c|=4, s=0",0,1,1,0.01,0,0,0,4,0,,,0,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-001,"mu=0.01, |c|=4, s=0",0.074999999999999997,2.7826651467463028,2.7826651467463028,0.01,0.074999999999999997,0,0.074999999999999997,4,0.25603978858417353,,,0.44446094845769962,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-002,"mu=0.01, |c|=4, s=0",0.14999999999999999,6.5268268617648708,6.5268268617648708,0.01,0.14999999999999999,0,0.14999999999999999,4,0.46935522320913564,,,0.81470209224593182,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-003,"mu=0.01, |c|=4, s=0",0.22500000000000001,13.396549170513392,13.396549170513392,0.01,0.22500000000000001,0,0.22500000000000001,4,0.64931178730079053,,,1.1269929424536027,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-004,"mu=0.01, |c|=4, s=0",0.29999999999999999,24.751448966537122,24.751448966537122,0.01,0.29999999999999999,0,0.29999999999999999,4,0.80297100785089259,,,1.3936006279060316,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-005,"mu=0.01, |c|=4, s=0",0.375,42.054429853797394,42.054429853797394,0.01,0.375,0,0.375,4,0.93567868204158366,,,1.6238117494735311,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-006,"mu=0.01, |c|=4, s=0",0.45000000000000001,66.786780363256554,66.786780363256554,0.01,0.45000000000000001,0,0.45000000000000001,4,1.0515012905511034,,,1.8246905076334037,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-007,"mu=0.01, |c|=4, s=0",0.52500000000000002,100.37865579026047,100.37865579026047,0.01,0.52500000000000002,0,0.52500000000000002,4,1.1535498982315826,,,2.0016413755781439,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-008,"mu=0.01, |c|=4, s=0",0.59999999999999998,144.15406749160252,144.15406749160252,0.01,0.59999999999999998,0,0.59999999999999998,4,1.2442206601907477,,,2.1588269010720311,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-009,"mu=0.01, |c|=4, s=0",0.67500000000000004,199.28660809759981,199.28660809759981,0.01,0.67500000000000004,0,0.67500000000000004,4,1.3253735075669142,,,2.2994781154354276,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-010,"mu=0.01, |c|=4, s=0",0.75,266.7628320227056,266.7628320227056,0.01,0.75,0,0.75,4,1.3984649985192923,,,2.426125319352797,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-011,"mu=0.01, |c|=4, s=0",0.82499999999999996,347.3520149151085,347.3520149151085,0.01,0.82499999999999996,0,0.82499999999999996,4,1.464647179485719,,,2.5407698224675359,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-012,"mu=0.01, |c|=4, s=0",0.90000000000000002,441.58253151431262,441.58253151431262,0.01,0.90000000000000002,0,0.90000000000000002,4,1.5248412342303053,,,2.6450118848819324,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-013,"mu=0.01, |c|=4, s=0",0.97499999999999998,549.72585151449107,549.72585151449107,0.01,0.97499999999999998,0,0.97499999999999998,4,1.579792425541573,,,2.7401461606624791,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-014,"mu=0.01, |c|=4, s=0",1.05,671.78920117237067,671.78920117237067,0.01,1.05,0,1.05,4,1.6301111506452393,,,2.8272330183967673,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-015,"mu=0.01, |c|=4, s=0",1.125,807.51750704676965,807.51750704676965,0.01,1.125,0,1.125,4,1.6763036838537668,,,2.9071519466457247,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-016,"mu=0.01, |c|=4, s=0",1.2,956.40457823308168,956.40457823308168,0.01,1.2,0,1.2,4,1.7187952556291362,,,2.9806416463820531,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-017,"mu=0.01, |c|=4, s=0",1.2749999999999999,1117.7127954218656,1117.7127954218656,0.01,1.2749999999999999,0,1.2749999999999999,4,1.7579474323297795,,,3.0483302227029871,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-018,"mu=0.01, |c|=4, s=0",1.3500000000000001,1290.499992818196,1290.499992818196,0.01,1.3500000000000001,0,1.3500000000000001,4,1.7940712533983838,,,3.110758006462981,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-019,"mu=0.01, |c|=4, s=0",1.425,1473.6518143456351,1473.6518143456351,0.01,1.425,0,1.425,4,1.8274372066566658,,,3.1683948831356084,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-020,"mu=0.01, |c|=4, s=0",1.5,1665.9176214702802,1665.9176214702802,0.01,1.5,0,1.5,4,1.8582828436519148,,,3.2216535220254907,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-021,"mu=0.01, |c|=4, s=0",1.575,1865.9480144690651,1865.9480144690651,0.01,1.575,0,1.575,4,1.8868186304194683,,,3.2708995400837284,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-022,"mu=0.01, |c|=4, s=0",1.6499999999999999,2072.3321686375607,2072.3321686375607,0.01,1.6499999999999999,0,1.6499999999999999,4,1.9132324758949064,,,3.3164593685656127,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-023,"mu=0.01, |c|=4, s=0",1.7250000000000001,2283.6334381809629,2283.6334381809629,0.01,1.7250000000000001,0,1.7250000000000001,4,1.9376932666829034,,,3.3586263935530534,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-024,"mu=0.01, |c|=4, s=0",1.8,2498.4219981672445,2498.4219981672445,0.01,1.8,0,1.8,4,1.9603536527080352,,,3.397665795125675,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-025,"mu=0.01, |c|=4, s=0",1.875,2715.3036380807716,2715.3036380807716,0.01,1.875,0,1.875,4,1.9813522658363014,,,3.4338184015011564,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-026,"mu=0.01, |c|=4, s=0",1.95,2932.9441560913629,2932.9441560913629,0.01,1.95,0,1.95,4,2.0008155072341109,,,3.4673037939958076,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-027,"mu=0.01, |c|=4, s=0",2.0249999999999999,3150.0891071667638,3150.0891071667638,0.01,2.0249999999999999,0,2.0249999999999999,4,2.0188590048522577,,,3.4983228389335621,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-028,"mu=0.01, |c|=4, s=0",2.1000000000000001,3365.5789156067285,3365.5789156067285,0.01,2.1000000000000001,0,2.1000000000000001,4,2.0355888168951926,,,3.5270597782862354,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-029,"mu=0.01, |c|=4, s=0",2.1749999999999998,3578.3595663267993,3578.3595663267993,0.01,2.1749999999999998,0,2.1749999999999998,4,2.0511024381706697,,,3.5536839778819145,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-030,"mu=0.01, |c|=4, s=0",2.25,3787.4892383686488,3787.4892383686488,0.01,2.25,0,2.25,4,2.0654896521146942,,,3.5783514075238925,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-031,"mu=0.01, |c|=4, s=0",2.3250000000000002,3992.1413422411324,3992.1413422411324,0.01,2.3250000000000002,0,2.3250000000000002,4,2.0788332607943985,,,3.6012059091355524,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-032,"mu=0.01, |c|=4, s=0",2.3999999999999999,4191.6044762134788,4191.6044762134788,0.01,2.3999999999999999,0,2.3999999999999999,4,2.0912097173752828,,,3.6223802954684987,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-033,"mu=0.01, |c|=4, s=0",2.4750000000000001,4385.2798334432337,4385.2798334432337,0.01,2.4750000000000001,0,2.4750000000000001,4,2.1026896797086789,,,3.6419973117824758,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-034,"mu=0.01, |c|=4, s=0",2.5499999999999998,4572.6765800514022,4572.6765800514022,0.01,2.5499999999999998,0,2.5499999999999998,4,2.1133384993386399,,,3.6601704853373489,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-035,"mu=0.01, |c|=4, s=0",2.625,4753.4056917924199,4753.4056917924199,0.01,2.625,0,2.625,4,2.123216656965385,,,3.6770048818705847,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.01-4-0-036,"mu=0.01, |c|=4, s=0",2.7000000000000002,4927.1726907843786,4927.1726907843786,0.01,2.7000000000000002,0,2.7000000000000002,4,2.1323801529537323,,,3.6925977839798847,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
