kind,index,evidence_class,tau,k,theta,radius,observed_q_ratio,exact_q_ratio,relative_error,trace_multiplier_over_k2,small_theta_reference,large_theta_limit,envelope,normalized_bottom,normalized_bulk,critical_ratio,subcritical_ratio,source,normalization,claim_boundary
profile_exact,0,exact_formula,0,,,,,1,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_fft,2,independent_fft_check,0.5,4,,,0.36787944117144217,0.36787944117144233,4.5268486100631032e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,3,independent_fft_check,1,4,,,0.1353352832366127,0.1353352832366127,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,4,independent_fft_check,2,4,,,0.018315638888734175,0.018315638888734179,1.8942538521479841e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,0,independent_fft_check,0,8,,,1,1,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,1,independent_fft_check,0.125,8,,,0.77880078307140477,0.77880078307140488,1.4255545818106412e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,2,independent_fft_check,0.5,8,,,0.36787944117144233,0.36787944117144233,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,3,independent_fft_check,1,8,,,0.13533528323661265,0.1353352832366127,4.1017501056398728e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,4,independent_fft_check,2,8,,,0.018315638888734175,0.018315638888734179,1.8942538521479841e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
trace_multiplier,0,exact_formula,,,0.01,,,,,101.00333331111132,100,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,1,exact_formula,,,0.010292005271944281,,,,,98.166225801908524,97.162795157710619,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,2,exact_formula,,,0.010592537251772886,,,,,95.409618447932075,94.40608762859236,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,3,exact_formula,,,0.010901844923851279,,,,,92.73122745849318,91.727593538977928,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,4,exact_formula,,,0.011220184543019636,,,,,90.128833843499535,89.125093813374548,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,5,exact_formula,,,0.011547819846894581,,,,,87.600281575068678,86.596432336006544,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,6,exact_formula,,,0.011885022274370183,,,,,85.143475801304717,84.139514164519511,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,7,exact_formula,,,0.012232071190499313,,,,,82.756381110757843,81.752303794365019,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,8,exact_formula,,,0.012589254117941675,,,,,80.437019846128948,79.432823472428126,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,9,exact_formula,,,0.012956866975170196,,,,,78.183470465822523,77.179151558501232,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,10,exact_formula,,,0.013335214321633241,,,,,75.993865951989818,74.989420933245583,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,11,exact_formula,,,0.013724609610075619,,,,,73.86639226374416,72.861817451322779,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,12,exact_formula,,,0.01412537544622754,,,,,71.79928683426634,70.794578438413808,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,13,exact_formula,,,0.014537843856076621,,,,,69.790837110555088,68.785991230880754,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,14,exact_formula,,,0.014962356560944336,,,,,67.839379134613253,66.83439175686145,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,15,exact_formula,,,0.015399265260594919,,,,,65.943296164893354,64.938163157621133,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,16,exact_formula,,,0.015848931924611134,,,,,64.101017336861389,63.095734448019329,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,17,exact_formula,,,0.01631172909227838,,,,,62.311016361568562,61.305579214982082,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,18,exact_formula,,,0.016788040181225608,,,,,60.571810261152876,59.566214352901028,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,19,exact_formula,,,0.017278259805078636,,,,,58.88195814022319,57.87619883491206,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,20,exact_formula,,,0.017782794100389229,,,,,57.240059992107383,56.234132519034901,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,21,exact_formula,,,0.01830206106311056,,,,,55.644755538976185,54.638654988185422,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,22,exact_formula,,,0.018836490894898,,,,,54.094723104881304,53.088444423098849,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,23,exact_formula,,,0.019386526359522076,,,,,52.58867852077438,51.582216507230555,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,24,exact_formula,,,0.019952623149688799,,,,,51.125374060599761,50.118723362727224,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,25,exact_formula,,,0.02053525026457146,,,,,49.703597407579046,48.696752516586315,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,26,exact_formula,,,0.021134890398366465,,,,,48.322170649831797,47.315125896148054,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,27,exact_formula,,,0.021752040340195223,,,,,46.979949304499705,45.972698853087223,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,28,exact_formula,,,0.022387211385683399,,,,,45.675821369566002,44.668359215096309,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,29,exact_formula,,,0.023040929760558458,,,,,44.408706402584507,43.401026364474383,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,30,exact_formula,,,0.023713737056616554,,,,,43.177554625554869,42.169650342858226,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,31,exact_formula,,,0.024406190680419802,,,,,41.981346055202756,40.97321098135415,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,32,exact_formula,,,0.025118864315095794,,,,,40.819089657944104,39.810717055349734,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,33,exact_formula,,,0.025852348395621911,,,,,39.689822528833531,38.681205463305211,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,34,exact_formula,,,0.026607250597988099,,,,,38.592609093816606,37.583740428844415,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,35,exact_formula,,,0.027384196342643614,,,,,37.526540334625011,36.517412725483766,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,36,exact_formula,,,0.028183829312644536,,,,,36.490733035672477,35.481338923357548,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,37,exact_formula,,,0.02900681198693153,,,,,35.484329052327588,34.474660657314949,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,38,exact_formula,,,0.029853826189179603,,,,,34.506494599957101,33.496543915782759,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,39,exact_formula,,,0.030725573652674469,,,,,33.556419563150939,32.546178349804585,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,40,exact_formula,,,0.031622776601683791,,,,,32.633316824556239,31.622776601683796,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,41,exact_formula,,,0.032546178349804604,,,,,31.736421612764762,30.725573652674452,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,42,exact_formula,,,0.033496543915782759,,,,,30.864990868713207,29.853826189179603,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,43,exact_formula,,,0.034474660657314943,,,,,30.018302630071222,29.006811986931535,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,44,exact_formula,,,0.035481338923357551,,,,,29.195655433107781,28.183829312644534,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,45,exact_formula,,,0.036517412725483769,,,,,28.39636773153947,27.384196342643612,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,46,exact_formula,,,0.03758374042884443,,,,,27.619777331879845,26.607250597988088,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,47,exact_formula,,,0.03868120546330521,,,,,26.865240844821841,25.852348395621913,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,48,exact_formula,,,0.039810717055349734,,,,,26.132133152198417,25.118864315095795,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,49,exact_formula,,,0.040973210981354154,,,,,25.419846889080361,24.406190680419801,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,50,exact_formula,,,0.042169650342858224,,,,,24.727791940581437,23.713737056616552,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,51,exact_formula,,,0.043401026364474404,,,,,24.05539495295459,23.040929760558445,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,52,exact_formula,,,0.0446683592150963,,,,,23.402098858573744,22.387211385683401,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,53,exact_formula,,,0.045972698853087225,,,,,22.767362414407543,21.752040340195222,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,54,exact_formula,,,0.047315125896148051,,,,,22.150659753603115,21.134890398366466,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,55,exact_formula,,,0.048696752516586311,,,,,21.551479949807558,20.535250264571459,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,56,exact_formula,,,0.050118723362727248,,,,,20.969326593866768,19.952623149688787,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,57,exact_formula,,,0.051582216507230556,,,,,20.403717382550557,19.386526359522076,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,58,exact_formula,,,0.053088444423098846,,,,,19.854183718963139,18.836490894898002,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,59,exact_formula,,,0.054638654988185424,,,,,19.320270324308243,18.30206106311056,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,60,exact_formula,,,0.056234132519034911,,,,,18.801534860686647,17.782794100389228,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,61,exact_formula,,,0.057876198834912088,,,,,18.297547564613854,17.278259805078626,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,62,exact_formula,,,0.059566214352901034,,,,,17.807890890954109,16.788040181225607,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,63,exact_formula,,,0.06130557921498208,,,,,17.332159166975469,16.31172909227838,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,64,exact_formula,,,0.063095734448019331,,,,,16.869958256239517,15.848931924611133,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,65,exact_formula,,,0.064938163157621132,,,,,16.420905232046781,15.39926526059492,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,66,exact_formula,,,0.066834391756861483,,,,,15.98462806016736,14.962356560944329,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,67,exact_formula,,,0.06878599123088075,,,,,15.560765290593732,14.53784385607662,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,68,exact_formula,,,0.070794578438413802,,,,,15.148965758060031,14.12537544622754,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,69,exact_formula,,,0.07286181745132278,,,,,14.748888291079735,13.724609610075618,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,70,exact_formula,,,0.074989420933245579,,,,,14.360201429260206,13.335214321633241,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,71,exact_formula,,,0.077179151558501274,,,,,13.982583148659868,12.95686697517019,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,72,exact_formula,,,0.079432823472428138,,,,,13.615720594960168,12.589254117941675,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,73,exact_formula,,,0.081752303794365017,,,,,13.259309824230828,12.232071190499314,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,74,exact_formula,,,0.084139514164519522,,,,,12.913055551073645,11.885022274370183,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,75,exact_formula,,,0.086596432336006529,,,,,12.576670903935462,11.547819846894583,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,76,exact_formula,,,0.089125093813374592,,,,,12.249877187387503,11.220184543019629,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,77,exact_formula,,,0.091727593538977942,,,,,11.932403651173674,10.901844923851279,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,78,exact_formula,,,0.094406087628592358,,,,,11.623987265835915,10.592537251772887,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,79,exact_formula,,,0.097162795157710632,,,,,11.32437250473051,10.29200527194428,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,80,exact_formula,,,0.10000000000000001,,,,,11.033311132253989,10,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,81,exact_formula,,,0.10292005271944281,,,,,10.750561998102794,9.7162795157710633,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,82,exact_formula,,,0.10592537251772892,,,,,10.475890837395575,9.440608762859231,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,83,exact_formula,,,0.10901844923851278,,,,,10.209070076491924,9.1727593538977938,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,84,exact_formula,,,0.11220184543019636,,,,,9.949878644345862,8.9125093813374541,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,85,exact_formula,,,0.11547819846894582,,,,,9.6981017892371373,8.6596432336006544,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,86,exact_formula,,,0.11885022274370183,,,,,9.4535309007275732,8.4139514164519529,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,87,exact_formula,,,0.12232071190499319,,,,,9.2159633366940739,8.1752303794364973,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,88,exact_formula,,,0.12589254117941676,,,,,8.9852022552940056,7.9432823472428131,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,89,exact_formula,,,0.12956866975170195,,,,,8.7610564517226042,7.7179151558501244,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,90,exact_formula,,,0.1333521432163324,,,,,8.5433401996260585,7.4989420933245583,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,91,exact_formula,,,0.13724609610075619,,,,,8.3318730970375743,7.2861817451322777,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,92,exact_formula,,,0.14125375446227548,,,,,8.12647991670738,7.0794578438413769,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,93,exact_formula,,,0.14537843856076621,,,,,7.9269904607011856,6.8785991230880743,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,94,exact_formula,,,0.14962356560944334,,,,,7.7332394191449714,6.6834391756861464,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,95,exact_formula,,,0.15399265260594919,,,,,7.5450662329973426,6.493816315762114,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,96,exact_formula,,,0.15848931924611143,,,,,7.3623149607337854,6.3095734448019298,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,97,exact_formula,,,0.16311729092278388,,,,,7.1848341488303156,6.1305579214982053,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,98,exact_formula,,,0.16788040181225605,,,,,7.0124767059369022,5.9566214352901037,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,99,exact_formula,,,0.17278259805078636,,,,,6.8450997806340084,5.7876198834912058,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,100,exact_formula,,,0.17782794100389229,,,,,6.682564642668269,5.6234132519034903,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,101,exact_formula,,,0.18302061063110567,,,,,6.5247365675660234,5.4638654988185404,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,102,exact_formula,,,0.18836490894898011,,,,,6.3714847245259669,5.3088444423098817,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,103,exact_formula,,,0.19386526359522077,,,,,6.2226820674946515,5.1582216507230561,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,104,exact_formula,,,0.19952623149688797,,,,,6.0782052293309157,5.0118723362727229,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,105,exact_formula,,,0.20535250264571461,,,,,5.9379344189675827,4.8696752516586308,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,106,exact_formula,,,0.21134890398366477,,,,,5.8017533214809029,4.7315125896148027,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,107,exact_formula,,,0.21752040340195233,,,,,5.6695490009803473,4.5972698853087204,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,108,exact_formula,,,0.223872113856834,,,,,5.5412118062332025,4.46683592150963,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,109,exact_formula,,,0.2304092976055846,,,,,5.4166352789404177,4.3401026364474378,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,110,exact_formula,,,0.23713737056616552,,,,,5.2957160645818142,4.2169650342858223,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,111,exact_formula,,,0.24406190680419812,,,,,5.1783538257504906,4.0973210981354136,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,112,exact_formula,,,0.25118864315095807,,,,,5.0644511578978326,3.9810717055349718,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,113,exact_formula,,,0.2585234839562191,,,,,4.9539135074119471,3.8681205463305215,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,114,exact_formula,,,0.26607250597988097,,,,,4.8466490919538323,3.7583740428844417,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,115,exact_formula,,,0.27384196342643613,,,,,4.7425688229767449,3.6517412725483771,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,116,exact_formula,,,0.28183829312644548,,,,,4.641586230355502,3.5481338923357533,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,117,exact_formula,,,0.29006811986931547,,,,,4.5436173890534945,3.4474660657314926,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,118,exact_formula,,,0.298538261891796,,,,,4.4485808477561815,3.3496543915782762,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,119,exact_formula,,,0.3072557365267447,,,,,4.3563975594007305,3.2546178349804582,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,120,exact_formula,,,0.31622776601683794,,,,,4.2669908135322698,3.1622776601683791,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
trace_multiplier,121,exact_formula,,,0.325461783498046,,,,,4.1802861704178937,3.0725573652674454,2,,,,,,2/(1-exp(-2*theta)),h=theta/K^2; trace multiplier divided by K^2,exact finite heat-height trace factor
