slopeExact,slopeDecimal,boundExact,boundDecimal,isEndpoint,isMaximum
61/65,0.93846153846153845812,1189946723568417017327449202606096763299090293336444054782090616739930153228243487399949830855744756431444984268444545219570661729935277303064265996786047182389124214649283169765953489073749865295435240871255439703598137320473646249604744364570943550857874798217804670160878874618566920941925160067504421325250494199417792358982341476955589444136550698259428923178906244209062632599197209585277361607488321/2132351106240427809255739338133167479350558590575252705838687939343417760210616327951853858432811532563320402916493367409873388032031862437248007779497400374115561732962794828457394971740166662053680738784550269931749376000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.55804446091733239665,false,false
16/17,0.94117647058823528106,6387277733116193015253432965369272981617708944191316626934165473079136974811090262115528134533894356857234444884122226767730983751131919548784693206807936084174109592195834766626605690330755649329378209815667448726177701518607103839050420863590109250581783904180902006141501119001781783727869292398628163295976870799672005705597277960464732436841956994421622820677768441256589378068867056638218759753742663/11427214902673061849601269786405948799596583216159687577443225110840366971385097757485575805447631033480358056655054199709321489710119467932944451946537350722824420568954464593528091002402431599210750625794128369634246656000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.55895314715942523431,false,false
67/71,0.94366197183098587953,6711896497471758581232056711946844516660577546762917264289256549435026186916124619075108873866151397636447617009832082140614922252750802375124800937284533494666664536444226104848187977333969115234885720581185354333304315035776154057899674579074940772787746956308878872115508973395797025376028659421849523840430412792469329725503923979049796393505074960876364050060152688843180922098210222126987246796560153/11990131892952523024458475194603286178887055295773465290617768219748759433029683853913436682563277882420277172746436179990568853735248505762153538249322441891436460991070448071041790066560186850403398439872656860749234176000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.55978504301665199527,false,false
17/18,0.94444444444444441977,518381912298920574106091215645688262819965130382484790601377037345188613542730398471474938841178102071491738295327097426367931548213529267363819561428844596188318607500617132552420130581356683714670717266998944657576745532331704735262896730571112933225262630018595765106575276904070920198704914334379095183104299067188267466143390573815634623318690651799809941752759150350065905146100227601614627176130417623/925604407116518009817702852698881852767323240508934693772901233978069724682192918356331640241258113711909002589059390176455040666519676902568500607669525408548778066085311632075775371194596959536070800689324397940373979136000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56004693615688994068,false,false
35/37,0.94594594594594594295,19216558384024737957682631089555016562010183274517272502163202737338459719070310097017624735116287711749250182863528613840799718714223126663192301522535269747087608070378915164651639082037670491816854701829844714491805865343571881506111405150165533002792544794646493471264871999189117456557304090438574150637288475237297654464904449896842041257114388922738861212130421772029672794553087440937299935265404309/34281644708019185548803809359217846398789749648479062732329675332521100914155293272456727416342893100441074169965162599127964469130358403798833355839612052168473261706863393780584273007207294797632251877382385108902739968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56054948785842784176,false,false
18/19,0.94736842105263152636,99661286911718615008452117885309934001693682356969555288065760195116560016089469674253811617193358401003753300981678016101160033302358154363633740349682461279495486139883587122590219697523653169797677008582271814569052682358458591581103686827179819351843192709980646257343247649933683102716107239563354936483682303113354644006666154237337204692140345957432654487744395789630707480466542067346458042018094823/177641249850644870571074284861401567702819611814846052340253772177609341100622883320912132975594991520467384335274024377299452249130039001503045571168898815782088719753746676863027596491892345769548941546435995564314198016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56102558947041114568,false,false
73/77,0.94805194805194803465,164615072427654913972409915908147601782890674090537490483309908280480558392805824217430468917110076169287963686798590272001890357548393498564324321184869281770667322741436680366364986366954101385903404719353932911643453836677201353512279949291850354120995393699322438275435729218336532217244057667567968324022476338942305238573877591587683809411609003711353392653505677978530852352422187796326886591064236297/293298515835275254139765924517752685856312302548098647821042777844902752265550842442129779006489196525995856787479724459205918235893066343612240933294458668552493461269831257900554335728329077713075932728715961487278997504000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56125436556967578383,false,false
19/20,0.94999999999999995559,19263074790999473032935797321745957102794588394863984784567035858301239477441578521006621902876386142759741948258054041872064380318304203413781848719963243123677020932593224383003350992282830240005382191603735788893941400812719074971790640283079261131163396392994756794050701590335788393432095046356149470529159531010451297453003345682015600346744454067092414696890797297759526352592394754758993762868954181/34281644708019185548803809359217846398789749648479062732329675332521100914155293272456727416342893100441074169965162599127964469130358403798833355839612052168473261706863393780584273007207294797632251877382385108902739968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56190637745258009694,false,false
20/21,0.95238095238095232808,63962885204804126739658250964265580958564676372597799802865852545839584104758120167045774785658461073122516669871983328392128235657208885923607683078215847196762180107987720295796069536887265567967913565565617743020890404764025449505655450534120867778226793705738791441735160942105583166014152794927962249620392423151668959832056556423592973349033641051174300650215271388979899186964156231223612823258062153/113670716663432036293402104717406543322302854097588471165093133997306808294304393482356517222610645543567772247779223355003250608169083128385605337783976804558621867764862832009305747339687345907938519382899487466361716736000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5627032808651327711,false,false
41/43,0.95348837209302328422,523020367404718933456074872013949276112615261266066365563320417476055968733672695638977857187028199787466861649025730307586642341096326214441360795394122002005587108891300238997571699147499694344409243522051978424539617333992852669912713703208776826015901914904045216228827696394786506012311497752955967888751026576883832495455288441693294167428773123489763136006221934741920326087253354315103193689051101/928866239725787636167967109291976934560780866341902770945290509954888052494440838510169677947539006502184114246063006781665073832769635389634426150663716599397826246625788237281111366924961358726015646331091720026980352000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56307393361515734043,false,false
21/22,0.95454545454545458583,1581644107099985650286437555461988719038026605239099531141156035999758713275915208000760750638440531253572318592210270606379539313028869229434786324405779307670965781857199895274846264995479881142068578678450362631537209637869078719711282185241912593320469352449527238353409973687759989365619857576137096714156220530200069818925004589148271758680830844866563992768650713294869215817734803351064096168323959/2807181824726136781911974463658037050024967092803496452026995746831752680315445851094471475779939137256961408458685771144473517323329596340847396383888828093200043762596754329427496300838314462337132287726101013880373248000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56342773851290794962,false,false
22/23,0.95652173913043481157,63538832464471355248011121116603656835201618440902473475968032686158288098840830539283859610495506796838020341475941885092914505477723261504334176048321905132165368875338989142330766187641170897062538295022699159821848772064563647115688935020816406304158963529732330006148276355379936175312310824832280245152276688655012825738969011761888529247263321160391754576520656443462432921231882600412699018163573381/112639689754920181088926802180287209596023463130716920406226076092569331575081677895214961510840934472877815129885534254277597541428320469624738169187296742839269288465408293850491182737966825763648827597113551072109002752000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56408919984348526722,false,false
23/24,0.95833333333333337034,174228226648152511489709524975712729208827696849019602437725095052758350606602527650070397255415090531081429341355557397827888327685938828436397409933928420017142718649500291746023500975164584107924558647689721990779000393049738214171469451927266963549426583387123965958957300170503166621200243417017036923837107296658104499961617808018104490044598066144464553535939307954542508942830602214546962156400121381/308534802372172669939234284232960617589107746836311564590967077992689908227397639452110546747086037903969667529686463392151680222173225634189500202556508469516259355361770544025258457064865653178690266896441465980124659712000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56469553939651928598,false,false
47/49,0.95918367346938770979,1627879907262299494308058922794984968657171430913232965302924398449745319911228025254902208118115889224997775880021843836114789620120541018186768555489256577281425621324526073311664758675639172619586380018473198643095375019441293381000205662581087943282958053798594879459331235485480556576177344810557728138110957435169656103029594122772228841128882303573428899458975568547310945520171923693802408446065107/2881304615253756589865157218870796695610116179717794294827022455048943301532777650686757535850431838630553403650588280201149672362585869272972271760104615019305642922189204623067974918272997332905626658647919160096456704000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56498014775814742183,false,false
24/25,0.95999999999999996447,10023007893907184300876681888523437878730809835253861479492291801253254733506382129987931278385931828060718968270609611533720734928289760537590545432154462820887722670444582487585624155290438037753931057203039894838289215867828758910674156969644656134442652518343894475559542082791542910080003581391062500547383466959202689025432925962646843605362969791684211840456784867261426014980247426372998035317013111/17731885193803027008001970358216127447649870507833997964998107930614362541804462037477617629142875741607452156878532378859291966791564691620086218537730371811279273296653479541681520520969290412568406143473647470122106880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56525337178531043225,false,false
25/26,0.96153846153846156408,28015675482367839913640028991467903097683421808038699815853259086226505818398930738092803860764477276736286404937628199281153119136868566385603069961514232188411894250925042853878306932380125664541575840331295519737970542080395449869842512559532982262050442916461065938974516964149800894848488187271931327084185720649259337664934656314798053548834755050321481815161959291860572848394046366025430610939496873/49517931244916601348272169074425778131585193936691979502253975480308256876002090282437495156939734478414884912171901532073726455410517694376092625101661853132239155798802679905288394343743870263246586045107889601748402176000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56576829399034855861,false,false
53/55,0.96363636363636362425,238675899172416619902867527916121179757852073906974542523480857040593463754826848144817418567648443460505794000488760321866521636008213464232530924940781564306513998327614474189685565349048183238602856544313799774052750175459052297841915890142756879845488874706600784866820900550868579291726482866825440232191542497878533545199170519539797178470818141214364663071842592970822729054796749550150943790745881/421338650042693900599823355252956771381773459366781776598465283416460458162802487147512850927119356541733872480018758201572747665289321164008007725403053155143246791927929979426175422434949991926206447654979034858022502400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56647046063358252876,false,false
28/29,0.96551724137931038694,4056061079956426299423105508108190093054670440838884193786800847768867218191823931505737888069165898638635243440631301597508630054689156447512994312531408751292173515276204920767277136533156281014727788681192938223631559036967537886464008292686442045485021186460785329649212090539150947288536987458577329704843982825630087231571713981338248041098176626104281975349498822236988498195126760060918866666740099/7152285586565153819534607708038255723488508919466854814658709242036776449715852553246367590460028056926555042654602268882812730969643120217022786470134888581911687694237686472208229620208716180800973413266828547900571648000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5670999893482060461,false,false
59/61,0.96721311475409832425,395698437219736223116810983171787723587455038919865164473638362133423688959185190359268451602989749077827032439953872740260857871175894534339647407235573314757502416288775463834878869992238529398131908411154166004381618337872493485386113518630215917520135939028401252942484718831942756147078991166409848697534787941500372995384184722800708796625504265232166303682608580539777964158758341452315138801039892523/697060109063056772825677456970762876775391576185740942224036731761262385254490963206620124132305493042301841455958306182268610872317287543909611568738778394092289654706222340205213551146548327551855788173441830547689046016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56766759720565351799,false,false
31/32,0.96875,19478213173289544179081915121513270086051361590739142533384636286846826306504758320039003081088015966002084525677612637111825995541503843993353100791106528571932618176101051670055478738767430310763797467461570136421977174108524114412440844965081887377043120113247486804609320134639624763283282509426253641688904857920990787028457131968686050546022927989100306539820168916512265350848512647139927935513837619/34281644708019185548803809359217846398789749648479062732329675332521100914155293272456727416342893100441074169965162599127964469130358403798833355839612052168473261706863393780584273007207294797632251877382385108902739968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56818199182646533796,false,false
65/67,0.97014925373134330844,186587996360264712343124920892954507557056703147703501104431147381025872442414941039861528336959984370875129358519171458125311778095862539415015310804483567559863563274815947826928713736934690783840523563975934956243122665517607232993409061078082904606095213008460313919318365239550955135305169106683067237590848786618867833785200702224361259820454003727942924013652668527748010347476370639566479906093076809/328124313633897918824265032438227958388416175206871029009441178182701965892629235607800105270710548247078852769666556305939088490247716150645976405893429642183958362051406769042735184497555535920194410826374257470926225408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56865032125735359703,false,false
34/35,0.97142857142857141906,45520876865105838178083544157483804030990053060238186595464047985279344215081025520612525303611408294944098752978804763879992891805912576642285584343470736651170447445716904469046216866994694757209432549939201867853214032923667651274889483161525254932385244036491649479740945693152575139268401089082233249302234811804904709361074129566648208622976573084495160669199447799322905413678812651232511027080582257/79990504318711432947208888504841641597176082513117813042102575775882568799695684302399030638133417234362506396585379397965250427970836275530611163625761455059770943982681252154696637016817021194475254380558898587439726592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56907850816559435447,false,false
71/73,0.97260273972602739878,14110263736480171329846131880220993345682389626468973080678670652940882886291057007703181338659398500302046232050733169493568336619691510492461282942317200156876493475986196001143929666419571470715532912118398937182760117988559069477238627314892888874317711431756718346295687955924224055955161017485970992799309596875182838688447071801173297216613720017533055232978024622188244484643902619772131705764192057/24777822412726738069927505774484186011006452716227441380792735636376637294389469394943971300921100953784142716905513561745954517292239242349651831448432473349490575293079482633491603262634975447793607792563506068810891264000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56947150162932225204,false,false
37/38,0.97368421052631581869,371161742203954865821603078770031633775679955157382405802020546827041173768208861256980324999721142085740993922457761877577304950885441933415328985989483371905446768964936711017105638465314474417022431180330907815707450364849366325631323048616803521766996333139309704168248907129098164403990708591295013509391568473901673112238493190700606615948030674264495302405654632472639946286862788694248818437987331951/651351249452364525427272377825139081577005243321102191914263831317900917368950572176677820910514968908380409229338089383431324913476809672177833760952628991200991972430404481831101187136938601155012785670265317069152059392000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56983346929328204666,false,false
77/79,0.97468354430379744446,455100884246136640807389749743826645979388369944856848571326529352334123865076992849107287959322602285135143343468895748511685278570749334777588373928720159707958898982219309080208167723464687393622630083597029722920966493835385183752806985760444662340464484129038783356126296029307591394635680738214214394638812770976161232555135176842346744764486417274133111645064273074601754518140516329725218868763707/798187424678312896656498950597763001917002718016459167655185485195746234075528490575915551397314634522500695380857013065461005912554763896288781347282449785237072701102920161705322006357022189511626259449810911760482304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57016794574225759806,false,false
40/41,0.97560975609756095395,72893983258111990056024296667340049296093708314381603751861360742585084535763498391358669124274675264912425928022871770193686539068168919219447226968775389605377606651921690144590988455867366622784500825039431341137902970683471152955937005750802246381462368886413990030995632800331723156598011987935199047546520309240304164916011703822689783530039306262872729730762763100437040247840063557568596086703690359/127777039366253327954632380338902882031852703235240142911410608057578648861851547651884165824550783374371276451688333324022413021304063141432015235402190376264309429998309013182177744845045371518447484270243435405910212608000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57047794830472275951,false,false
43/44,0.97727272727272729291,10254096991316119637968616604061302018218423736854054968228019186664036424771409548801455730818303503349184543667004183168776830774819052029299817327209570567243313947235059416643397448541235721339848107525701623248156918158495222982490760721872476018323027250970200703904065169823159591943649159536961349464465025631046695002009673465746194660778508248376981348850810759194030655936563398726261943327458619/17957051989914811477944852521495062399366059339679509050267925174177719526462296476048761979989134481183419803315085170971790912401616306751769853058844408278724089465499872932687000146632392513045465269105058866568101888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57103454381460339029,false,false
46/47,0.97872340425531911823,920854478701876208562461252020858336445421074906416092543458014769395320324568736464304720904147608865927296155286444854791826151280872782599722674890910788709509530904736958157057575452455864268324435533132923619951058735663964014174936651399916534693445772399240745075739155758628142865150678149360939543916778999636242946261496400195773084180357016835732839568545813439789707471101951852757449525272454043/1611237301276901720793779039883238780743118233478515948419494740628491742965298783805466188568115975720730485988362642159014330049126844978545167724461766451918243300222579507687460831338742855488715838236972100118428778496000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57152008457854175383,false,false
49/50,0.97999999999999998224,98036481013319836753555872103815325014549799869246975785028392083215928835742668811486444769819233036912440376648628199833763010719467488554957132527100230409923814833326669560912161421282007390399518529203484307566813952412487230631544320165392967613339147539883836580000436635789345824661679394464937149089440766217890098601306022926886581685531934080779924583362352310728083984353257821250889581103838409/171408223540095927744019046796089231993948748242395313661648376662605504570776466362283637081714465502205370849825812995639822345651792018994166779198060260842366308534316968902921365036036473988161259386911925544513699840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57194736045080751818,false,false
52/53,0.9811320754716981174,9483844898305658399305555015832202897474098147507850666087793258383560699229125561584627148509399589653446819968799323365095101477358710862119500546743148259856025739990828273260481090207191143053496342753058568894472617435472903843274307496196754140884168197296162581256813809154364678381037801858212491431564710065199242655654908211465872751012628387277952448299554322277599680939407412626522769403671/16570696594754227968723283774645415370560587443061737437535662559154544569848974832327437623155885106964868450647565530783168867948133513925033679530670595318878609268504928273194583247895397268274639064463837686136832000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57232626546960929659,false,false
55/56,0.98214285714285709528,314469528888971019874643495621235278191652875277419618907176409377486113541028463832572800299763003532828019301506054165246866834143454853241383763010493036848510151563901952449625213850487463175364797811110955735681820265722174291032477333000884841276203789105712556608513314636063893262327836239838658183422920542916328322155612010846982132804703658109820382827167889714606151198053155300918703770758079/549133896924792445861845916509210354214023449746804208527019971001482165672968084455828585616476548519651073660769194951706524677145329122635774578666554611394308539926873584586018103090277033371683668516422644765032448000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5726645735221107536,false,false
58/59,0.98305084745762716381,89145831109781911111911625428368763312321777831150907801727857859006098617473912112112996049173355440145456322995410733742815864927788029117471074347213004096190229967933008620573401709848246837972175071415872350454799941058388609905686801663205358748081885163545839401406997995983837580129603550552720404079964900493427142302526355064512784534878639440307574202219742469981095150832650560904864205256628787/155585925982548611336878827091834841348353479173866515477496218816826534918089407928842070581863899455847952002149584103734607975283934294163935999579777775226147880054226171773420931340402337927715604674273901648097050624000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57296847736588341071,false,false
61/62,0.9838709677419354982,203067689309747833904658100074349830588350641931355589553229900688765326459384372232107003740685508187771221436610118331980636298069819799725460526412386215676711063569924393542412331673058490732178143570338070066075992731283504444364824816960839529601963644599742921030609786574483550461438148572509637447617106295907469288000437800247065450470091419035904145148989060296207561555542513941919113492350350713/354243661982864917337639363378584412787494079700950314900739978436051376112938030482052849968876562037891099756306680190988966181013703505921278010342657872407557037637588402399370821074475379575533269399617979458661646336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57324297116025857424,false,false
64/65,0.98461538461538467004,7302379813084623785148834687562412628068156388480845941695092100072619882565558793814424612423492904566361743207274348323909441330225269976695356110406595043888180824031379785817445321489787229363393257427916907962642247429312605309338223932623992441019295324579443989990979858561491595822283198291352788245234644303834591396803718473813951640829104578575506950147497551112780009746775485778663584227817339/12733182320121411775269986333423771519550478440863651872008165123507837482400537501198213040355931723020970405987060393961815374248418835696709532168998762234004354348263546261359872831248423781977693554456314469021017702400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57349212706592223032,false,false
67/68,0.98529411764705887578,102974037474679036139062483846685117819607333095334932051717725320632061981110566234722904650403195470474518522608642018646011626957985343725136883833357388486181697970020225616195449778910461255036085747058559345372415341529427054716174417018137322481636259720427101276263534369858140671413237652144948421558078795112485445564593996438074272670947659536997082999834330460750510785195283059055864915740219/179485050827325578789548740100616996852302354180518653048846467709534559759975357447417421027973262305974210313953730885486724969268892166486038512249277760044362626737504679479498811556059135066137444384200969156558848000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57371929862696857683,false,false
70/71,0.98591549295774649764,465645710050817826782413670026023483267739950975311027306561807376010075211878773462353711475817717218920145255774888436630804248677602883037678660856054827248607977769471405917547649803136604594630345269617476456205307637344321598809911755142187986508181121874786999967157383699559255483934733798927140710768215906706430802220492151546165657689048982217719358359755763355334351483515654243589673270466631473/811332258089787391321690154834822364771357408347337817998468982869666054968341940781475882186781803377105422022508848179361825769418482223239056088204151901320533860395766986140494461170572643543963294431383114244031512576000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57392727259130671413,false,false
73/74,0.98648648648648651349,1789247495803164176069211891837094092138959551244063506085510016906145783845701234025999807459992477117757436000703198209526497019016850800421874217173023823983103996021625682532267342123997195951784113481023039387779171666963979951405332638039993058233230480781125637025629249542221186320665099898759817608739321364879605153854875159783153194944085981580156511781650193083711489030684998882703275303643519/3116513155274471413527619032656167854435431786225369339302697757501918264923208479314247946940263009131006742724105690829814951739123491254439395985419277469861205609714853980053115727927935890693841079762035009900249088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57411838380177959706,false,false
76/77,0.98701298701298700866,1515957793015097798293435949832718732261080864909931077021858117843388950045763329671722514652555422768566268728495966953839045938646951934056867128137233558466040170421074788512996876459694924645175573435679621559637912457996838031904675971589219846331324473629849928758717544288405030581791204889007051995641290014188276884518950966814792643377933152291216795047002774089636299632041692570271912382931754513/2639686642517477287257893320659774172706810722932887830389385000604124770389957581979168011058402768733962711087317520132853264123037597092510168399650128016972441151428481321104989021554961699417683394558443653385510977536000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57429460322961822794,false,false
79/80,0.98750000000000004441,27698103453699366337315988391526773444498567440620822334643766264733098666473455607012113315174072587826865330929992946616559196450689230188880013643039503982806219411715651981963189669700863709114792318010546720252630860227826104688304965924594838329291028327469671333818767736230597750075840786136172914257255414310585759348129482948495029227638922778855550883078997125252633525914934932270531514147287/48216096635751315821102404162050416875934950279154799904823734644896063170401256360698632090496333474600666905717528268815702488228352185371073636905220889125841436999807867483240890305495491979792196733308558521663488000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57445760620036900868,false,false
1,1,59510331431322158973097469877324141262044864440762476465591546538405916463596591342743083934293337635558237368681895755851127552237737572577304554839172816474979013433838255152130593360899548038061051634399562505565673716658879534032365631662488676073596354947548557349661459302552388204305043365316697811722556656381460451970618435749960286715255127694122807413147271471458002886177393633430500254675512383/102844934124057556646411428077653539196369248945437188196989025997563302742465879817370182249028679301323222509895487797383893407391075211396500067518836156505419785120590181341752819021621884392896755632147155326708219904000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.57864134911630482616,false,false
80/79,1.0126582278481013333,1580345552051596723305582353329379159231181435680238036785833521076563824151858072521872938580029706021422432102267848158660556827346332426411189880280733838924522051150495419778190731969188855530961186351979079750877278430408801735041260589373173494017110467750639360828193407239897054039261559495177524348973998070423335502729993401270115171250600576604388232854233844744059618156903507732263383124784471739/2708249931933515658355500939378209865504390222229845955854044351269166972218268168524081465891088554934844859427247845331109193061298313900107835111329352121309387674842208108666157567569376289012947898313208423603316457472000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.58353017327441858431,false,false
77/76,1.0131578947368420351,380208805155068641083121220863013754492317952881095785800834167792436565448527606654428936654556401738829548012329603977148676101953134822589927644222445816836814887756783259317318002002118703386546814226420639394384955800541446900019394633238533009782470092291763161996062194026264424997250272054874701893782981975633309159746827221442598255456348544391412262788153289687927317396608399643423510317527239839/651351249452364525427272377825139081577005243321102191914263831317900917368950572176677820910514968908380409229338089383431324913476809672177833760952628991200991972430404481831101187136938601155012785670265317069152059392000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.58372315317539680279,false,false
74/73,1.0136986301369863561,5868774655377318897025652263352332838193150050089844114825628729689234277873725243007376266663039163175665524558173624339320020200586884283351158254936157607492624042430257291130140883657377013237473866700745971267577337029008348571642396317759917131327049727887246164198161775478204140646999992267465429060223089909940958779023796327113287695687303838291121441361289574188277477419421854928781321347122277/10050442022832933915914369812140171835789765961200689074136812446883696251941110075860807636116591149928507688383360922635909262034201459748252349302376224129713044596791276088283742688859969960751624044373149047991566336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.58393199443809917781,false,false
71/70,1.014285714285714235,140181455775763024638628994369740673550183935764472574324871965124025135631277362026948787620862944668990695308038984029892379389833009320537347693350642244776186599520619297137300942460472387615988371164913464421135456675453430823960243932463508061409722167215415222045302057885088987717402396394992792910763474249331177959064465694939606990704444301994548412576423128528979924370386350508483905676075793459/239971512956134298841626665514524924791528247539353439126307727327647706399087052907197091914400251703087519189756138193895751283912508826591833490877284365179312831948043756464089911050451063583425763141676695762319179776000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.58415873638046178495,false,false
68/67,1.0149253731343284013,103254171255869852877937882601544815011133422053030969069834966881562315054441803144731268060593321454019726644685792968054512798398528426510688745293141138223238328637965740561906747587074098315747202790424427375427915353066814674758549987778376589201423633275484972095116295255797445098417900245637908897959221858978374515771621997589487934142862017804970839549456893698561696141985459099416274192775570939/176682322725945033213065786697507362209147171265238246389699095944531827788338819173430825914997987517657843799051222626274893802441077927270910372404154422714439118027680567946088176267914519341643144291124600176652582912000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.58440578357139416621,false,false
65/64,1.015625,3340609101289025855312747406100933506620385891497925007514772910936830698842504821879711105372556836780684555795671056582298443498907998565941766061855605213069177260728540682116976550831075527037799995412104458876484776748502447831459766532006556832908638842449407401984618327710630268968208006456288786779621621753036220955110681890129365962203856991704159433243811040981929312468120915364541854821372161/5713607451336530924800634893202974399798291608079843788721612555420183485692548878742787902723815516740179028327527099854660744855059733966472225973268675361412210284477232296764045501201215799605375312897064184817123328000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5846759914364765276,false,false
