panel,route,series,x,y,rawValue,auxiliary,source,pointer
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,51.35880332546272,0.05988392922410173,0.05988392922410173,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[58]
C,guide,R^2 guide,53.66954477197659,48.67504696504005,2880.4200360311997,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[59]
C,finite fit,tail fit R^1.950,53.66954477197659,48.919999450102246,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[59]
D,guide,R^-2/3 guide,53.66954477197659,1.1679594646426231e-06,0.07028263879764628,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[59]
D,finite fit,tail fit R^-0.737,53.66954477197659,1.176148161463918e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[59]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,53.66954477197659,0.05837771335906802,0.05837771335906802,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[59]
C,guide,R^2 guide,56.08425137513173,53.15356653433195,3145.4432523089654,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[60]
C,finite fit,tail fit R^1.950,56.08425137513173,53.30407595425267,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[60]
D,guide,R^-2/3 guide,56.08425137513173,1.1341898592521107e-06,0.06825053318966041,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[60]
D,finite fit,tail fit R^-0.737,56.08425137513173,1.1386105703896695e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[60]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,56.08425137513173,0.05691234197479064,0.05691234197479064,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[60]
C,guide,R^2 guide,58.607600747740086,58.04414811040396,3434.8508654065045,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[61]
C,finite fit,tail fit R^1.950,58.607600747740086,58.08104139974186,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[61]
D,guide,R^-2/3 guide,58.607600747740086,1.1013966458364511e-06,0.06627718253556718,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[61]
D,finite fit,tail fit R^-0.737,58.607600747740086,1.1022710177852542e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[61]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,58.607600747740086,0.05548658899343154,0.05548658899343154,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[61]
C,guide,R^2 guide,61.24448095833094,63.384704913194945,3750.886447855361,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[62]
C,finite fit,tail fit R^1.950,61.24448095833094,63.28610541853671,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[62]
D,guide,R^-2/3 guide,61.24448095833094,1.069551593645611e-06,0.064360888033595,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[62]
D,finite fit,tail fit R^-0.737,61.24448095833094,1.0670912674150988e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[62]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,61.24448095833094,0.05409927023549511,0.05409927023549511,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[62]
C,guide,R^2 guide,64.0,69.21663850231755,4096.0,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[63]
C,finite fit,tail fit R^1.950,64.0,68.95763303348674,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[63]
D,guide,R^-2/3 guide,64.0,1.0386272881747376e-06,0.06250000000000001,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[63]
D,finite fit,tail fit R^-0.737,64.0,1.0330343033798252e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[63]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,64.0,0.05274924175405853,0.05274924175405853,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[63]
