panel,kind,id,series,x,y,value,mu,Lambda,p,a,norm,N,start,end,gain,finiteGain,triangularGain,energyEnvelope,observedExponent,predictedExponent,sourcePath,sourceSha256,sourceRowId,formula,status,note
C,elementary-shear-upper,elementary-shear-upper-26,elementary M/2,1.5848931924611141e-07,0.5,0.5,1.5848931924611141e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-26,carrier/block upper,1.5848931924611141e-07,0.25019913281413736,0.25019913281413736,1.5848931924611141e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-26,exact low-gap rho_0,1.5848931924611141e-07,0.25,0.25,1.5848931924611141e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-27,elementary M/2,2.5118864315095823e-07,0.5,0.5,2.5118864315095823e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-27,carrier/block upper,2.5118864315095823e-07,0.25025071917959901,0.25025071917959901,2.5118864315095823e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-27,exact low-gap rho_0,2.5118864315095823e-07,0.25,0.25,2.5118864315095823e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-28,elementary M/2,3.9810717055349692e-07,0.5,0.5,3.9810717055349692e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-28,carrier/block upper,3.9810717055349692e-07,0.25031567766286977,0.25031567766286977,3.9810717055349692e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-28,exact low-gap rho_0,3.9810717055349692e-07,0.25,0.25,3.9810717055349692e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-29,elementary M/2,6.3095734448019296e-07,0.5,0.5,6.3095734448019296e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-29,carrier/block upper,6.3095734448019296e-07,0.25039747947033952,0.25039747947033952,6.3095734448019296e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-29,exact low-gap rho_0,6.3095734448019296e-07,0.25,0.25,6.3095734448019296e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-30,elementary M/2,9.9999999999999995e-07,0.5,0.5,9.9999999999999995e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-30,carrier/block upper,9.9999999999999995e-07,0.25050049974900018,0.25050049974900018,9.9999999999999995e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-30,exact low-gap rho_0,9.9999999999999995e-07,0.25,0.25,9.9999999999999995e-07,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-31,elementary M/2,1.5848931924611141e-06,0.5,0.5,1.5848931924611141e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-31,carrier/block upper,1.5848931924611141e-06,0.25063025465116645,0.25063025465116645,1.5848931924611141e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-31,exact low-gap rho_0,1.5848931924611141e-06,0.25,0.25,1.5848931924611141e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-32,elementary M/2,2.5118864315095823e-06,0.5,0.5,2.5118864315095823e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-32,carrier/block upper,2.5118864315095823e-06,0.25079370153787073,0.25079370153787073,2.5118864315095823e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-32,exact low-gap rho_0,2.5118864315095823e-06,0.25,0.25,2.5118864315095823e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-33,elementary M/2,3.9810717055349691e-06,0.5,0.5,3.9810717055349691e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-33,carrier/block upper,3.9810717055349691e-06,0.25099961969167378,0.25099961969167378,3.9810717055349691e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-33,exact low-gap rho_0,3.9810717055349691e-06,0.25,0.25,3.9810717055349691e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-34,elementary M/2,6.3095734448019296e-06,0.5,0.5,6.3095734448019296e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-34,carrier/block upper,6.3095734448019296e-06,0.25125909400045288,0.25125909400045288,6.3095734448019296e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-34,exact low-gap rho_0,6.3095734448019296e-06,0.25,0.25,6.3095734448019296e-06,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-35,elementary M/2,1.0000000000000001e-05,0.5,0.5,1.0000000000000001e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-35,carrier/block upper,1.0000000000000001e-05,0.25158613082445186,0.25158613082445186,1.0000000000000001e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-35,exact low-gap rho_0,1.0000000000000001e-05,0.25,0.25,1.0000000000000001e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-36,elementary M/2,1.5848931924611141e-05,0.5,0.5,1.5848931924611141e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-36,carrier/block upper,1.5848931924611141e-05,0.25199844429380502,0.25199844429380502,1.5848931924611141e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-36,exact low-gap rho_0,1.5848931924611141e-05,0.25,0.25,1.5848931924611141e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-37,elementary M/2,2.5118864315095822e-05,0.5,0.5,2.5118864315095822e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-37,carrier/block upper,2.5118864315095822e-05,0.25251846349683377,0.25251846349683377,2.5118864315095822e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-37,exact low-gap rho_0,2.5118864315095822e-05,0.25,0.25,2.5118864315095822e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-38,elementary M/2,3.9810717055349695e-05,0.5,0.5,3.9810717055349695e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-38,carrier/block upper,3.9810717055349695e-05,0.25317462770090732,0.25317462770090732,3.9810717055349695e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-38,exact low-gap rho_0,3.9810717055349695e-05,0.25,0.25,3.9810717055349695e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-39,elementary M/2,6.3095734448019293e-05,0.5,0.5,6.3095734448019293e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-39,carrier/block upper,6.3095734448019293e-05,0.25400305976952214,0.25400305976952214,6.3095734448019293e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-39,exact low-gap rho_0,6.3095734448019293e-05,0.25,0.25,6.3095734448019293e-05,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-40,elementary M/2,0.0001,0.5,0.5,0.0001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-40,carrier/block upper,0.0001,0.2550497400212477,0.2550497400212477,0.0001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-40,exact low-gap rho_0,0.0001,0.25,0.25,0.0001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-41,elementary M/2,0.00015848931924611109,0.5,0.5,0.00015848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-41,carrier/block upper,0.00015848931924611109,0.25637334785338362,0.25637334785338362,0.00015848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-41,exact low-gap rho_0,0.00015848931924611109,0.25,0.25,0.00015848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-42,elementary M/2,0.00025118864315095823,0.5,0.5,0.00025118864315095823,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-42,carrier/block upper,0.00025118864315095823,0.25804900214727344,0.25804900214727344,0.00025118864315095823,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-42,exact low-gap rho_0,0.00025118864315095823,0.25,0.25,0.00025118864315095823,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-43,elementary M/2,0.00039810717055349692,0.5,0.5,0.00039810717055349692,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-43,carrier/block upper,0.00039810717055349692,0.26017322160049672,0.26017322160049672,0.00039810717055349692,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-43,exact low-gap rho_0,0.00039810717055349692,0.25,0.25,0.00039810717055349692,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-44,elementary M/2,0.00063095734448019429,0.5,0.5,0.00063095734448019429,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-44,carrier/block upper,0.00063095734448019429,0.26287055299043643,0.26287055299043643,0.00063095734448019429,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-44,exact low-gap rho_0,0.00063095734448019429,0.25,0.25,0.00063095734448019429,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-45,elementary M/2,0.001,0.5,0.5,0.001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-45,carrier/block upper,0.001,0.2663024910235508,0.2663024910235508,0.001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-45,exact low-gap rho_0,0.001,0.25,0.25,0.001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-46,elementary M/2,0.0015848931924611108,0.5,0.5,0.0015848931924611108,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-46,carrier/block upper,0.0015848931924611108,0.27067954793474325,0.27067954793474325,0.0015848931924611108,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-46,exact low-gap rho_0,0.0015848931924611108,0.25,0.25,0.0015848931924611108,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-47,elementary M/2,0.002511886431509582,0.5,0.5,0.002511886431509582,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-47,carrier/block upper,0.002511886431509582,0.2762776206835193,0.2762776206835193,0.002511886431509582,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-47,exact low-gap rho_0,0.002511886431509582,0.25,0.25,0.002511886431509582,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
