panel,series,x,y,xUnit,yUnit,evidence,source,note
A,coherent M^-10/3,2.9250000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,2.95,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,2.95,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,2.95,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,2.975,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,2.975,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,2.975,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.0,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.0,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.0,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.0250000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.0250000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.0250000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.0500000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.0500000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.0500000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.075,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.075,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.075,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.1,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.1,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.1,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.125,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.125,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.125,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.1500000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.1500000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.1500000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.1750000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.1750000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.1750000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.2,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.2,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.2,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.225,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.225,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.225,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.25,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.25,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.25,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.2750000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.2750000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.2750000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.3000000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.3000000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.3000000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.325,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.325,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.325,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.35,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.35,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.35,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.375,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.375,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.375,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.4000000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.4000000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.4000000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.4250000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.4250000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.4250000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.45,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.45,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.45,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.475,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.475,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.475,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.5,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.5,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.5,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.5250000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.5250000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.5250000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.5500000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.5500000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.5500000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.575,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.575,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.575,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.6,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.6,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.6,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.625,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.625,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.625,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.6500000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.6500000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.6500000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.6750000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.6750000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.6750000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.7,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.7,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.7,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.725,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.725,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.725,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.75,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.75,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.75,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.7750000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.7750000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.7750000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.8000000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.8000000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.8000000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.825,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.825,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.825,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.85,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.85,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.85,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.875,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.875,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.875,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.9000000000000004,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.9000000000000004,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.9000000000000004,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.9250000000000003,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.9250000000000003,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.9250000000000003,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.95,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.95,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.95,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,3.975,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,3.975,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,3.975,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,old M^-2,4.0,1.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,target participation M^-3,4.0,2.25,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
A,coherent M^-10/3,4.0,2.5,beta in L=M^-beta,alpha in eta=M^alpha,analytic formula,R0.72B power-law corollary,strict inequality below the displayed boundary
B,target-row factor chi,1,0.5,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,1,4.0,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,1,0.4235654288187097,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,2,0.25,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,2,3.2,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,2,0.1966016564709331,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,4,0.125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,4,2.1333333333333333,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,4,0.08587368321390197,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,8,0.0625,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,8,1.2549019607843137,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,8,0.03597607565600732,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,16,0.03125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,16,0.6844919786096256,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,16,0.014697269143961439,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,32,0.015625,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,32,0.35804195804195804,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,32,0.005921001508697434,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,64,0.0078125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,64,0.18318425760286225,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,64,0.002367826723979048,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,128,0.00390625,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,128,0.09266129762012487,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,128,0.0009433148366241888,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,256,0.001953125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,256,0.046601588276787946,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,256,0.00037508305945138225,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,512,0.0009765625,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,512,0.02336899158465269,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,512,0.00014899689061658835,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,1024,0.00048828125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,1024,0.011701603399635753,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,1024,5.9158298867461e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,2048,0.000244140625,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,2048,0.005855085909019599,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,2048,2.348271535278094e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,4096,0.0001220703125,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,4096,0.0029286149219043467,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,4096,9.320259073972072e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,8192,6.103515625e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,8192,0.0014645755672922929,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,8192,3.698972990723193e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,16384,3.0517578125e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,16384,0.0007323548245491626,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,16384,1.4679831993598667e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,32768,1.52587890625e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,32768,0.0003661941742904933,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
