centerCharge,outputCharge,centerTermCount,contributionExact,contributionDecimal,shareExact,shareDecimal,sharePercentDecimal,displayGroup,classification
121,283,7,17382168266177944053855476801530072225525125368371082864834210900147101015009969348301748723532782705138299026332138402153339138810026307813288190460370320932829062651355399776234000032887770806413398084756540792971322651898774736201551068032085192627853763135167315850731359783281217920476681226561142228794790011113423574463338530256284880723647412318388330345868998248953823588996960506891058150708814642379105398260816585092010916658211488317094103466105466757288980104485561036174429470647365664325625331498476362099350087841247097102120155028427086889701507975182625259/348212111692384392707955750632818230627428168371754290644335311519267136210213175479064140411264440863086449100022616127567851081431635549973692724650487701468022217604347389832791448459118893770157328035008001259799787558365495457705837313186519591109534810753623218025139499611789651539964141576572945080883616071053723057807932720085962746201756799309849059547244141500437712016813307513984909746795892715454101562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.9918333344859648308e-74,800218847761673242215929837820409180737893091838325577505720525325111744263276340582188428298788229981191234814439515457292400089631194565642067140876733081273883483988591972048082305858102046668597145045820238808773498767829425597407282768199435911889152334899447971248106966482621641511781600096235372736492066541668908110181611273259313649407896808131657283428330690137961917423475479021842966867813228329177390279309257559097024648001008057312523043984045831860429979901963693425093504714616090363286966294650721584163819407851213877380344287286749317442998634222382677134587584518405874750283565077470441390198970337463048737031646250254360067479963929914882955634412495719662488134118249722172012836168748300938265677774086776384245235836711757414400000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,4.991848695192940508e-74,4.991848695192940508e-72,q>=+4,exact active-column contribution by center charge
122,284,6,5674456041799148877505905697207401742200046503960338506565814611842394973770644167711976430868259340743648691302570034314439458954231595380104193080428927544348470968258464774641584751754945571056764943480476872634081107227472347719122267609269829919940888323748571706327056840777760877138813758266815337650637158646696950153853810393808934010007830976091688052158165058427352880630132250810539683992030311426428864058666985571951591979163177188298153451341279206828305635368343689765270850935052990077775191384551390948849713596334122870325223/13464820455327460506227438085347977866707675138260981927627614264746453948908052126591932446738131025278060356887359392333618870333603509700950498142562512750316491841545572670694984046580116543937430580695824987787380549834146836971139896096912893192187996198290862747304981383613366004934513091154077222136457137857642381657219764750781818694015162355228585154498249609595864411481925397497519176866163386072393898658757687217257803524717019172385334968566894531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.2142827382105985621e-76,6755731313413457082591049533536156141446455026074860768965042367213997215456971438314787889607782622481281846585935827830514341554964322960303576598086973305586457346910601491711080911917444664340082410857449726812150525701135971215922637646367051229593298991475454454671697719819380149618401767063779486160818877445266164307235704160275937132196443505823132569914690522221352795783867396518271654455775538529967485562579931869206903072909451311132436430353070271484436068637144119125600068299573172646624338543588030674532203544591189349747671522349661739907822288656609266910633277878286803360321004028379442159449185040843967977191051335024248393832000313708558164248623688957818200317416262784595607455358320608902988708257360217594837073920000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,4.2142957062642006508e-76,4.2142957062642006508e-74,q>=+4,exact active-column contribution by center charge
123,285,6,36037273189973175378444471564351729851310514320571921345479868415893309655655309326546713596282555919295889210771719048151357995714526600721428888333077036189315487961426814968046585884628892139660083375458487500595808946196241781647685820917032361701670489372338256048902638396008539386662293232305199132479156471418868445218806817875708219186051837466773388104557678568396859417385829097391670939000700538250590514101749372474781182465897437900127891613958090786388738882974158108242250722110994273272868880010604633287031948919222515284093920855336687/15373354244924154023861800156111306869755803373451102739439105469791568619123863093400098577305086081519004499522237223239784831165292732525725379728500072897417858697175283046227753659638301558982063044584256528017792691877599563854041818125684460767633038736731350024020678012166796803191640661024904919419012420420952505470778452107805562005310984229535164573876791190219274715368646955226950012729503214359283447265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.3441386060476464913e-78,37577855041073119989494613959488165475776542199539168126013431863383429778704358077066344627759872097529618693667366094291240029483341452826158799707300720327999665558605670519338714874265139760047621239896918436121215890024875686394734328202707190863784076195514779157008865224556726889275306512919470686845383037934070136796977443338818802115947095197220387168457620445972979579350716578111267156326944448280138133288881259280277153290979669946991700275973898060403379130630285294829305631317295646047927375426578659567809496387347035402967757190907254723325166814594588952265986878194889293613018160811473465082406164772225295714466076574697895347168760758043238862495294358929829512976345746046638522276403153757130560826033709630095360000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,2.3441458193546271376e-78,2.3441458193546271376e-76,q>=+4,exact active-column contribution by center charge
124,286,6,10318448314719015494347948246520301553487438948322499748952143246702463267884848766171231274950953130871608341555253816710047622404818561122698543097642347760046892187767092299137918297072407653033948011558717256673145906296517288919897207665030227230799800855167148378740747878683361670697751593271712569359033585163818061421396506037761974583207926788873096704668711468084623451641639641239509267468810445701071513920990192771607824287190741774077416158532908871591093383918220187444457278256620300997335730308026003783799068076739792025972524929048139/739258088334451518242171124890772584000707214247840314814646219348646727562672808371383079418456595193686822908606838963361463605098964899192933720210852759598164297605403936045937362137026699319827898249905526076550738889131340280939468316228564058767935136434909603301621332573818462979832134398751924510075373844075315475667473065292695224759523171325755715252954776398220562199986715996654684763104438330652540001568988423802375464788383396808058023452758789062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.3957842974659201456e-77,223752042065529339395785550238408398886861568481981235381541500423688668339953926851422071369310357557822245673993866124459184702619722136348110067713004996217383491884493186339418175581337453003064519381214392630944859534164939832430210571029177154006106007227950593182769454763450564357155999263720200746665167309783057246601252499443371001513502417304219294108142677044082905335386685837579067539588736856671934899597164773213279823128312533459058136973325922214718003129180826613435378791113668576739107949290642526106738560342809620246092757703421014738491937373407326971606142794258819483530698557587380620680774148541948320974530644156482846994108931973119789814847688908984682809872869569629564657661481142249650104968684284005643844152907215667200000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,1.3957885925279059908e-77,1.3957885925279059908e-75,q>=+4,exact active-column contribution by center charge
125,287,6,33748002867844564384621583342983085056257866748689180514085258213570050480750616592314377957321282748924856435245253676787289379412040841047787267540684412569995151186886589994317391177878814822466778754778004381593889577699965180415138319484134384880096260231990930996740639146631538114901049724884893094403215988856011954046277212585678653797027192229365328975501152834753339248790985832070458705204284043117064985403730308366435949119589211638489894483254516817415094234105746969333447024024585025025062240560051520106005836343380482647809322941847173/469738022968957772299373526682167251940354361474164537401431550026244607514974962596620298255804656510194785502428951655681176819729316750636173308647199241839631813462197924632547365774179576444974195956232898342608237229874933764516039829977192341067662987126762768662268276187258366648360546567345627913011438760234111279701736131030156356841323649632137240368738455134192712649973460922736556710788136115297675132751464843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.1844307289714062024e-80,1151704493025321212585751361004701886714024963003858834849632304975514074209403508250236187911037924582424176147031573955044110865563364908767853145982776624011458505851112820158385782952111723143149017722315802718194483980464611849741040679433470149438400621780355041714483848229601823876121932958053405917489245657715156555694636888314878315208653705438200465211824134159445892750301372992405799872075825328054502943436646665439615636827425429289990380094711612930307045038788373763527042931037994792515866829733300183783096712893592327854664942098127318174958878323390041374588808084925305501893917911903058022712438131787329395441506798868175738691750113337220033509329685896841293290133640320406146990244058962499871311065364717909185658880000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,7.1844528366676813115e-80,7.1844528366676813115e-78,q>=+4,exact active-column contribution by center charge
126,288,5,269730284064629134476644456265292150901898871871887598177642346846885034653424698452262215989027222010981949047044036266958033652445715488447933597231937932557004016195572380961077838291875030944241379424535346781511594787972326785627695493659746726045927922181427629798873401883452764900719626163866711544120378032258607060159302153798443623754432507880719257133090455314747101905841826953341233260279648746985957938910093269132460134556942626008340367086844698131082116621689985215004267471808266567904231352680536432081754451505829/1188687598509085448874099299853614924323571148493283647672789258176345258117410755233740640600041194874159790772916341473620173760961254145860081656739942841845103370166354881913266356201953378424450925154512728589515766727199420507892949988498065253216866980871135035679514772405034368781617421498209159366050231111348593892612497710272537555756987211130878319270906786427664715981830954013768178859211720445749434769270501616525437249549668194958940148353576660156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.2691435866155165888e-82,461970664415679743663475526906865833684106718058048022591540211746090919379463484902744557641471874041471346068962276332199836045875323123796695291839952858553122720730310659891568897592355141008146695167218844628839960639955209984561151379986098443151511614743216245339749480531448514370134742666627893831177453705550277395248223544687861759634096584844077164912886327095846148866249100102193114897022775688620887286449812479725894748723751781400386655768980869487212617327993210815935793817070609397705988694162733680246142717276898564974718203873488367608487927707548144063484385288566946439802709767640041768235603268123950623370209163210267156217732892486871035993412418322537180173148066016209083508303444375822872201749163635480985600000000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,2.2691505691502656836e-82,2.2691505691502656836e-80,q>=+4,exact active-column contribution by center charge
127,289,6,210264936445786749212496895502811867042014693635700019224622120336416392287319288724192496440652189521169542421406801510271988694504415739021847755305576217606477749033749656383950583247987820877534872907595950260301075962475930243305350663313592849790884980509257748229012578994452549123000926156570135111216926704348188098059503677100071421914171868000368123025495886297600893266170503658351320436211235653640424693768357570895288807100124515272243909916534568491004296070339277701032873156662782968977637638866204987075730173970942701775145280805931386434596516263/96949957149186090047751436928589967704436955289211397114390985141215461760765211165751816774464147205439904334139079201069155761988515102500218292652199827848022445182530658086132105843250972301090938076974971059842337750790289935998821886404877599630112413601695371325476388975123325787783655427677310144957934070256174503364631478081004698090586163170988091924137323915815647855257018022934190071282500866800546646118164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.1687986527135041237e-81,4415416285191008502524709490387318531028201101128819692113944822743354312347697088873299135717816569618301228032798361609086058167104421018576317011543458412895453898521961149649785578214416306323949930055661653977111733306298074259866651998662898851161304148962439537253096512648521051983855460731012507816354055491741314779542576847377048010580768821882235824547510124079306776606492671846093821594752283037867224387356306473088018379604839846934284741548513557522290011247671067260514413643535984481108877374472987837793837706021831200432002486383605855168651138616661502568918557110770244108669881380588242061190246438887686533007884061571788834381134730829615387706233543890511436984069046034165918671596324243903074649873287784834376290210800467968000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,2.1688053264700903913e-81,2.1688053264700903913e-79,q>=+4,exact active-column contribution by center charge
128,290,5,76641722871427834410756094100911037105350580509472404085853463197324264241418110688584701041572315043980580303971069909831671315398728149020678304639836946089264359561617595625832215329736144387741644581583091798273608610540215374488089154121967999356140421172251415980483417529470496054926891472932030887356461079107802750128580005112991078228426878285011251379660045405837095077266742992352187028990177168727434529528638967651737963017263205676842796146252241247963625049984548689489963430118208911237264349219786060082548056918948893/12157698440921548641918178681824690619334782710466457839281719658789621114590063008674715082520859503210437935343682352278429049639066307877111229978853349833542716601832119540302920958130914493913575925963702293248855612124686048248823959125612363216689910363928904673339758935299066142982310828761944811532601161992627567564707775815373306334344866327654230543991187329653870859763737714066535289254915261181276537657382059696182425060587833920422440314723644405603408813476562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.303966432779724606e-84,12834126401622211502369753940722014193836541901630262666684567997336861594756740594402675733627649880139279010211393037535574760985131876484091661992796949336910148761086468534385107850340189545478432208416001599664995132912306793972793976681657404878454458130701746192195353531587961768947879250014752211825935425685332356704586643076579262326212960812238521182538583982424289413405918305703304437620124472761081255895996344929511252605277707012672189080319680991345371105025266523551259170392255553695494026953131920518857150670900274537204560538108101163146345358539105219603191998239923384476929602945133023936301382167925295537657763234059386081559162183769082647597778146605374003675743030774939465379291470864547127300887583965999515303936000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,6.3039858311399401732e-84,6.3039858311399401732e-82,q>=+4,exact active-column contribution by center charge
129,291,5,244092327269904681982954395622632317410813628267732071163214141966673435081061998729690539933572679105830271424244742681296781499193727249407893326042426692184007609195071810769044982621754184264315891561230812731135928504519351751939074442013444043846818348240939716628029510777185168695917459012970123462769874073943611420765527938173999300165271032381343023667939669791688421599642999952735176873812813870037185948574433959457977384924159863508283549126406365793987873816001976639513185664167496743394649420049575825893691568910727327707418632341/24005228490865683153799911224314692519801840674323905527095605621766079619770534819351065499687504840003162099109166309693553136758874052189245929150290690383071744182733603211745826194782736946728080979543342057743687622917938498022732672852586550925452207672348205766732984165757590967246954095003539925647204049357426159297540281783619070138513119306066163687040382522902959008971822657107358933714635895739775151014328002929687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.016829843393430484e-86,20701447062272145778063575344036114579881613331904118285139456118953704799946107116478091304005122920976437318101010583870124643766307581678136135354643571827537401951902586981128336916703453287592854651069422224038453897419435622875568495278945997825018915347086989186008261594083261869861044490736481831776868758742260305822304244361551068433069519558855683745828974566437602266146653457253100339101635539261098971752553048085742977266778787702587685701149948649349705858920330943009716421657586550313567902164960795645741555948914486448309381011399185517834862475841564625069045526929860116402348215144661003341530371828118991288331425533038374676307722044360667790953359988811663561141873370475943322812350653033421979063887083243307008000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,1.0168329723491110723e-86,1.0168329723491110723e-84,q>=+4,exact active-column contribution by center charge
130,292,5,125817325433728456201196630751603196312990392923248375396541486172731863680662825482553896372209331163381677525051839053448644983205622169315312827547189262885600869600622260456327357066644582827391677897132202899304865966383521955995694557722121991049163261885863119950449559767994209038321443033936081721739259454476448444798836292846319545416877626152627134668286053249670992604382894618574012941426247554204234978551504870063118012411910826211851668993530123445753948508779704303229582727395429062190830549219909082456403189068239346043673/729508339831503224092331705838302647784154700233865933628082540303427967502517357645738599307328032924954017534240985193640258229102189105098848338406754691203578246910007426160528963139474407717108094523341990209086215698630604246265438219325450881818985198536698215463609135468551477436036433183297948981460695424882751921458177163627153051555748825429859130469051554094199197102791586539422749499518034606015391077025584764273505560937954639300073722552042454481124877929687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.7246865945739409815e-85,351125691958752893876969672765556253833084659096308723224528305045060883159286673323689437528948408644043334631949005594569480833091590201995666468188708982947440772887306589152329313676221814101969489477642985935959042724470510892094468746079236381802859312460200814219321054363416893480479428754342056048274423503538676133584482688329187422360271287329769288130542820971866696510615505559933559563545814112614957922247028816416378524046392693812726108149195590864241393802224741338119280804586279059524537066414060461227138590332817266279005006947614998138416353836522776199433218299329843295433946338129685026653771710085636558243293606507410491052325816768684551879006871931159545520770656748236247414455018998396858743490840076676203445298502041600000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,1.7246919017233646425e-85,1.7246919017233646425e-83,q>=+4,exact active-column contribution by center charge
131,293,5,628053860830310563253539385389855847381318836905709559545561788752550918193361944601154383187589885285424774673965867986374457384656097514588820135484787897109031730490900777302712936666969596312782556346245049385566788920576155629135457573016884254598813210632995991054067160929345281040437134757749123884219863815314141388536996330432670903753577521029446876433287216584018877869153795718185310881756536145666997959884141741342133291077793147691506592778075972502771168962590798064889216290374113777827890818888716805858177184328281826369522803312772407/2472776158058156173582250634224585624937449696891418466944844873610993128671097941026069559838159109640360945359295836317327566406116638154274416120442331102079706024110936368176713179398249497408957490675682151519012321731675177635821718844105085971488489222279489250678461887508214106148113655273977640984408987013446619947555846460438359204590428133483891672440778550680948769038054155202184760433672602863985900967236375436186790466308593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.5398734890889369005e-88,517088054809375390606463584998389746390859199737435693321078970683273477017298979433178267664481234955532437968716937325381399634431603841571565774981020636720709006755013825628726808901199295597639641381581063032960662302454150415381878897759879467621978453153257683503495871657969069472130587390226523194309982767865524546217785212194958409070708403678584184081453751174830367141452779147581934613239329752239307138832320126024811627984447962791247329089140889347849713018695615278286705334820974914785243279998110798005678584227328755900992856724673158335165624878789807969180544617519206754634756464569954224878895398622716045019092453568734132728450881849700742104984629637314057534557775019211410805791129027365269946296412460091041015398400000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,2.5398813047049254506e-88,2.5398813047049254506e-86,q>=+4,exact active-column contribution by center charge
132,294,4,7332769521220320134907814277125772573991019687944124884071881444928363774608451666643707394660478616651155641824309745999446079238741299993628389898943690753046251609188071297099217704059391285211102230669726030844160580846254164234679819651059152826457525367292197917705141833208053854529644208416237693435046451471727838539321949167790929665368632960055094602758324087003175211713494783520163645639656875324104123476532894929212612931857060283235849950948789069178583433457784968241686802422818356409853848400075738108297423/40897294720881177025013581362686590716212935521869901417602619890994811518182024505381689805456167123235929669941775115730456283727045329862377374383447507986121033344792744489678678700200634284286286271918419714330041180168130775896939732238945707336169819190505494355430459131375791540704307720024694104316728893982623390015263428823779870164942399473787403989467852510894942554020631359851492355391617017383089867244234715603581414117668992784602327583698411217483226209878921508789062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.7929717775382301818e-91,365027743609353903533209252583626850573228545349100434753360885112697643312368634489983441876613998966322487528372121212275679350694335303610821752809898448939183552056775171108286350795171986891412372073976582640846882616274639570373810245946610514547003674428105412608468740460012490655007261171516608698785051990033242231295383671305824065242558104672837067323323459751924586219629366778537728763328466615286980482448007405752652441629377120250036921770976163619940257260924187618200502403587020649371710060273610157193928466280826545107295232548324883160934510932620743479490516555215612255789148892907299259899097724256356255920515839518307745340623488542020974054532122549726166315588971812822640415293844462009989556785021001400320000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,1.7929772948125951241e-91,1.7929772948125951241e-89,q>=+4,exact active-column contribution by center charge
133,295,5,1188804437768010042750785090938177125593167928825061839441326416649442503930894088157547629552453754021306657223297494266722501886596020709631420775561685959923370773780892021258265432091606122651390386338846207778967254120458040898424107939306533680020574749733101046087471931971515987326611312187074860681737853265425596383908402475674423516294223953945717999762469412694877691785886439717706775910478303896046579411463132307782266312735663516155621457105613156052776365827556548064122464592300798937903126257355050538865726268516630202593565288244252704982520671/190377769530912203307325606516921058320566855645806849642545251013635455301795508366557893821411234000508605525391621916660055614932087017328838977392046925677738411123465697350070986579540338005709014979906357382790845618907142355852655866865694284175536587279354418037314104243794520855281437338173108065538607235361892629717502345419259147648988104824359047872637690060015707123502632867363724308265755802427321441427920944988727569580078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.2444498677403631357e-90,12712957749020627287369590924867128042683890993389200888580698106577265352216594345751064669111922760125115325940643525166892484307128705948756305354623994109811761719136686550173702829970465075748510403767668377680724690489826841478138348832250770037874452296604251333695772307503718314633933168152885451758594626687335376327365978458847595120751671116117678877887293863974215906449870777848632750835461385880184296465265807753972531345043317532549112594008903786891275608839579138477787539816554139314785180253571610136108916560602284855538945280786628208437539317941923142538393941353975756319288230458383121875029587577139529522300336471735534346449409432739886191086250743895464709407280737897316495933878967191647240518030655369338948756658536316928000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,6.2444690829581429463e-90,6.2444690829581429463e-88,q>=+4,exact active-column contribution by center charge
