panel,route,series,kind,x,y,yParameter,lambda,R,p,source,pointer,status,note
A,exact cell reduction,full profile y=0,proved analytic identity,-3.1415926535897931,-0.875,0.0,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.5394540616517496,0.58793690568899215,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.5656340004316638,0.5806647160272882,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.5918139392115789,0.57367991782295402,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.617993877991494,0.56698729810778081,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.6441738167714091,0.56059144366901736,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.6703537555513241,0.55449673790581611,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.6965336943312392,0.54870735782506963,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.7227136331111534,0.54322727117869962,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.7488935718910685,0.53806023374435674,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.7750735106709836,0.53320978675139918,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.8012534494508987,0.52867925445391084,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.8274333882308138,0.52447174185242318,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.8536133270107289,0.52059013256590347,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.8797932657906431,0.5170370868554659,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.9059732045705582,0.51381503980116183,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.9321531433504733,0.51092619963309716,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.9583330821303884,0.50837254621802275,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,2.9845130209103035,0.50615582970243111,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.0106929596902186,0.50427756931309475,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.0368728984701328,0.50273905231586336,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.0630528372500478,0.50154133313343596,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.0892327760299629,0.50068523262271314,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.115412714809878,0.50017133751222143,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
B,exact bracket algebra,positive-boundary bracket,analytic reference,3.1415926535897931,0.5,,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,W_phi factorization and shape bounds,proved boundary member,Envelope is analytic over all |lambda|<=1/8 and 0<=y<=1.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0,0.25,0.0,0.25,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.0041666666666666666,0.2531446128851586,0.004166666666666667,0.2531446128851586,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.0083333333333333332,0.25632878013110721,0.008333333333333333,0.2563287801311072,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.012500000000000001,0.25955299927045627,0.0125,0.2595529992704563,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.016666666666666666,0.26281777409400603,0.016666666666666666,0.26281777409400603,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.020833333333333332,0.26612361472946483,0.020833333333333332,0.26612361472946483,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.025000000000000001,0.26947103772115788,0.025,0.2694710377211579,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.029166666666666667,0.27286056611073795,0.029166666666666667,0.27286056611073795,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.033333333333333333,0.27629272951891193,0.03333333333333333,0.27629272951891193,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.037499999999999999,0.27976806422819511,0.0375,0.2797680642281951,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.041666666666666664,0.28328711326670658,0.041666666666666664,0.2832871132667066,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.04583333333333333,0.28685042649301806,0.04583333333333333,0.28685042649301806,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.050000000000000003,0.29045856068207077,0.05,0.29045856068207077,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.054166666666666669,0.29411207961217262,0.05416666666666667,0.2941120796121726,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.058333333333333334,0.29781155415308952,0.058333333333333334,0.2978115541530895,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.0625,0.30155756235524517,0.0625,0.30155756235524517,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.066666666666666666,0.30535068954004246,0.06666666666666667,0.30535068954004246,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.070833333333333331,0.30919152839132119,0.07083333333333333,0.3091915283913212,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.074999999999999997,0.3130806790479661,0.075,0.3130806790479661,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.079166666666666663,0.31701874919767981,0.07916666666666666,0.3170187491976798,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.083333333333333329,0.32100635417193535,0.08333333333333333,0.32100635417193535,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.087499999999999994,0.32504411704212277,0.0875,0.32504411704212277,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.09166666666666666,0.32913266871690539,0.09166666666666666,0.3291326687169054,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.095833333333333326,0.33327264804080065,0.09583333333333333,0.33327264804080065,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.10000000000000001,0.3374647018940008,0.1,0.3374647018940008,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.10416666666666667,0.34170948529344908,0.10416666666666667,0.3417094852934491,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.10833333333333334,0.34600766149518786,0.10833333333333334,0.34600766149518786,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.1125,0.35035990209799328,0.1125,0.3503599020979933,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.11666666666666667,0.35476688714831428,0.11666666666666667,0.3547668871483143,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.12083333333333333,0.35922930524653107,0.12083333333333333,0.35922930524653107,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.125,0.36374785365455031,0.125,0.3637478536545503,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.12916666666666665,0.36832323840475384,0.12916666666666665,0.36832323840475384,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.13333333333333333,0.37295617441031759,0.13333333333333333,0.3729561744103176,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.13750000000000001,0.37764738557691818,0.1375,0.3776473855769182,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.14166666666666666,0.38239760491584468,0.14166666666666666,0.3823976049158447,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.14583333333333334,0.38720757465853328,0.14583333333333334,0.3872075746585333,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.14999999999999999,0.39207804637254218,0.15,0.3920780463725422,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.15416666666666667,0.39700978107898582,0.15416666666666667,0.3970097810789858,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.15833333333333333,0.40200354937144572,0.15833333333333333,0.4020035493714457,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.16250000000000001,0.40706013153637749,0.1625,0.4070601315363775,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.16666666666666666,0.41218031767503205,0.16666666666666666,0.41218031767503205,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.17083333333333334,0.41736490782691071,0.17083333333333334,0.4173649078269107,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.17499999999999999,0.4226147120947728,0.175,0.4226147120947728,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.17916666666666667,0.42793055077121606,0.17916666666666667,0.42793055077121606,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.18333333333333332,0.43331325446684876,0.18333333333333332,0.43331325446684876,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.1875,0.43876366424007462,0.1875,0.4387636642400746,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.19166666666666665,0.44428263172850957,0.19166666666666665,0.44428263172850957,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.19583333333333333,0.44987101928205214,0.19583333333333333,0.44987101928205214,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.20000000000000001,0.45552970009762728,0.2,0.4555297000976273,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.20416666666666666,0.46125955835562499,0.20416666666666666,0.461259558355625,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.20833333333333334,0.46706148935805558,0.20833333333333334,0.4670614893580556,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.21249999999999999,0.47293639966844242,0.2125,0.4729363996684424,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.21666666666666667,0.47888520725347405,0.21666666666666667,0.47888520725347405,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.22083333333333333,0.48490884162643849,0.22083333333333333,0.4849088416264385,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.22500000000000001,0.49100824399246185,0.225,0.49100824399246185,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.22916666666666666,0.49718436739557298,0.22916666666666666,0.497184367395573,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.23333333333333334,0.50343817686761916,0.23333333333333334,0.5034381768676192,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.23749999999999999,0.50977064957905371,0.2375,0.5097706495790537,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.24166666666666667,0.51618277499162157,0.24166666666666667,0.5161827749916216,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.24583333333333332,0.52267555501296392,0.24583333333333332,0.5226755550129639,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.25,0.5292500041531687,0.25,0.5292500041531687,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.25416666666666665,0.53590714968328979,0.25416666666666665,0.5359071496832898,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.2583333333333333,0.54264803179586052,0.2583333333333333,0.5426480317958605,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.26250000000000001,0.54947370376742555,0.2625,0.5494737037674255,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.26666666666666666,0.55638523212311697,0.26666666666666666,0.556385232123117,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.27083333333333331,0.56338369680330214,0.2708333333333333,0.5633836968033021,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.27500000000000002,0.57047019133232602,0.275,0.570470191332326,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
