panel,route,series,kind,x,y,R,p,epsilon,source,pointer,status,note
B,analytic algebra,ED normalized direct screen,scale diagnostic,205352502.64571461,31.472089029084898,64.0,1.0,205352502.6457146,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,220673406.90845898,483424.71254603914,64.0,1.0,220673406.90845898,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,220673406.90845898,32.542719861323469,64.0,1.0,220673406.90845898,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,237137370.56616554,518185.05913255014,64.0,1.0,237137370.56616554,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,237137370.56616554,33.64998591579095,64.0,1.0,237137370.56616554,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,254829674.79793465,555448.34182843927,64.0,1.0,254829674.79793465,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,254829674.79793465,34.795146920179043,64.0,1.0,254829674.79793465,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,273841963.42643613,595395.01940308302,64.0,1.0,273841963.4264361,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,273841963.42643613,35.979506099104462,64.0,1.0,273841963.4264361,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,294272717.62092817,638218.57709440973,64.0,1.0,294272717.62092817,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,294272717.62092817,37.204411681414832,64.0,1.0,294272717.62092817,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,316227766.01683795,684126.46797512437,64.0,1.0,316227766.01683795,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,316227766.01683795,38.471258459892262,64.0,1.0,316227766.01683795,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,339820832.89425594,733341.1224179056,64.0,1.0,339820832.89425594,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,339820832.89425594,39.781489405181091,64.0,1.0,339820832.89425594,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,365174127.25483769,786101.03059066285,64.0,1.0,365174127.2548377,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,365174127.25483769,41.136597335830267,64.0,1.0,365174127.2548377,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,392418975.84845358,842661.90327032877,64.0,1.0,392418975.8484536,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,392418975.84845358,42.538126646406887,64.0,1.0,392418975.8484536,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,421696503.42858225,903297.91664697242,64.0,1.0,421696503.42858225,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,421696503.42858225,43.987675095705434,64.0,1.0,421696503.42858225,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,453158363.76008177,968303.04720114102,64.0,1.0,453158363.76008177,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,453158363.76008177,45.486895657148779,64.0,1.0,453158363.76008177,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,486967525.1658631,1037992.5031782691,64.0,1.0,486967525.1658631,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,486967525.1658631,47.037498433549388,64.0,1.0,486967525.1658631,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,523299114.68149471,1112704.2596569385,64.0,1.0,523299114.6814947,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,523299114.68149471,48.641252638475656,64.0,1.0,523299114.6814947,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,562341325.1903491,1192800.7047150084,64.0,1.0,562341325.1903491,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,562341325.1903491,50.299988646546559,64.0,1.0,562341325.1903491,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,604296390.23813283,1278670.4047416879,64.0,1.0,604296390.2381328,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,604296390.23813283,52.015600115058874,64.0,1.0,604296390.2381328,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,649381631.57621133,1370729.9975271502,64.0,1.0,649381631.5762113,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,649381631.57621133,53.790046179435514,64.0,1.0,649381631.5762113,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,697830584.85986638,1469426.2223871578,64.0,1.0,697830584.8598664,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,697830584.85986638,55.625353725070639,64.0,1.0,697830584.8598664,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,749894209.33245587,1575238.0972514525,64.0,1.0,749894209.3324559,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,749894209.33245587,57.523619738236761,64.0,1.0,749894209.3324559,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,805842187.76148176,1688679.2533646715,64.0,1.0,805842187.7614818,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,805842187.76148176,59.487013738812919,64.0,1.0,805842187.7614818,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,865964323.36006534,1810300.4390208272,64.0,1.0,865964323.3600653,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,865964323.36006534,61.517780297689185,64.0,1.0,865964323.3600653,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,930572040.92969894,1940692.2045806686,64.0,1.0,930572040.929699,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,930572040.92969894,63.618241641802619,64.0,1.0,930572040.929699,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1000000000,2080487.78190971,64.0,1.0,1000000000.0,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1000000000,65.79080034986309,64.0,1.0,1000000000.0,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1074607828.3213174,2230366.17232762,64.0,1.0,1074607828.3213174,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1074607828.3213174,68.037942141934849,64.0,1.0,1074607828.3213174,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1154781984.6894581,2391055.4581817645,64.0,1.0,1154781984.6894581,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1154781984.6894581,70.362238766149815,64.0,1.0,1154781984.6894581,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1240937760.7517195,2563336.354253999,64.0,1.0,1240937760.7517195,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1240937760.7517195,72.766350985943802,64.0,1.0,1240937760.7517195,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1333521432.1633241,2748046.0163856945,64.0,1.0,1333521432.163324,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1333521432.1633241,75.253031671325147,64.0,1.0,1333521432.163324,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1433012570.2369628,2946082.1259672367,64.0,1.0,1433012570.2369628,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1433012570.2369628,77.825128997808022,64.0,1.0,1433012570.2369628,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1539926526.0594919,3158407.2702910816,64.0,1.0,1539926526.0594919,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1539926526.0594919,80.485589756770509,64.0,1.0,1539926526.0594919,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1654817099.9431815,3386053.6402185224,64.0,1.0,1654817099.9431815,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1654817099.9431815,83.237462781127874,64.0,1.0,1654817099.9431815,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1778279410.0389228,3630128.0681667323,64.0,1.0,1778279410.0389228,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1778279410.0389228,86.083902490348876,64.0,1.0,1778279410.0389228,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,1910952974.9704406,3891817.431092151,64.0,1.0,1910952974.9704406,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,1910952974.9704406,89.028172558983471,64.0,1.0,1910952974.9704406,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2053525026.4571462,4172394.4449369223,64.0,1.0,2053525026.4571462,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2053525026.4571462,92.073649713015499,64.0,1.0,2053525026.4571462,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2206734069.08459,4473223.8789258907,64.0,1.0,2206734069.08459,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2206734069.08459,95.223827658506607,64.0,1.0,2206734069.08459,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2371373705.6616554,4795769.2201618711,64.0,1.0,2371373705.6616554,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2371373705.6616554,98.482321147152234,64.0,1.0,2371373705.6616554,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2548296747.9793468,5141599.8211768074,64.0,1.0,2548296747.9793468,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2548296747.9793468,101.85287018353358,64.0,1.0,2548296747.9793468,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2738419634.2643614,5512398.5654668426,64.0,1.0,2738419634.2643614,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2738419634.2643614,105.33934437901601,64.0,1.0,2738419634.2643614,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,2942727176.2092819,5909970.0885818908,64.0,1.0,2942727176.209282,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,2942727176.2092819,108.94574745741912,64.0,1.0,2942727176.209282,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,3162277660.1683793,6336249.5950676017,64.0,1.0,3162277660.1683793,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,3162277660.1683793,112.67622191776124,64.0,1.0,3162277660.1683793,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,3398208328.9425592,6793312.3144830037,64.0,1.0,3398208328.9425592,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,3398208328.9425592,116.53505385956841,64.0,1.0,3398208328.9425592,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,3651741272.548377,7283383.6428550985,64.0,1.0,3651741272.548377,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,3651741272.548377,120.52667797643018,64.0,1.0,3651741272.548377,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,3924189758.4845357,7808850.0192975122,64.0,1.0,3924189758.4845357,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,3924189758.4845357,124.65568272368201,64.0,1.0,3924189758.4845357,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,4216965034.2858224,8372270.5911309104,64.0,1.0,4216965034.2858224,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,4216965034.2858224,128.92681566630208,64.0,1.0,4216965034.2858224,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,4531583637.6008177,8976389.7247155886,64.0,1.0,4531583637.600818,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,4531583637.6008177,133.34498901332259,64.0,1.0,4531583637.600818,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,4869675251.6586313,9624150.4233609568,64.0,1.0,4869675251.658631,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,4869675251.6586313,137.91528534527566,64.0,1.0,4869675251.658631,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,5232991146.8149471,10318708.718132723,64.0,1.0,5232991146.814947,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,5232991146.8149471,142.64296354142439,64.0,1.0,5232991146.814947,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,5623413251.903491,11063449.102158509,64.0,1.0,5623413251.903491,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,5623413251.903491,147.53346491376382,64.0,1.0,5623413251.903491,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,6042963902.3813286,11862001.084159935,64.0,1.0,6042963902.381329,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,6042963902.3813286,152.59241955502344,64.0,1.0,6042963902.381329,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,6493816315.7621136,12718256.942439223,64.0,1.0,6493816315.762114,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,6493816315.7621136,157.82565290815461,64.0,1.0,6493816315.762114,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,6978305848.5986633,13636390.766447976,64.0,1.0,6978305848.598663,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,6978305848.5986633,163.23919256504982,64.0,1.0,6978305848.598663,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,7498942093.3245583,14620878.879394395,64.0,1.0,7498942093.324558,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,7498942093.3245583,168.83927530251154,64.0,1.0,7498942093.324558,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,8058421877.6148186,15676521.742133625,64.0,1.0,8058421877.614819,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,8058421877.6148186,174.63235436376948,64.0,1.0,8058421877.614819,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,8659643233.6006527,16808467.445867978,64.0,1.0,8659643233.600653,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
B,analytic algebra,ED normalized direct screen,scale diagnostic,8659643233.6006527,180.62510699413659,64.0,1.0,8659643233.600653,research/r072o_report-source.md,"(0.4), (0.7), (3.8)",unconditional one-carrier upper-bound algebra,Action-floor constant normalized to one; fixed-R growth is a proof boundary.
B,analytic algebra,old normalized direct screen,scale diagnostic,9305720409.2969894,18022236.908995051,64.0,1.0,9305720409.29699,research/r072o_report-source.md,R0.72L (0.10) with R0.72O (0.7),old one-carrier bound,Action-floor constant normalized to one; not an absolute theorem threshold.
