panel,record,series,x,y,x_unit,y_unit,evidence_class,formula_source,method
D,certified-lower-078,log10_theta_cert_lower,16225.599999999999,5.6695932531312492,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-078,log10_theta_necessary_upper_C_equals_1,16225.599999999999,-771650.95662559289,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-078,log10_lower_over_upper,16225.599999999999,771656.62621884607,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-079,log10_theta_cert_lower,16315.466666666667,5.6719919880626959,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-079,log10_theta_necessary_upper_C_equals_1,16315.466666666667,-780222.29709934455,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-079,log10_lower_over_upper,16315.466666666667,780227.96909133263,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-080,log10_theta_cert_lower,16405.333333333332,5.6743775468248865,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-080,log10_theta_necessary_upper_C_equals_1,16405.333333333332,-788840.97944975644,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-080,log10_lower_over_upper,16405.333333333332,788846.65382730321,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-081,log10_theta_cert_lower,16495.200000000001,5.6767500733798961,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-081,log10_theta_necessary_upper_C_equals_1,16495.200000000001,-797507.00367690087,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-081,log10_lower_over_upper,16495.200000000001,797512.6804269742,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-082,log10_theta_cert_lower,16585.066666666666,5.679109709343237,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-082,log10_theta_necessary_upper_C_equals_1,16585.066666666666,-806220.36978084815,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-082,log10_lower_over_upper,16585.066666666666,806226.04889055749,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-083,log10_theta_cert_lower,16674.933333333334,5.6814565940345734,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-083,log10_theta_necessary_upper_C_equals_1,16674.933333333334,-814981.07776166906,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-083,log10_lower_over_upper,16674.933333333334,814986.75921826309,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-084,log10_theta_cert_lower,16764.799999999999,5.683790864527082,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-084,log10_theta_necessary_upper_C_equals_1,16764.799999999999,-823789.12761943077,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-084,log10_lower_over_upper,16764.799999999999,823794.81141029531,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-085,log10_theta_cert_lower,16854.666666666664,5.6861126556954975,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-085,log10_theta_necessary_upper_C_equals_1,16854.666666666664,-832644.51935420139,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-085,log10_lower_over_upper,16854.666666666664,832650.20546685706,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-086,log10_theta_cert_lower,16944.533333333333,5.6884221002628692,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-086,log10_theta_necessary_upper_C_equals_1,16944.533333333333,-841547.25296604761,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-086,log10_lower_over_upper,16944.533333333333,841552.94138814788,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-087,log10_theta_cert_lower,17034.400000000001,5.6907193288460896,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-087,log10_theta_necessary_upper_C_equals_1,17034.400000000001,-850497.32845503441,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-087,log10_lower_over_upper,17034.400000000001,850503.01917436335,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-088,log10_theta_cert_lower,17124.266666666666,5.6930044700002274,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-088,log10_theta_necessary_upper_C_equals_1,17124.266666666666,-859494.74582122546,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-088,log10_lower_over_upper,17124.266666666666,859500.43882569543,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-089,log10_theta_cert_lower,17214.133333333331,5.6952776502616889,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-089,log10_theta_necessary_upper_C_equals_1,17214.133333333331,-868539.50506468478,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-089,log10_lower_over_upper,17214.133333333331,868545.20034233504,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-090,log10_theta_cert_lower,17304,5.697538994190265,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-090,log10_theta_necessary_upper_C_equals_1,17304,-877631.60618547478,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-090,log10_lower_over_upper,17304,877637.30372446903,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-091,log10_theta_cert_lower,17393.866666666665,5.6997886244100906,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-091,log10_theta_necessary_upper_C_equals_1,17393.866666666665,-886771.04918365611,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-091,log10_lower_over_upper,17393.866666666665,886776.74897228053,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-092,log10_theta_cert_lower,17483.733333333334,5.7020266616495379,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-092,log10_theta_necessary_upper_C_equals_1,17483.733333333334,-895957.83405928977,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-092,log10_lower_over_upper,17483.733333333334,895963.53608595149,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-093,log10_theta_cert_lower,17573.599999999999,5.7042532247801017,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-093,log10_theta_necessary_upper_C_equals_1,17573.599999999999,-905191.96081243479,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-093,log10_lower_over_upper,17573.599999999999,905197.66506565968,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-094,log10_theta_cert_lower,17663.466666666667,5.7064684308542768,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-094,log10_theta_necessary_upper_C_equals_1,17663.466666666667,-914473.42944314994,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-094,log10_lower_over_upper,17663.466666666667,914479.13591158064,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-095,log10_theta_cert_lower,17753.333333333332,5.7086723951424903,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-095,log10_theta_necessary_upper_C_equals_1,17753.333333333332,-923802.2399514924,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-095,log10_lower_over_upper,17753.333333333332,923807.9486238875,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-096,log10_theta_cert_lower,17843.199999999997,5.7108652311690893,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-096,log10_theta_necessary_upper_C_equals_1,17843.199999999997,-933178.39233751933,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-096,log10_lower_over_upper,17843.199999999997,933184.10320275067,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-097,log10_theta_cert_lower,17933.066666666666,5.7130470507474307,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-097,log10_theta_necessary_upper_C_equals_1,17933.066666666666,-942601.88660128682,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-097,log10_lower_over_upper,17933.066666666666,942607.59964833758,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-098,log10_theta_cert_lower,18022.933333333334,5.7152179640140925,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-098,log10_theta_necessary_upper_C_equals_1,18022.933333333334,-952072.72274284961,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-098,log10_lower_over_upper,18022.933333333334,952078.43796081375,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-099,log10_theta_cert_lower,18112.799999999999,5.7173780794622342,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-099,log10_theta_necessary_upper_C_equals_1,18112.799999999999,-961590.90076226171,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-099,log10_lower_over_upper,18112.799999999999,961596.61814034113,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-100,log10_theta_cert_lower,18202.666666666664,5.7195275039741311,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-100,log10_theta_necessary_upper_C_equals_1,18202.666666666664,-971156.42065957712,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-100,log10_lower_over_upper,18202.666666666664,971162.14018708118,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-101,log10_theta_cert_lower,18292.533333333333,5.7216663428529095,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-101,log10_theta_necessary_upper_C_equals_1,18292.533333333333,-980769.2824348486,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-101,log10_lower_over_upper,18292.533333333333,980775.00410119141,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-102,log10_theta_cert_lower,18382.400000000001,5.7237946998535012,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-102,log10_theta_necessary_upper_C_equals_1,18382.400000000001,-990429.48608812736,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-102,log10_lower_over_upper,18382.400000000001,990435.20988282724,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-103,log10_theta_cert_lower,18472.266666666666,5.725912677212845,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-103,log10_theta_necessary_upper_C_equals_1,18472.266666666666,-1000137.0316194646,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-103,log10_lower_over_upper,18472.266666666666,1000142.757532142,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-104,log10_theta_cert_lower,18562.133333333331,5.7280203756793568,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-104,log10_theta_necessary_upper_C_equals_1,18562.133333333331,-1009891.919028911,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-104,log10_lower_over_upper,18562.133333333331,1009897.6470492868,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-105,log10_theta_cert_lower,18652,5.7301178945416842,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-105,log10_theta_necessary_upper_C_equals_1,18652,-1019694.1483165164,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-105,log10_lower_over_upper,18652,1019699.8784344109,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-106,log10_theta_cert_lower,18741.866666666669,5.7322053316567763,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-106,log10_theta_necessary_upper_C_equals_1,18741.866666666669,-1029543.7194823296,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-106,log10_lower_over_upper,18741.866666666669,1029549.4516876612,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-107,log10_theta_cert_lower,18831.73333333333,5.7342827834772701,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-107,log10_theta_necessary_upper_C_equals_1,18831.73333333333,-1039440.6325263976,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-107,log10_lower_over_upper,18831.73333333333,1039446.3668091811,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-108,log10_theta_cert_lower,18921.599999999999,5.7363503450782423,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-108,log10_theta_necessary_upper_C_equals_1,18921.599999999999,-1049384.88744877,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-108,log10_lower_over_upper,18921.599999999999,1049390.6237991152,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-109,log10_theta_cert_lower,19011.466666666667,5.7384081101833111,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-109,log10_theta_necessary_upper_C_equals_1,19011.466666666667,-1059376.4842494929,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-109,log10_lower_over_upper,19011.466666666667,1059382.2226576032,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-110,log10_theta_cert_lower,19101.333333333332,5.7404561711901332,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-110,log10_theta_necessary_upper_C_equals_1,19101.333333333332,-1069415.4229286115,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-110,log10_lower_over_upper,19101.333333333332,1069421.1633847828,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-111,log10_theta_cert_lower,19191.199999999997,5.7424946191952975,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-111,log10_theta_necessary_upper_C_equals_1,19191.199999999997,-1079501.7034861722,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-111,log10_lower_over_upper,19191.199999999997,1079507.4459807917,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-112,log10_theta_cert_lower,19281.066666666666,5.7445235440186382,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-112,log10_theta_necessary_upper_C_equals_1,19281.066666666666,-1089635.3259222205,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-112,log10_lower_over_upper,19281.066666666666,1089641.0704457646,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-113,log10_theta_cert_lower,19370.933333333334,5.7465430342269812,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-113,log10_theta_necessary_upper_C_equals_1,19370.933333333334,-1099816.2902367997,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-113,log10_lower_over_upper,19370.933333333334,1099822.036779834,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-114,log10_theta_cert_lower,19460.799999999999,5.7485531771573486,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-114,log10_theta_necessary_upper_C_equals_1,19460.799999999999,-1110044.5964299538,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-114,log10_lower_over_upper,19460.799999999999,1110050.3449831309,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-115,log10_theta_cert_lower,19550.666666666664,5.7505540589396142,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-115,log10_theta_necessary_upper_C_equals_1,19550.666666666664,-1120320.2445017255,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-115,log10_lower_over_upper,19550.666666666664,1120325.9950557847,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-116,log10_theta_cert_lower,19640.533333333333,5.7525457645186542,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-116,log10_theta_necessary_upper_C_equals_1,19640.533333333333,-1130643.234452158,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-116,log10_lower_over_upper,19640.533333333333,1130648.9869979224,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-117,log10_theta_cert_lower,19730.400000000001,5.7545283776759852,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-117,log10_theta_necessary_upper_C_equals_1,19730.400000000001,-1141013.5662812931,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-117,log10_lower_over_upper,19730.400000000001,1141019.3208096707,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-118,log10_theta_cert_lower,19820.266666666666,5.7565019810509064,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-118,log10_theta_necessary_upper_C_equals_1,19820.266666666666,-1151431.2399891713,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-118,log10_lower_over_upper,19820.266666666666,1151436.9964911523,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
