panel,kind,id,series,x,y,value,alpha,gap,cAbs,theta0,modeN,orientationRatio,rhoOverGamma,chi,A_vartheta,B_vartheta,formula,status,note
C,kinetic-orientation,chi-0-056,rho/gamma=0,6.3095734448019298,0.9876723305072711,0.9876723305072711,,,,,,6.3095734448019298,0,0.9876723305072711,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-057,rho/gamma=0,7.0794578438413804,0.99017053891106077,0.99017053891106077,,,,,,7.0794578438413804,0,0.99017053891106077,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-058,rho/gamma=0,7.9432823472428131,0.9921685027041377,0.9921685027041377,,,,,,7.9432823472428131,0,0.9921685027041377,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-059,rho/gamma=0,8.9125093813374594,0.99376418970777847,0.99376418970777847,,,,,,8.9125093813374594,0,0.99376418970777847,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-060,rho/gamma=0,10,0.99503719020998915,0.99503719020998915,,,,,,10,0,0.99503719020998915,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-061,rho/gamma=0,11.220184543019629,0.99605186418663438,0.99605186418663438,,,,,,11.220184543019629,0,0.99605186418663438,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-062,rho/gamma=0,12.589254117941675,0.99686006423096629,0.99686006423096629,,,,,,12.589254117941675,0,0.99686006423096629,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-063,rho/gamma=0,14.12537544622754,0.99750344423631543,0.99750344423631543,,,,,,14.12537544622754,0,0.99750344423631543,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-064,rho/gamma=0,15.848931924611142,0.99801538784772648,0.99801538784772648,,,,,,15.848931924611142,0,0.99801538784772648,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-065,rho/gamma=0,17.782794100389228,0.99842260131506422,0.99842260131506422,,,,,,17.782794100389228,0,0.99842260131506422,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-066,rho/gamma=0,19.952623149688787,0.99874641793235697,0.99874641793235697,,,,,,19.952623149688787,0,0.99874641793235697,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-067,rho/gamma=0,22.387211385683401,0.99900385926645541,0.99900385926645541,,,,,,22.387211385683401,0,0.99900385926645541,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-068,rho/gamma=0,25.118864315095795,0.99920849411881907,0.99920849411881907,,,,,,25.118864315095795,0,0.99920849411881907,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-069,rho/gamma=0,28.183829312644551,0.99937113100621666,0.99937113100621666,,,,,,28.183829312644551,0,0.99937113100621666,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-070,rho/gamma=0,31.622776601683793,0.99950037468777309,0.99950037468777309,,,,,,31.622776601683793,0,0.99950037468777309,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-071,rho/gamma=0,35.481338923357534,0.99960307233512991,0.99960307233512991,,,,,,35.481338923357534,0,0.99960307233512991,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-072,rho/gamma=0,39.810717055349734,0.99968467053949561,0.99968467053949561,,,,,,39.810717055349734,0,0.99968467053949561,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-073,rho/gamma=0,44.668359215096302,0.99974950053960343,0.99974950053960343,,,,,,44.668359215096302,0,0.99974950053960343,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-074,rho/gamma=0,50.118723362727252,0.99980100582850739,0.99980100582850739,,,,,,50.118723362727252,0,0.99980100582850739,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-075,rho/gamma=0,56.234132519034908,0.99984192360711222,0.99984192360711222,,,,,,56.234132519034908,0,0.99984192360711222,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-076,rho/gamma=0,63.0957344480193,0.9998744293343732,0.9998744293343732,,,,,,63.0957344480193,0,0.9998744293343732,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-077,rho/gamma=0,70.794578438413808,0.99990025181078857,0.99990025181078857,,,,,,70.794578438413808,0,0.99990025181078857,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-078,rho/gamma=0,79.43282347242814,0.99992076475870717,0.99992076475870717,,,,,,79.43282347242814,0,0.99992076475870717,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-079,rho/gamma=0,89.12509381337459,0.99993705967213642,0.99993705967213642,,,,,,89.12509381337459,0,0.99993705967213642,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-0-080,rho/gamma=0,100,0.99995000374968757,0.99995000374968757,,,,,,100,0,0.99995000374968757,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-000,rho/gamma=1,0.01,0.0070708910417990297,0.0070708910417990297,,,,,,0.01,1,0.0070708910417990297,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-001,rho/gamma=1,0.011220184543019636,0.007933618884602367,0.007933618884602367,,,,,,0.011220184543019636,1,0.007933618884602367,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-002,rho/gamma=1,0.012589254117941675,0.008901594261960688,0.008901594261960688,,,,,,0.012589254117941675,1,0.008901594261960688,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-003,rho/gamma=1,0.01412537544622754,0.0099876505776879954,0.0099876505776879954,,,,,,0.01412537544622754,1,0.0099876505776879954,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-004,rho/gamma=1,0.015848931924611134,0.011206183544040973,0.011206183544040973,,,,,,0.015848931924611134,1,0.011206183544040973,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-005,rho/gamma=1,0.017782794100389229,0.01257334032628725,0.01257334032628725,,,,,,0.017782794100389229,1,0.01257334032628725,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-006,rho/gamma=1,0.019952623149688799,0.014107231153998092,0.014107231153998092,,,,,,0.019952623149688799,1,0.014107231153998092,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-007,rho/gamma=1,0.022387211385683399,0.015828165888234606,0.015828165888234606,,,,,,0.022387211385683399,1,0.015828165888234606,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-008,rho/gamma=1,0.025118864315095794,0.017758918233837781,0.017758918233837781,,,,,,0.025118864315095794,1,0.017758918233837781,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-009,rho/gamma=1,0.028183829312644536,0.019925020467983289,0.019925020467983289,,,,,,0.028183829312644536,1,0.019925020467983289,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-010,rho/gamma=1,0.031622776601683791,0.022355091700494791,0.022355091700494791,,,,,,0.031622776601683791,1,0.022355091700494791,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-011,rho/gamma=1,0.035481338923357551,0.025081202759235127,0.025081202759235127,,,,,,0.035481338923357551,1,0.025081202759235127,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-012,rho/gamma=1,0.039810717055349734,0.028139280763065121,0.028139280763065121,,,,,,0.039810717055349734,1,0.028139280763065121,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-013,rho/gamma=1,0.0446683592150963,0.031569556244565394,0.031569556244565394,,,,,,0.0446683592150963,1,0.031569556244565394,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-014,rho/gamma=1,0.05011872336272722,0.035417055228025816,0.035417055228025816,,,,,,0.05011872336272722,1,0.035417055228025816,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-015,rho/gamma=1,0.056234132519034911,0.039732137831875243,0.039732137831875243,,,,,,0.056234132519034911,1,0.039732137831875243,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-016,rho/gamma=1,0.063095734448019331,0.044571083575397144,0.044571083575397144,,,,,,0.063095734448019331,1,0.044571083575397144,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-017,rho/gamma=1,0.070794578438413802,0.049996721385396625,0.049996721385396625,,,,,,0.070794578438413802,1,0.049996721385396625,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-018,rho/gamma=1,0.079432823472428138,0.056079098985033764,0.056079098985033764,,,,,,0.079432823472428138,1,0.056079098985033764,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-019,rho/gamma=1,0.089125093813374551,0.062896181446737504,0.062896181446737504,,,,,,0.089125093813374551,1,0.062896181446737504,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-020,rho/gamma=1,0.10000000000000001,0.070534561585859828,0.070534561585859828,,,,,,0.10000000000000001,1,0.070534561585859828,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-021,rho/gamma=1,0.11220184543019636,0.079090154740270688,0.079090154740270688,,,,,,0.11220184543019636,1,0.079090154740270688,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-022,rho/gamma=1,0.12589254117941676,0.088668836256048419,0.088668836256048419,,,,,,0.12589254117941676,1,0.088668836256048419,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-023,rho/gamma=1,0.14125375446227539,0.099386960335659802,0.099386960335659802,,,,,,0.14125375446227539,1,0.099386960335659802,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-024,rho/gamma=1,0.15848931924611134,0.11137167218302922,0.11137167218302922,,,,,,0.15848931924611134,1,0.11137167218302922,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-025,rho/gamma=1,0.17782794100389229,0.12476088978821483,0.12476088978821483,,,,,,0.17782794100389229,1,0.12476088978821483,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-026,rho/gamma=1,0.19952623149688797,0.13970278546784032,0.13970278546784032,,,,,,0.19952623149688797,1,0.13970278546784032,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-027,rho/gamma=1,0.223872113856834,0.15635453921560916,0.15635453921560916,,,,,,0.223872113856834,1,0.15635453921560916,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-028,rho/gamma=1,0.25118864315095796,0.17488006637136938,0.17488006637136938,,,,,,0.25118864315095796,1,0.17488006637136938,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-029,rho/gamma=1,0.28183829312644537,0.19544634469767078,0.19544634469767078,,,,,,0.28183829312644537,1,0.19544634469767078,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-030,rho/gamma=1,0.31622776601683794,0.21821789023599236,0.21821789023599236,,,,,,0.31622776601683794,1,0.21821789023599236,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-031,rho/gamma=1,0.35481338923357547,0.24334887671593269,0.24334887671593269,,,,,,0.35481338923357547,1,0.24334887671593269,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-032,rho/gamma=1,0.39810717055349731,0.2709723938283643,0.2709723938283643,,,,,,0.39810717055349731,1,0.2709723938283643,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-033,rho/gamma=1,0.44668359215096304,0.30118644828726199,0.30118644828726199,,,,,,0.44668359215096304,1,0.30118644828726199,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-034,rho/gamma=1,0.50118723362727224,0.33403660066431923,0.33403660066431923,,,,,,0.50118723362727224,1,0.33403660066431923,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-035,rho/gamma=1,0.56234132519034907,0.36949568264840976,0.36949568264840976,,,,,,0.56234132519034907,1,0.36949568264840976,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-036,rho/gamma=1,0.63095734448019336,0.40744191667702384,0.40744191667702384,,,,,,0.63095734448019336,1,0.40744191667702384,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-037,rho/gamma=1,0.70794578438413802,0.44763795016434271,0.44763795016434271,,,,,,0.70794578438413802,1,0.44763795016434271,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-038,rho/gamma=1,0.79432823472428138,0.48971465025243061,0.48971465025243061,,,,,,0.79432823472428138,1,0.48971465025243061,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-039,rho/gamma=1,0.89125093813374545,0.5331645806189742,0.5331645806189742,,,,,,0.89125093813374545,1,0.5331645806189742,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-040,rho/gamma=1,1,0.57735026918962584,0.57735026918962584,,,,,,1,1,0.57735026918962584,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-041,rho/gamma=1,1.1220184543019629,0.62153099268032441,0.62153099268032441,,,,,,1.1220184543019629,1,0.62153099268032441,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-042,rho/gamma=1,1.2589254117941675,0.66490850712956495,0.66490850712956495,,,,,,1.2589254117941675,1,0.66490850712956495,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-043,rho/gamma=1,1.4125375446227539,0.70668740409921116,0.70668740409921116,,,,,,1.4125375446227539,1,0.70668740409921116,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-044,rho/gamma=1,1.584893192461114,0.74614102642480706,0.74614102642480706,,,,,,1.584893192461114,1,0.74614102642480706,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-045,rho/gamma=1,1.7782794100389228,0.78267113992864645,0.78267113992864645,,,,,,1.7782794100389228,1,0.78267113992864645,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-046,rho/gamma=1,1.9952623149688788,0.8158503336046754,0.8158503336046754,,,,,,1.9952623149688788,1,0.8158503336046754,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-047,rho/gamma=1,2.2387211385683399,0.84544040532233267,0.84544040532233267,,,,,,2.2387211385683399,1,0.84544040532233267,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-048,rho/gamma=1,2.5118864315095797,0.8713861133894768,0.8713861133894768,,,,,,2.5118864315095797,1,0.8713861133894768,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-049,rho/gamma=1,2.818382931264455,0.89378922373316028,0.89378922373316028,,,,,,2.818382931264455,1,0.89378922373316028,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-050,rho/gamma=1,3.1622776601683795,0.9128709291752769,0.9128709291752769,,,,,,3.1622776601683795,1,0.9128709291752769,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-051,rho/gamma=1,3.5481338923357533,0.9289309984075218,0.9289309984075218,,,,,,3.5481338923357533,1,0.9289309984075218,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-052,rho/gamma=1,3.9810717055349731,0.94231018106588038,0.94231018106588038,,,,,,3.9810717055349731,1,0.94231018106588038,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-053,rho/gamma=1,4.46683592150963,0.95335969837119816,0.95335969837119816,,,,,,4.46683592150963,1,0.95335969837119816,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-054,rho/gamma=1,5.0118723362727247,0.96241913892261544,0.96241913892261544,,,,,,5.0118723362727247,1,0.96241913892261544,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-055,rho/gamma=1,5.6234132519034912,0.96980230606450124,0.96980230606450124,,,,,,5.6234132519034912,1,0.96980230606450124,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-056,rho/gamma=1,6.3095734448019298,0.9757896158056516,0.9757896158056516,,,,,,6.3095734448019298,1,0.9757896158056516,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-057,rho/gamma=1,7.0794578438413804,0.98062534876651519,0.98062534876651519,,,,,,7.0794578438413804,1,0.98062534876651519,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-058,rho/gamma=1,7.9432823472428131,0.98451816675196802,0.98451816675196802,,,,,,7.9432823472428131,1,0.98451816675196802,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-059,rho/gamma=1,8.9125093813374594,0.98764359916604172,0.98764359916604172,,,,,,8.9125093813374594,1,0.98764359916604172,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-060,rho/gamma=1,10,0.9901475429766744,0.9901475429766744,,,,,,10,1,0.9901475429766744,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-061,rho/gamma=1,11.220184543019629,0.99215012545807835,0.99215012545807835,,,,,,11.220184543019629,1,0.99215012545807835,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-062,rho/gamma=1,12.589254117941675,0.99374952151523122,0.99374952151523122,,,,,,12.589254117941675,1,0.99374952151523122,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-063,rho/gamma=1,14.12537544622754,0.99502549396460915,0.99502549396460915,,,,,,14.12537544622754,1,0.99502549396460915,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-064,rho/gamma=1,15.848931924611142,0.99604254504414824,0.99604254504414824,,,,,,15.848931924611142,1,0.99604254504414824,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-065,rho/gamma=1,17.782794100389228,0.99685264371791416,0.99685264371791416,,,,,,17.782794100389228,1,0.99685264371791416,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-066,rho/gamma=1,19.952623149688787,0.99749753847971578,0.99749753847971578,,,,,,19.952623149688787,1,0.99749753847971578,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-067,rho/gamma=1,22.387211385683401,0.99801068950347449,0.99801068950347449,,,,,,22.387211385683401,1,0.99801068950347449,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-068,rho/gamma=1,25.118864315095795,0.99841886471203267,0.99841886471203267,,,,,,25.118864315095795,1,0.99841886471203267,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-069,rho/gamma=1,28.183829312644551,0.99874344695080342,0.99874344695080342,,,,,,28.183829312644551,1,0.99874344695080342,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-070,rho/gamma=1,31.622776601683793,0.99900149750436718,0.99900149750436718,,,,,,31.622776601683793,1,0.99900149750436718,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-071,rho/gamma=1,35.481338923357534,0.99920661695006352,0.99920661695006352,,,,,,35.481338923357534,1,0.99920661695006352,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-072,rho/gamma=1,39.810717055349734,0.99936963918899657,0.99936963918899657,,,,,,39.810717055349734,1,0.99936963918899657,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-073,rho/gamma=1,44.668359215096302,0.9994991892348819,0.9994991892348819,,,,,,44.668359215096302,1,0.9994991892348819,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-074,rho/gamma=1,50.118723362727252,0.99960213040579582,0.99960213040579582,,,,,,50.118723362727252,1,0.99960213040579582,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-075,rho/gamma=1,56.234132519034908,0.99968392215496993,0.99968392215496993,,,,,,56.234132519034908,1,0.99968392215496993,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-076,rho/gamma=1,63.0957344480193,0.99974890596084587,0.99974890596084587,,,,,,63.0957344480193,1,0.99974890596084587,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-077,rho/gamma=1,70.794578438413808,0.99980053346472741,0.99980053346472741,,,,,,70.794578438413808,1,0.99980053346472741,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-078,rho/gamma=1,79.43282347242814,0.99984154834910033,0.99984154834910033,,,,,,79.43282347242814,1,0.99984154834910033,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
C,kinetic-orientation,chi-1-079,rho/gamma=1,89.12509381337459,0.99987413122723146,0.99987413122723146,,,,,,89.12509381337459,1,0.99987413122723146,,,R/sqrt(1+R^2+rhoOverGamma^2),exact kinetic orientation,chi <= 1; |Lambda| remains outside
