panel,route,series,x,y,source,pointer,note
A,analytic,K/H = 1,66.68067692136219,0.01477526593242994,research/r072m_report-source.md,"equation (5.1), sample 402",dimensionless T/V against x/H
A,analytic,K/H = 1,68.5488226452662,0.014378388619179084,research/r072m_report-source.md,"equation (5.1), sample 403",dimensionless T/V against x/H
A,analytic,K/H = 1,70.46930689671467,0.013992020398982888,research/r072m_report-source.md,"equation (5.1), sample 404",dimensionless T/V against x/H
A,analytic,K/H = 1,72.44359600749905,0.013615891028782056,research/r072m_report-source.md,"equation (5.1), sample 405",dimensionless T/V against x/H
A,analytic,K/H = 1,74.47319739059888,0.013249736788341794,research/r072m_report-source.md,"equation (5.1), sample 406",dimensionless T/V against x/H
A,analytic,K/H = 1,76.5596606911257,0.012893300345683681,research/r072m_report-source.md,"equation (5.1), sample 407",dimensionless T/V against x/H
A,analytic,K/H = 1,78.70457896950985,0.012546330624022736,research/r072m_report-source.md,"equation (5.1), sample 408",dimensionless T/V against x/H
A,analytic,K/H = 1,80.9095899178383,0.012208582670271917,research/r072m_report-source.md,"equation (5.1), sample 409",dimensionless T/V against x/H
A,analytic,K/H = 1,83.17637711026708,0.011879817525171548,research/r072m_report-source.md,"equation (5.1), sample 410",dimensionless T/V against x/H
A,analytic,K/H = 1,85.50667128846841,0.01155980209509348,research/r072m_report-source.md,"equation (5.1), sample 411",dimensionless T/V against x/H
A,analytic,K/H = 1,87.90225168308842,0.011248309025565735,research/r072m_report-source.md,"equation (5.1), sample 412",dimensionless T/V against x/H
A,analytic,K/H = 1,90.36494737223023,0.010945116576556398,research/r072m_report-source.md,"equation (5.1), sample 413",dimensionless T/V against x/H
A,analytic,K/H = 1,92.89663867799364,0.01065000849955205,research/r072m_report-source.md,"equation (5.1), sample 414",dimensionless T/V against x/H
A,analytic,K/H = 1,95.49925860214368,0.010362773916459763,research/r072m_report-source.md,"equation (5.1), sample 415",dimensionless T/V against x/H
A,analytic,K/H = 1,98.17479430199843,0.010083207200358664,research/r072m_report-source.md,"equation (5.1), sample 416",dimensionless T/V against x/H
A,analytic,K/H = 1,100.92528860766855,0.009811107858121513,research/r072m_report-source.md,"equation (5.1), sample 417",dimensionless T/V against x/H
A,analytic,K/H = 1,103.75284158180126,0.009546280414924136,research/r072m_report-source.md,"equation (5.1), sample 418",dimensionless T/V against x/H
A,analytic,K/H = 1,106.6596121230259,0.009288534300655567,research/r072m_report-source.md,"equation (5.1), sample 419",dimensionless T/V against x/H
A,analytic,K/H = 1,109.64781961431851,0.009037683738239644,research/r072m_report-source.md,"equation (5.1), sample 420",dimensionless T/V against x/H
A,analytic,K/H = 1,112.71974561755117,0.008793547633874261,research/r072m_report-source.md,"equation (5.1), sample 421",dimensionless T/V against x/H
A,analytic,K/H = 1,115.87773561551262,0.008555949469192786,research/r072m_report-source.md,"equation (5.1), sample 422",dimensionless T/V against x/H
A,analytic,K/H = 1,119.12420080273762,0.008324717195348117,research/r072m_report-source.md,"equation (5.1), sample 423",dimensionless T/V against x/H
A,analytic,K/H = 1,122.4616199265049,0.008099683129018452,research/r072m_report-source.md,"equation (5.1), sample 424",dimensionless T/V against x/H
A,analytic,K/H = 1,125.89254117941688,0.007880683850330274,research/r072m_report-source.md,"equation (5.1), sample 425",dimensionless T/V against x/H
A,analytic,K/H = 1,129.41958414499862,0.007667560102692969,research/r072m_report-source.md,"equation (5.1), sample 426",dimensionless T/V against x/H
A,analytic,K/H = 1,133.04544179780902,0.007460156694536293,research/r072m_report-source.md,"equation (5.1), sample 427",dimensionless T/V against x/H
A,analytic,K/H = 1,136.77288255958496,0.0072583224029410375,research/r072m_report-source.md,"equation (5.1), sample 428",dimensionless T/V against x/H
A,analytic,K/H = 1,140.60475241299127,0.007061909879150756,research/r072m_report-source.md,"equation (5.1), sample 429",dimensionless T/V against x/H
A,analytic,K/H = 1,144.5439770745928,0.006870775555950967,research/r072m_report-source.md,"equation (5.1), sample 430",dimensionless T/V against x/H
A,analytic,K/H = 1,148.5935642287006,0.006684779556901171,research/r072m_report-source.md,"equation (5.1), sample 431",dimensionless T/V against x/H
A,analytic,K/H = 1,152.75660582380732,0.006503785607402906,research/r072m_report-source.md,"equation (5.1), sample 432",dimensionless T/V against x/H
A,analytic,K/H = 1,157.03628043335516,0.00632766094758669,research/r072m_report-source.md,"equation (5.1), sample 433",dimensionless T/V against x/H
A,analytic,K/H = 1,161.4358556826487,0.006156276246998706,research/r072m_report-source.md,"equation (5.1), sample 434",dimensionless T/V against x/H
A,analytic,K/H = 1,165.95869074375597,0.005989505521067934,research/r072m_report-source.md,"equation (5.1), sample 435",dimensionless T/V against x/H
A,analytic,K/H = 1,170.60823890031244,0.005827226049332643,research/r072m_report-source.md,"equation (5.1), sample 436",dimensionless T/V against x/H
A,analytic,K/H = 1,175.38805018417602,0.005669318295405202,research/r072m_report-source.md,"equation (5.1), sample 437",dimensionless T/V against x/H
A,analytic,K/H = 1,180.301774085957,0.005515665828652564,research/r072m_report-source.md,"equation (5.1), sample 438",dimensionless T/V against x/H
A,analytic,K/H = 1,185.35316234148104,0.005366155247569986,research/r072m_report-source.md,"equation (5.1), sample 439",dimensionless T/V against x/H
A,analytic,K/H = 1,190.54607179632484,0.005220676104824128,research/r072m_report-source.md,"equation (5.1), sample 440",dimensionless T/V against x/H
A,analytic,K/H = 1,195.8844673505989,0.005079120833941998,research/r072m_report-source.md,"equation (5.1), sample 441",dimensionless T/V against x/H
A,analytic,K/H = 1,201.37242498623894,0.004941384677620969,research/r072m_report-source.md,"equation (5.1), sample 442",dimensionless T/V against x/H
A,analytic,K/H = 1,207.01413487910415,0.004807365617635506,research/r072m_report-source.md,"equation (5.1), sample 443",dimensionless T/V against x/H
A,analytic,K/H = 1,212.81390459827134,0.004676964306315207,research/r072m_report-source.md,"equation (5.1), sample 444",dimensionless T/V against x/H
A,analytic,K/H = 1,218.77616239495518,0.004550083999569165,research/r072m_report-source.md,"equation (5.1), sample 445",dimensionless T/V against x/H
A,analytic,K/H = 1,224.90546058357828,0.00442663049143086,research/r072m_report-source.md,"equation (5.1), sample 446",dimensionless T/V against x/H
A,analytic,K/H = 1,231.20647901755942,0.0043065120500982235,research/r072m_report-source.md,"equation (5.1), sample 447",dimensionless T/V against x/H
A,analytic,K/H = 1,237.68402866248783,0.004189639355442815,research/r072m_report-source.md,"equation (5.1), sample 448",dimensionless T/V against x/H
A,analytic,K/H = 1,244.34305526939713,0.0040759254379626,research/r072m_report-source.md,"equation (5.1), sample 449",dimensionless T/V against x/H
A,analytic,K/H = 1,251.18864315095823,0.003965285619152197,research/r072m_report-source.md,"equation (5.1), sample 450",dimensionless T/V against x/H
A,analytic,K/H = 1,258.22601906345955,0.0038576374532650446,research/r072m_report-source.md,"equation (5.1), sample 451",dimensionless T/V against x/H
A,analytic,K/H = 1,265.4605561975542,0.0037529006704414398,research/r072m_report-source.md,"equation (5.1), sample 452",dimensionless T/V against x/H
A,analytic,K/H = 1,272.89777828080406,0.00365099712117703,research/r072m_report-source.md,"equation (5.1), sample 453",dimensionless T/V against x/H
A,analytic,K/H = 1,280.5433637951716,0.0035518507221058843,research/r072m_report-source.md,"equation (5.1), sample 454",dimensionless T/V against x/H
A,analytic,K/H = 1,288.40315031266056,0.003455387403072968,research/r072m_report-source.md,"equation (5.1), sample 455",dimensionless T/V against x/H
A,analytic,K/H = 1,296.48313895243456,0.0033615350554704643,research/r072m_report-source.md,"equation (5.1), sample 456",dimensionless T/V against x/H
A,analytic,K/H = 1,304.7894989627983,0.0032702234818130817,research/r072m_report-source.md,"equation (5.1), sample 457",dimensionless T/V against x/H
A,analytic,K/H = 1,313.3285724315589,0.0031813843465271917,research/r072m_report-source.md,"equation (5.1), sample 458",dimensionless T/V against x/H
A,analytic,K/H = 1,322.10687912834345,0.003094951127929354,research/r072m_report-source.md,"equation (5.1), sample 459",dimensionless T/V against x/H
A,analytic,K/H = 1,331.1311214825914,0.003010859071369543,research/r072m_report-source.md,"equation (5.1), sample 460",dimensionless T/V against x/H
A,analytic,K/H = 1,340.4081897010009,0.0029290451435151042,research/r072m_report-source.md,"equation (5.1), sample 461",dimensionless T/V against x/H
A,analytic,K/H = 1,349.9451670283577,0.0028494479877513067,research/r072m_report-source.md,"equation (5.1), sample 462",dimensionless T/V against x/H
A,analytic,K/H = 1,359.74933515574236,0.0027720078806750424,research/r072m_report-source.md,"equation (5.1), sample 463",dimensionless T/V against x/H
A,analytic,K/H = 1,369.8281797802666,0.002696666689658126,research/r072m_report-source.md,"equation (5.1), sample 464",dimensionless T/V against x/H
A,analytic,K/H = 1,380.1893963205613,0.002623367831457331,research/r072m_report-source.md,"equation (5.1), sample 465",dimensionless T/V against x/H
A,analytic,K/H = 1,390.8408957924025,0.0025520562318482464,research/r072m_report-source.md,"equation (5.1), sample 466",dimensionless T/V against x/H
A,analytic,K/H = 1,401.79081084894,0.00248267828626069,research/r072m_report-source.md,"equation (5.1), sample 467",dimensionless T/V against x/H
A,analytic,K/H = 1,413.0475019901619,0.002415181821393432,research/r072m_report-source.md,"equation (5.1), sample 468",dimensionless T/V against x/H
A,analytic,K/H = 1,424.619563946313,0.0023495160577866165,research/r072m_report-source.md,"equation (5.1), sample 469",dimensionless T/V against x/H
A,analytic,K/H = 1,436.51583224016565,0.0022856315733302875,research/r072m_report-source.md,"equation (5.1), sample 470",dimensionless T/V against x/H
A,analytic,K/H = 1,448.7453899331323,0.002223480267688078,research/r072m_report-source.md,"equation (5.1), sample 471",dimensionless T/V against x/H
A,analytic,K/H = 1,461.31757456037906,0.002163015327615237,research/r072m_report-source.md,"equation (5.1), sample 472",dimensionless T/V against x/H
A,analytic,K/H = 1,474.2419852602448,0.00210419119315057,research/r072m_report-source.md,"equation (5.1), sample 473",dimensionless T/V against x/H
A,analytic,K/H = 1,487.528490103386,0.002046963524662344,research/r072m_report-source.md,"equation (5.1), sample 474",dimensionless T/V against x/H
A,analytic,K/H = 1,501.18723362727246,0.001991289170728319,research/r072m_report-source.md,"equation (5.1), sample 475",dimensionless T/V against x/H
A,analytic,K/H = 1,515.2286445817562,0.0019371261368306889,research/r072m_report-source.md,"equation (5.1), sample 476",dimensionless T/V against x/H
A,analytic,K/H = 1,529.6634438916581,0.001884433554846795,research/r072m_report-source.md,"equation (5.1), sample 477",dimensionless T/V against x/H
A,analytic,K/H = 1,544.5026528424208,0.0018331716533170914,research/r072m_report-source.md,"equation (5.1), sample 478",dimensionless T/V against x/H
A,analytic,K/H = 1,559.7576014951104,0.0017833017284719227,research/r072m_report-source.md,"equation (5.1), sample 479",dimensionless T/V against x/H
A,analytic,K/H = 1,575.4399373371566,0.00173478611599929,research/r072m_report-source.md,"equation (5.1), sample 480",dimensionless T/V against x/H
A,analytic,K/H = 1,591.5616341754743,0.0016875881635358655,research/r072m_report-source.md,"equation (5.1), sample 481",dimensionless T/V against x/H
A,analytic,K/H = 1,608.1350012787176,0.0016416722038641103,research/r072m_report-source.md,"equation (5.1), sample 482",dimensionless T/V against x/H
A,analytic,K/H = 1,625.1726927756862,0.0015970035287984523,research/r072m_report-source.md,"equation (5.1), sample 483",dimensionless T/V against x/H
A,analytic,K/H = 1,642.6877173170194,0.001553548363744053,research/r072m_report-source.md,"equation (5.1), sample 484",dimensionless T/V against x/H
A,analytic,K/H = 1,660.6934480075964,0.0015112738429118005,research/r072m_report-source.md,"equation (5.1), sample 485",dimensionless T/V against x/H
A,analytic,K/H = 1,679.2036326171843,0.0014701479851737219,research/r072m_report-source.md,"equation (5.1), sample 486",dimensionless T/V against x/H
A,analytic,K/H = 1,698.2324040771719,0.0014301396705431195,research/r072m_report-source.md,"equation (5.1), sample 487",dimensionless T/V against x/H
A,analytic,K/H = 1,717.7942912713615,0.0013912186172642775,research/r072m_report-source.md,"equation (5.1), sample 488",dimensionless T/V against x/H
A,analytic,K/H = 1,737.9042301291015,0.0013533553594966966,research/r072m_report-source.md,"equation (5.1), sample 489",dimensionless T/V against x/H
A,analytic,K/H = 1,758.5775750291835,0.001316521225579335,research/r072m_report-source.md,"equation (5.1), sample 490",dimensionless T/V against x/H
A,analytic,K/H = 1,779.8301105232593,0.00128068831686046,research/r072m_report-source.md,"equation (5.1), sample 491",dimensionless T/V against x/H
A,analytic,K/H = 1,801.678063387679,0.0012458294870792029,research/r072m_report-source.md,"equation (5.1), sample 492",dimensionless T/V against x/H
A,analytic,K/H = 1,824.138115013003,0.0012119183222850413,research/r072m_report-source.md,"equation (5.1), sample 493",dimensionless T/V against x/H
A,analytic,K/H = 1,847.2274141405964,0.00117892912128191,research/r072m_report-source.md,"equation (5.1), sample 494",dimensionless T/V against x/H
A,analytic,K/H = 1,870.9635899560815,0.001146836876583766,research/r072m_report-source.md,"equation (5.1), sample 495",dimensionless T/V against x/H
A,analytic,K/H = 1,895.3647655495937,0.0011156172558688916,research/r072m_report-source.md,"equation (5.1), sample 496",dimensionless T/V against x/H
A,analytic,K/H = 1,920.4495717531722,0.0010852465839203504,research/r072m_report-source.md,"equation (5.1), sample 497",dimensionless T/V against x/H
A,analytic,K/H = 1,946.237161365793,0.001055701825040447,research/r072m_report-source.md,"equation (5.1), sample 498",dimensionless T/V against x/H
A,analytic,K/H = 1,972.747223776966,0.0010269605659271662,research/r072m_report-source.md,"equation (5.1), sample 499",dimensionless T/V against x/H
A,analytic,K/H = 1,1000.0,0.000999000999000999,research/r072m_report-source.md,"equation (5.1), sample 500",dimensionless T/V against x/H
B,analytic,K/U,16.0,0.3968502629920499,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 0",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,16.75670596513003,0.39078430867418046,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 1",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,17.549199675114014,0.38481107396674813,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 2",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,18.379173679952565,0.3789291416275995,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 3",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,19.248400577313866,0.3731371160774778,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 4",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,20.158736798317975,0.3674336230688997,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 5",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,21.112126572366307,0.36181730936009454,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 6",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,22.110606079484423,0.35628684239392616,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 7",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,23.156307799046047,0.3508409099817237,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 8",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,24.251465064166375,0.345478219991944,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 9",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,25.39841683149119,0.3401975000435943,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 10",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,26.599612676569215,0.3349974972043391,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 11",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,27.857618025475972,0.3298769776932236,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 12",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,29.17511963386294,0.32483472658793955,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 13",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,30.554931325133328,0.31986954753656643,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 14",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,32.00000000000001,0.3149802624737183,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 15",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,33.51341193026005,0.3101657113410298,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 16",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,35.098399350228036,0.3054247518119143,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 17",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,36.758347359905116,0.3007562590205292,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 18",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,38.49680115462774,0.2961591252948842,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 19",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,40.317473596635935,0.2916322598940292,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 20",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,42.22425314473262,0.2871745887492588,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 21",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,44.221212158968825,0.28278505420927325,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 22",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,46.3126155980921,0.27846261478923423,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 23",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,48.50293012833276,0.2742062449236565,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 24",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,50.79683366298239,0.2700149347230766,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 25",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,53.19922535313841,0.26588768973444094,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 26",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,55.71523605095195,0.2618235307051567,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 27",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,58.3502392677259,0.25782149335074883,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 28",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,61.10986265026666,0.25388062812606876,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 29",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,63.999999999999986,0.25000000000000006,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 30",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,67.02682386052011,0.24617868823360783,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 31",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,70.19679870045609,0.2424157861616795,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 32",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,73.51669471981025,0.23871040097760415,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 33",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,76.99360230925545,0.23506165352154051,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 34",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,80.63494719327188,0.23146867807182261,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 35",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,84.44850628946526,0.2279306221395542,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 36",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,88.44242431793766,0.22444664626634234,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 37",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,92.62523119618417,0.221015923825123,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 38",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,97.00586025666547,0.21763764082403106,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 39",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,101.59366732596479,0.2143109957132682,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 40",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,106.39845070627683,0.2110351991949229,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 41",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,111.43047210190386,0.207809474035697,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 42",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,116.70047853545168,0.20463305488249547,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 43",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,122.21972530053334,0.2015051880808344,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 44",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,127.99999999999999,0.19842513149602495,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 45",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,134.05364772104016,0.19539215433709026,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 46",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,140.39359740091217,0.19240553698337406,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 47",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,147.0333894396205,0.18946457081379978,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 48",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,153.9872046185109,0.18656855803873892,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 49",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,161.2698943865437,0.18371681153444988,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 50",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,168.89701257893034,0.18090865468004733,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 51",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,176.88484863587536,0.17814342119696308,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 52",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,185.25046239236838,0.17542045499086184,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 53",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,194.01172051333108,0.172739109995972,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 54",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,203.1873346519296,0.1700987500217971,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 55",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,212.7969014125537,0.16749874860216954,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 56",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,222.86094420380775,0.1649384888466118,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 57",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,233.4009570709034,0.1624173632939698,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 58",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,244.43945060106645,0.15993477376828324,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 59",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,256.0,0.15749013123685915,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 60",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,268.1072954420804,0.15508285567051494,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 61",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,280.7871948018244,0.15271237590595713,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 62",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,294.06677887924104,0.15037812951026458,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 63",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,307.97440923702186,0.1480795626474421,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 64",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,322.5397887730874,0.1458161299470146,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 65",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,337.79402515786074,0.14358729437462942,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 66",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,353.7696972717508,0.14139252710463662,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 67",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,370.50092478473675,0.13923130739461714,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 68",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,388.0234410266622,0.13710312246182824,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 69",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,406.37466930385926,0.13500746736153826,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 70",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,425.59380282510745,0.13294384486722044,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 71",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,445.72188840761555,0.13091176535257837,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 72",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,466.80191414180683,0.12891074667537444,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 73",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,488.878901202133,0.1269403140630344,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 74",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,512.0000000000001,0.125,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 75",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,536.2145908841609,0.12308934411680392,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 76",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,561.5743896036489,0.12120789308083973,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 77",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,588.1335577584822,0.11935520048880206,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 78",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,615.9488184740438,0.11753082676077024,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 79",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,645.079577546175,0.11573433903591132,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 80",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,675.5880503157216,0.11396531106977713,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 81",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,707.5393945435009,0.1122233231331712,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 82",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,741.0018495694736,0.11050796191256149,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 83",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,776.0468820533237,0.10881882041201554,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 84",fixed-geometry exponent ledger; multiplicative constants suppressed
B,analytic,K/U,812.7493386077186,0.1071554978566341,research/r072m_report-source.md,"equations (6.1)-(6.4), sample 85",fixed-geometry exponent ledger; multiplicative constants suppressed
