panel,sample_index,theta,cc_weight,ec_weight,ce_weight,ee_weight,j,N,epsilon_N,KD_lower_bound_exponent_factor,old_cubic_N_factor,gradient_energy_N_factor,delta,old_cubic_delta_factor,U_ext_infinity_delta_factor,normalization,analytic_formula,claim_qualifier
C,17,,,,,,,,,,,,6.3095734448019322e-06,1.0,2928.6445646252355,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,18,,,,,,,,,,,,7.0794578438413784e-06,1.0,2712.2725793320274,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,19,,,,,,,,,,,,7.9432823472428133e-06,1.0,2511.8864315095793,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,20,,,,,,,,,,,,8.9125093813374544e-06,1.0,2326.3050671536253,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,21,,,,,,,,,,,,9.9999999999999974e-06,1.0,2154.4346900318833,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,22,,,,,,,,,,,,1.1220184543019632e-05,1.0,1995.2623149688791,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,23,,,,,,,,,,,,1.2589254117941668e-05,1.0,1847.8497974222905,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,24,,,,,,,,,,,,1.4125375446227545e-05,1.0,1711.3283041617799,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,25,,,,,,,,,,,,1.5848931924611134e-05,1.0,1584.8931924611129,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,26,,,,,,,,,,,,1.7782794100389232e-05,1.0,1467.7992676220688,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,27,,,,,,,,,,,,1.9952623149688796e-05,1.0,1359.356390878525,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,28,,,,,,,,,,,,2.2387211385683396e-05,1.0,1258.9254117941666,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,29,,,,,,,,,,,,2.5118864315095802e-05,1.0,1165.9144011798312,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,30,,,,,,,,,,,,2.8183829312644535e-05,1.0,1079.7751623277093,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,31,,,,,,,,,,,,3.1622776601683789e-05,1.0,999.99999999999977,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,32,,,,,,,,,,,,3.5481338923357561e-05,1.0,926.1187281287929,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,33,,,,,,,,,,,,3.9810717055349715e-05,1.0,857.69589859089399,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,34,,,,,,,,,,,,4.4668359215096321e-05,1.0,794.32823472428106,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,35,,,,,,,,,,,,5.0118723362727224e-05,1.0,735.64225445964109,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,36,,,,,,,,,,,,5.6234132519034921e-05,1.0,681.29206905796093,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,37,,,,,,,,,,,,6.3095734448019307e-05,1.0,630.95734448019311,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,38,,,,,,,,,,,,7.0794578438413799e-05,1.0,584.3414133735173,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,39,,,,,,,,,,,,7.943282347242814e-05,1.0,541.16952654646354,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,40,,,,,,,,,,,,8.9125093813374561e-05,1.0,501.18723362727206,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,41,,,,,,,,,,,,9.9999999999999964e-05,1.0,464.15888336127784,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,42,,,,,,,,,,,,0.00011220184543019636,1.0,429.86623470822752,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,43,,,,,,,,,,,,0.00012589254117941669,1.0,398.10717055349721,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,44,,,,,,,,,,,,0.00014125375446227541,1.0,368.69450645195747,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,45,,,,,,,,,,,,0.00015848931924611128,1.0,341.45488738336013,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,46,,,,,,,,,,,,0.00017782794100389227,1.0,316.22776601683785,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,47,,,,,,,,,,,,0.00019952623149688804,1.0,292.86445646252349,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,48,,,,,,,,,,,,0.00022387211385683394,1.0,271.22725793320274,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,49,,,,,,,,,,,,0.00025118864315095806,1.0,251.18864315095789,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,50,,,,,,,,,,,,0.00028183829312644534,1.0,232.63050671536257,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,51,,,,,,,,,,,,0.00031622776601683799,1.0,215.44346900318828,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,52,,,,,,,,,,,,0.00035481338923357538,1.0,199.52623149688793,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,53,,,,,,,,,,,,0.0003981071705534973,1.0,184.78497974222901,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,54,,,,,,,,,,,,0.00044668359215096299,1.0,171.13283041617805,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,55,,,,,,,,,,,,0.00050118723362727231,1.0,158.48931924611131,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,56,,,,,,,,,,,,0.00056234132519034888,1.0,146.77992676220694,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,57,,,,,,,,,,,,0.00063095734448019331,1.0,135.93563908785251,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,58,,,,,,,,,,,,0.00070794578438413769,1.0,125.89254117941671,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,59,,,,,,,,,,,,0.00079432823472428153,1.0,116.59144011798314,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,60,,,,,,,,,,,,0.00089125093813374517,1.0,107.97751623277097,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,61,,,,,,,,,,,,0.001,1.0,99.999999999999972,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,62,,,,,,,,,,,,0.0011220184543019628,1.0,92.611872812879355,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,63,,,,,,,,,,,,0.0012589254117941681,1.0,85.769589859089351,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,64,,,,,,,,,,,,0.0014125375446227546,1.0,79.432823472428126,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,65,,,,,,,,,,,,0.0015848931924611132,1.0,73.564225445964126,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,66,,,,,,,,,,,,0.0017782794100389219,1.0,68.129206905796138,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,67,,,,,,,,,,,,0.0019952623149688807,1.0,63.095734448019286,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,68,,,,,,,,,,,,0.0022387211385683399,1.0,58.43414133735174,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,69,,,,,,,,,,,,0.0025118864315095799,1.0,54.116952654646362,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,70,,,,,,,,,,,,0.0028183829312644518,1.0,50.118723362727245,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,71,,,,,,,,,,,,0.0031622776601683807,1.0,46.415888336127765,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,72,,,,,,,,,,,,0.0035481338923357545,1.0,42.986623470822764,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,73,,,,,,,,,,,,0.0039810717055349717,1.0,39.81071705534972,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,74,,,,,,,,,,,,0.0044668359215096279,1.0,36.869450645195762,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,75,,,,,,,,,,,,0.0050118723362727246,1.0,34.145488738335999,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,76,,,,,,,,,,,,0.005623413251903491,1.0,31.622776601683785,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,77,,,,,,,,,,,,0.0063095734448019303,1.0,29.286445646252368,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,78,,,,,,,,,,,,0.0070794578438413839,1.0,27.122725793320264,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,79,,,,,,,,,,,,0.0079432823472428173,1.0,25.118864315095792,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,80,,,,,,,,,,,,0.0089125093813374554,1.0,23.263050671536256,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,81,,,,,,,,,,,,0.0099999999999999933,1.0,21.544346900318843,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,82,,,,,,,,,,,,0.011220184543019641,1.0,19.952623149688787,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,83,,,,,,,,,,,,0.012589254117941675,1.0,18.478497974222904,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,84,,,,,,,,,,,,0.01412537544622754,1.0,17.113283041617809,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,85,,,,,,,,,,,,0.015848931924611124,1.0,15.84893192461114,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,86,,,,,,,,,,,,0.017782794100389236,1.0,14.677992676220688,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,87,,,,,,,,,,,,0.019952623149688799,1.0,13.593563908785253,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,88,,,,,,,,,,,,0.022387211385683389,1.0,12.589254117941673,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,89,,,,,,,,,,,,0.02511886431509578,1.0,11.659144011798322,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,90,,,,,,,,,,,,0.02818382931264455,1.0,10.797751623277092,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,91,,,,,,,,,,,,0.031622776601683791,1.0,10,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,92,,,,,,,,,,,,0.03548133892335753,1.0,9.2611872812879366,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,93,,,,,,,,,,,,0.039810717055349755,1.0,8.5769589859089361,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,94,,,,,,,,,,,,0.04466835921509632,1.0,7.9432823472428131,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,95,,,,,,,,,,,,0.05011872336272722,1.0,7.3564225445964135,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,96,,,,,,,,,,,,0.056234132519034877,1.0,6.8129206905796149,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
