input_charge,minimum_tail_degree,exact,decimal,is_maximum,classification
137,82,14459695445976495125515697348418162614793178061279279277727428630664972819082190838611474872642001939288246848076728456712593697706370191231475340260586722375697705269369775274565765597929903137423132099779712248272484468824600424603619643476628868919715501877449254842006289177091219709713961035713408128213105181546442827758811923720510727467010823785493155516004321117653939862563218044908699896940348416413175646099754306162857081036255090312242232755673838064134429776766846712390339726738649573578671687054702983299528988259076275678730564879768028940745665049347797644839/23516899601359340255837205689378784606247782683207890228972841238123490250155036499822947051366635791885659538379882620717720181143259903169627526214434678566450206472257299271549055250051127299898228475662933267749203273449160768137501562744457015960164053876017876652177562663651953452762652537023251861041315840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.61486402081423541244,False,all-order fixed-charge column bound
138,81,3155617690085702784328567016907870732876746548418929693776584554987978993159456272874882658277807494201284120321575358044359352814870326373830655193894746061596671672331714051456460944970042249560389945848172763256895853442143679395015450334398113603746182328948191080047534707990496256788543335577546865586954884516194205095399654965997795132926805967974178571496652742262764939110782799250354747761153227409951900524739931379520250113761810739924978008833931337753024731392536549294699171399660716000248091423316778769703795128980004283814649099436811155955680862562165621/5070430098435764070899393156216423794983850727545939721640148663914427898940886585660815245528488131646866913054239700376443341580544491156423768246900610564768434390488067654770965681066340980679841237693562379462033624186314316107167414167429761895314386782728808295232547140517831179136993367374793015296000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.62235700499238044703,False,all-order fixed-charge column bound
139,83,159430119703898440063090251512506469270093451101315447125204152179252043593766152857770360088812340943910405526529624821200668396754424624938242918027621595790545549659009022078751212379172105450252648137083676541802723856700582275838554285290074951166811255145267797949778473740896719028278539633398248516108634747379892433720620987863489749597449710566796327446118143448088213752945778381534881926983068230302132219919945633045193648450611303968140511844814187226584389151634259388311691916844481795499977797961565708314064133611620899808951664935156332912033086823724448475301/258913292265473186833225544380283986901898309654684848864109896986838055780781641303063067454411183008061973054217185925220337084166309269115314912882734587081775186905454344750210531844565617781381050954227632114467615031453198422155798158693199933442304302948303015379822066122052761944421751503328916878340915200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.61576645335160684613,False,all-order fixed-charge column bound
140,82,78521478791438977075314327078529348618196838713431392670340467043668802512463797278426075902012353672354387276142274556825200535263653295219108212561855800557352930623742648983050729433563139809300280092833822097147861248719526175579444393815743678395946362396580033532571110104174138787906941831685578405746952224837524714501779943181620744867245722502679032068395848845301377872479557148321909713920329951873420712313401398969914023681907333297603555723635912134660368606221633582634422415945881826208069408376902346311373104219583288649429473569239127142345020391510615272713/126001863989431585342624434933411981613449596757509896765183257677255258055146531241186912852328730568314226214652007918855723512752103156381614286554808004764155652299374498999825302547556545107216863798184301916294612270363988110510636570003836894081191009379958185914269526604137237559757337423112177714292850688000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.62317712060216001735,False,all-order fixed-charge column bound
141,81,4179939683130332512586609551305941851920420556901878154056248684077526283771319794513419131891620296982204328983182839931925800282121672419157775938082344106178562751562590144969406739084446246612965018215252728750530892424766988380868369776355415253002235584802339230285763434637033550923550238419846470002577211216553818579294592814896806363940604745207830026204079767779482179499092706305109895377879832131004601091303371089699713889298500484461160292243846539785919266967043289186704936793387345903048772741435658054304866029464394410827304781374072929636346126207742363007/6626704870496914944912242896115712080678527490408546049012181322596106594137289795415778798227013990661297069912495897848780198569605006033913642256363815639887230706037386450280953590119486469580128858903904594794687737644209477619934985215161520892998883235451900569767961079842863999439240979695115958222848000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.63077196960137027482,False,all-order fixed-charge column bound
142,83,2184616112572895204581856612639406620232145380044682280957907114915630624316561284781631002893633640331800732838119364560260019855064953635108185171115505946075802315777392723778578731078690003074957264685819656519088588194007089808692491442135891323221123500491755951937269229413749236614660123980043311270363840738935449893148801190734938003262379751688654985971720122024806760525931508523999127973040108773925600061416863569350193268830165417448988718470667621515920224881599490400105597132255905958802349444036904218918568998221667311823160163055196472881287254124107528027/3501116083868297810328170310825589655579154670013496919231228316688837174315837793280646712186414139675564284838173215595006571135082272147415164571346342660007517130324581720904287025627090957061629319053075085988855983639379232804476878536011334994677368699451929994097137941342273473248172975037717221788876800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.62397705766989763898,False,all-order fixed-charge column bound
143,82,78589790565890184066113538095174772732309377083339114639490181549369043843642022601402502858591908720844984217493855480946787381393683257561867980404391014542578459895935084465257639280901936770588143482897978294850860924267951855842178141085313048431601411991826637417189813566780044869388651537617450507235223155352057546101102568360419184757143998342731636309440076671639552318027543845474501909679402950272211224670109465773370071464017384336404687970833427411290695568730290153661545217236869159667959461965483579924936275435500244946789442828159626430220225913502448333/124451928635064115414989615007940187411430725177318794159186352491822860423299354093248640206042462427136696882998514400933788607910978147840688805645172476918365147868156197836056040671181823615452748868945432636088181634673598464374370578821740597802606800216551870116286311203844938560886100859219266555084800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.63148712460971578864,False,all-order fixed-charge column bound
144,81,13631218420866023510841145390906028592312114653764360868596983976949218394897603014426490118945495848819089058247526908055970414575868235376399748704302151882275861959041426534107949099041515567649325224149053511179136011180128108479532176085073683602637478055538509926219780815722139019768723706376132345004641603522653223612591939908511347334510122039530187233088317011239382412375234341822651611050062501954439387453172046779846480838201863927805977338565343130956881594699066178271126651321922063062989928844934122571682403679674455988493102619742826710229819784623459248911223/21325972629593179327088666947449663125556346272284140492159250561562237415312301372566259527611159128970504407954495645941845890766814018485640332297686979907657134320813624467250856721115876642784996270512935593333219478696345747050826744710399760175182228813280482557742912692101407732481853640331366751774179328000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6391839030099166763,False,all-order fixed-charge column bound
145,83,2103737605148283350689003602436506207606234124778940159984507825149842339645652191035106011992584403129704159859008426654273021034868926704594211048905577496896090499014380517803169105662165320553645249418365432463884316184262029417917786744778941333279327837949386556241075313780707355650176928414550153700118770624296778445745533533361106365830598932938161338160744755076309456973952654496880220230223566921103420585651623839342248659004957375409411614262902856415959236157145046402458281184429360229558007302194466698197461460177178052226045910498414147823286275333665999/3327726265081827584769698155649223846728565510445028289600876523348546214055424416478180302302417027951315268610205250683742682633090260488056603047748721155902156064950563216571450600826379717932129946217628499018322229706338508236297354394414604638209440577523565636627454865748126814604555510007359279726592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.63218469235977048371,False,all-order fixed-charge column bound
146,82,9320152728073960861129608746519327674807507743644762086624985688925520190725852662433292659162543186144571014604217457634238935162311496148677665404317211026880843447549987730853415818803625854360159051748468089877403262073012406044327444629647060384716182228643321085742591741661661460979130484409548598210851232290044816498201690900420889624601549809857619877700636826446940334086821466789547147719002769345213387103295943751344974517894178906798889540309400293205070699245080091947797273645924973492172019904861066583762291923700668558357404098806117117908393007986193412347/14567422517169293289510046514211406064546975613224997896675490573367829806218955589174870618022054491057692265979567663404251995937926498212513598023307987387531698047709195126511874637260695469404948718415734664304147795306448868943171786250773773894173044796035097159772806610241416434198988644772148713147596800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.63979422008863584548,False,all-order fixed-charge column bound
147,81,2388237214910154788269061401984283201777589953271326501633177345421181625574281497555227070069733298283975811782500845929092320079486881808881526256997742035373563121721886160465482496000005369544990311841289467583635175320293841096266527968644421716838527118533134208950803522225808330425207389406732561795764132128341130732867653642279847009396371775950349261206041911129165724089210679509810868507125479903650851906503788663566138322571806513966197450271539718462857717126093941917475984008255393813620108464512622508264421328703908062787490133199248186594492780461252905565471/3687867629203967191920634119579560890471915773282280599776380951459038482524412383521494184908568948705141266635466050970900781933942105100965080623789410833233554879976005054552901625473460911979289113171562717117839292250114344317590214216517920442028424540021740679053843882936733400985024613047524049714937856000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.64759298733985748431,False,all-order fixed-charge column bound
148,83,73993995076486099738632052259851151048166462148279022277466985625243841468216728519973765343891407307121869542480462127795046458981716080164140605602129819488570823430279064203176235699666967504866031723040501260214321550640810389034790538992537798985136715268048408327904378418201758329680531368658486220929764342750172432753245713824084932580911663220925204725050660392100541945659188836516232193329176604615904417066609303696741844669123861976123395264119520300936808374351897481443614650805186726957111636447182619590079214846733369463494706108714035286233667245548641/115545290907248549693494307310948225268070807261937909900482552086081888745364591266061315513644694427685186106096931197121703456800895000620228034197522949301989448486413381818553144561281479782805250579451860083500324756045273356755655269218461664222245218043180628994623157985842311857072581000286835834880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.64038953466206738341,False,all-order fixed-charge column bound
149,82,1240644403622424904374322996336587620182411684583209432362825196193112525802521276571213948104079141846949539902629514024161905417564165879550825837850878930687078573565700131376723528920233536040464751467640533144383469514883409705243502720992000704231017367213762897022548034463017474010689904384036713830154051377396524896041781723411183324329766044351662665070155084375908984990691476761633696989227908724658974139413933183113087914315370732766796827005611386410269288962089595408611325105959532942202917216953121385279812344882935899582879188388107914968367386868193369267603/1914283479219063825840722029182023637381470618863151353849554242359140110862692080473745198654169507241977314583390250730753552619486931207909990684966290027369679990125407039190679032043348200737337044281733428908689482540898551495786111877119831045078671005528149130765707255063194934514967609105743656936894627840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.64809857948967330987,False,all-order fixed-charge column bound
150,81,53381503143455244678005787607393301295453123963324625426040506377218974981359249658972236574700931278440296910297740489706788834104227107068770230480112356966843975775316898602855723340697061254656918290382503019543961116727322814429027710149505124877045356704682069309872045604430482409662572988851555690448601637362201999399166834237085580600272625749839316654880796167482321811701505661938773308324809705762749966948796120843523370874545402766326440459775481383380763629933722838382886457337479518219360823145278558667205609973170769616918623039084363898479581573755132421427357/81374318213852951644523686963464896372768800806743338737719030152962009988915897638838891612177403835761479800869548772311468932609715596291567115460467946747461280810900086258670229791121281637137926151489436708082130127968461364349506388095581900553539252126561112817312494155680905912174996017246085898724379197440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6559993904117001895,False,all-order fixed-charge column bound
151,83,2657082629822194548808702982173741874637029041950964234996563013563635800759732786865487155769893320612804040818811175813715135602254749120301271691025432239218129834256103335909361692152770251849111137347056921469909260581596731122745387134767993209580558395862375021551670647568914426751308533924107654449837156349432556395152697315232098230116622654894302514884891102349398216782623042052682073242396600901883559187859274698726447993580538759588498376523755524776544615207457312474044917812225855353931577948663947279974709923445059015053505544979316724315602823567408637337/4096695090643438142001494987244234874458554920354396214840794041684287637337418018853605185830995552079863387932030102439096828103498579271905712067193521936178630325010976622530769105717978149537936255228758439028020720004828769709625996026323465078469005801757792945721345953118566147914187890993928734056120320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6485917479899305782,False,all-order fixed-charge column bound
152,82,389769899811935673159348711204314540594266685437918484910218663744506505735789328358688280984809498355765691041986204668705924105866753236195737803722973102633885691434230673930843036569746937852906721683189682504564536846893020417671142927191769456437314051438659940340154037634429356660150983549590903069347539829761054058036001113294568740043325265431350216828068308888494339161321417103226565070869385247736186007734607613764829774354347259259890132040929442052259376600668512758919616473155107919551546388166417420672266187086581415044618226590449739776553674719996185543337/593799032477403673643186205839752525909091811064024068080540727320284476750292099232701610974907574863805090263602185651359149008104679116860653345490680203319643090441713130419896689845229200359809612316355040806740249905898590343130790413105407407646691164734569386841774182250179203939400167928608452811350343680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.65640036189646011611,False,all-order fixed-charge column bound
153,81,114594450608025260407685229772513916521158067279076781021150742912216738396496531891097649568480598915458110919299056132011903263314299670207465189083425486055636134583375631597984865236441382300282170707927375942473789185058240929249793799333033027949044990381558418263218499792552869070801510350851674102877120523178672134733222271558040442481279348999829607088942286584532429047243299357664618524477169473713389336506735212863534351046567601144767800869148627396443704229389282930103787290032809644101398020248718998260680691243584886500713452587907897873582265601130902520008003/172477253317182277064700190239482282149606252710198308837457437197135424104986431928100762223109192932216403338273694236661740401204268867225292409657505374030188384699079333188652996752265457239537798572759599101129886419029983480753521504101274068562743742259539858643590582924512041625277083612102900078844103884800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.66440326712119146535,False,all-order fixed-charge column bound
154,83,39572598391847149968284833271218902845264632077848045725122910936566595603900584545114846014664655856729464449085217750958259452539987903690812212091659514159880461296568650498665416081105638328946343632840375833111042758511576175326775590172034396652475493230925960502119944146108453847099548452955336869457513567117192790670129101568747658205963168729164058036916061521997387281553769271964908951011204868121211547022896144449451963711063380473497026607057312182733221904782338758579831224641417503517090764742437971350767188416782014039031697960629547566710947726651572851125811/60251387846795899375041618562434814645528904888816358413297030443917511554934202705432387378744302277478980096123163443245546765826014558186283439225771690727101394797993570490786830192688786330276378611790521056736814119489806119140211198431622257558373993138889284398476903539191873096890348367106230702601131786240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6567914832513119805,False,all-order fixed-charge column bound
155,82,37412344221763013815447411365810867014042907130346298804422211597565329102772075801831638514913624090400562326367814087155040317594756440082365097035975456837256264164686070954469512002306708962344996881376290378946404425428662480157900376800133089642974943011229214218563158142480927094701755233335225479101686531489678683824228838992506460815950595953675369951511191753160649446812269181241834197541201694588242186874297324299135478584831615464194521797334895234378031012039541818356834003448111874073049004583834583334762123298120790847533822270095334293934209760110759766783/56284579964645664828301709675553423471384020016418833955395912213939796540505747896149957799741831360493761595456259813163207788295016058927897540873955551150798610277522444513209498263915546774265513774082514845019474538360660366245115921390145644544174012749338899786182512511423101579896318173861946162757500928000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6646997142958698257,False,all-order fixed-charge column bound
156,81,23692637902866055450732550988103081454871753142610135020008943466725133483291452863446356950067106583239077253488395876355702021825422741221598333005766322684064675967314611834190057359260100631165775748723501553444383573552592084869855852977404068345520271400270772994050892047605024021676067843658192093847240982806034830598325649964666179158720004092361037570742786205407786034740828254755878834147456240999103901918277199068582044778439574321553696028941364402325929300165096520929415982912693490526143905772335991451848412752249649338281425469056128740762626130387859840538613/35214729871452616375287201068754045033959544520623625199232933053415900280098914780032161045396799961292229869789938602020771340003495505326617185542128617812405511088896275933792134453272331109250267473037732164522393803400280754268159447205621857862587330923320049308119332084076791821121656581397930156839718092800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.67280476065990979517,False,all-order fixed-charge column bound
157,83,1343112817970815157859248059972673253439019834201223263022864413617010234106224175564969797371468743746183632701507500602463390157966519856587258489683332501373269887287477416258088550610622940211271714534414335622971712777271480700498417443752564572183487881347728789111026134882243915349284357616863644785394118637414219673627207203286188971972973648033570068576686328983181548651364942373376937001590058315866881401228980230161390210685235953781359893586492124533449288077025004979429226147504975714594149631917612801192193252086281208408675697511945205845694575406261650355271513/2019752297098920192076595469837346389777549186443428499660208981094314741156898508279577741034906596502003402638727421839407734936931565070312002399129464328232596417522549211570341672405498431756164315445006593681677562610026884723641614433227046345831895156892554865046292123736641150504182066322193497347602188861440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.66498888002256562046,False,all-order fixed-charge column bound
158,82,2443635649109530466191225843818960971025430774200288890924389367535328805906143608204758553228788600240368120246733626636443517338141054801526967517578973144666486758819745550623147975096701566508691505189309017599291953608348321639326493128450408733178306807494384127378826682058730385904140093933759662371807989988899805164419779708112889122249678158766179746848724138984271917066826106945947841519418368995838593854824055553281928982283178475670441278787182242309550301607494377004178684212336624659217518009423829799484099075333032121662117508302071469851525207078387736925420321/3630976771676471462920906948850340533106413984187805233522752574888130931151277575504675002663672160953312605305719683075493981415966025540561598398647471959991803095208281004648289957275389805312449291751398962488994479225957370660476003878576984646253179585557582000375777475877271960853150794963365026617361222860800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.67299677270622437764,False,all-order fixed-charge column bound
159,81,7745630620242207629970573467554449715736529685925552411832025837525880418650890911539495912321260353065867663118641048088394166934012403416369290210626836318790423533116876989426843933408921704062242734340024707765082747891682718653144930330983524205350283514596049651092915976043558741961659044153080865361970624919889446810375916728086821277917060360328947364643061695508790970384281798355048015489395915957714056146449989065506186371451816107782146468036323634131734839904110890435492990638988765904096411629241130918076376914875029239986130247530386278697026123047431620736134709/11370500730041359412013758248816398891862748143481436757190687593319529914818768696828840713539454536063178365179489139283126963055711900163261701852014720653557574989642543393216045587116530644591282987109624963518253536887645762181711483595723482722014141389709103826964479764514149061790328732713217203766481125376000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68120400360011523766,False,all-order fixed-charge column bound
160,83,81342520200376753638143145495080969409262009386316671147500473319771824249776741562562195084674054567640328001979842140264713628231705476506019485681816968764280844361095529427591209067232555064129634231870606341035151722464639756467603492393147962180036455318981950304356168521993427992084812644608108255413507564777794226247921624498097946940769168282928867763054076078730586231321667175412808852714243228326768233996853118427553397848412497533187560339454325780773548274558505368047127737394021036566368621164181766320669618596962454818350364140422216744969429157476219400395471939/120832509437280973787967689825293036958126849900099807076363122033625194637498722677294904014527523231426747126537206715207804111214677468625832438008718288510082384510612619679112277145970712094456666565747168288150874240867522590800223147083943312269663776373634282033653143136442950815153349027081312714600240887365632000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.67318406759232463088,False,all-order fixed-charge column bound
161,82,1638568705038573391739768250816898907765381373911877730392019218317621568170071381483210280827894559523511599456689025964032434966386567923587689830897220789329628485382699018078383665556112795121285434295002874879004947862639311782117582214667276156899554932383071475964157841303104910468152686708173784162446482028268470648593086579515986030923886302417570560004474544316957757993938202672507133792279891269021218432733042155873978637134334965182287953453665782571878854620512935082611397073958075061368946038290271117293219600462035063290313916926262281530246832950478992753/2405091378025421693477523102516745169403715897573934993463601620987209970373444132802033687636287559440609656254440181149686098316706451158065448020661288736230969419672553912428519108050158026275695119209184794196776145937042262211309247226904882666992937477384291704654679446275871531118305119100573169431347200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68129166318156153537,False,all-order fixed-charge column bound
162,81,5633462825187557397603855473292508525377959193182115638724743003693555943613657387318907123795051875269287285684016862537753993194003136066172585063729562965749953470827394850810535709320229005124632689593411847702407465970396428270467272554524502738192834961877314962862793545431570306336116431381987035044835069956007090344191212322875910833207843478217139952543142274925182107112387473441610008580939267223791484205753321653579971090685479539560074443650329345814954945201122443487214291899405925625580339199286468787953314289894323314548359075430582558433791929968592838932013/8169161376204039305797909188846276850829842455437607707676441945427431107906680776130161116985663856163275077619156998828349408991507016309829266877514312426096961877033878239849201173680748686241998582002709913036849442447958658816214091019998293120779418576203367430522912958642826864385990297783912943652438016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68960111886114505708,True,all-order fixed-charge column bound
163,83,128987831470650878996157975194646919141694999095207631550378513845982976799081039300359167188524258367104419664365691619242116559605321627833107833757954242502563446442315603430858694558043536009729732228232233350792253018723280065024596163637396794314550373815114404767930336400709458146270530828200903187103732698490475906183465324424905917110039235922977694478339885477110602399586667665441917328098830161675365356385240664508301051749645723423273204438413603842304661439934128653555897326352658962629379033283610063829027052938566463422348763944510625262581144375078011246405499/189304599460381575095673533698077306002479783388386466119776345073825664907961818516787031034563633195098993360462548855723922858415215981244272159762997044185774056591127709836255921690343875568455599182709037161658682687165996458595032733858408824972923576928776172199292260845518396889798850787685884757566533140480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68137716589208374707,False,all-order fixed-charge column bound
164,82,483565407647822179341593264790855051838781027330691544554131467323824499290547446435824512207113970056154441489376266354022020034400862348614720360683402275864471959770263811818655086697912576485775354937845800005915730450020639914931128640717647534434403611437442150104921699428936732027611877205913820559572726686636031225357340458996324011331543049916118548228783561680554943333874347085115525761044336184121608141002517974326778725011052518571253639826809989836340239636494651144519826654868440609851335146062511224732995774206755880781425322085995147955913341511908713384211/701241698079303374013953315871831488482480378796710634527510294366975285482233370146132393985151497680140211608636308774764139647170690356677078667602346466386507499878179114491120453052405730722805704837224489147539853901189947203261738029968688169649561201629381201522529181476996045879203909708144830596723507200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68958450270756121991,False,all-order fixed-charge column bound
165,84,97605323649753421343118214361096109275245203336442386395228789307548711717224742409014963329170393008189097411014013123164268227910465135727569704351450755046609875317941669446441771698620730591625175427711895703428371655033688058787738195218101298808525602759786762030238123219287093746631818295704798648379144968414247971116839021256442523261156411433433368355800953724193932792371916754354634987096415797295326056627096029211662122604248585361549168819426226011698690788194025992132504268134218362815317818324404592550008887559956379069064846129061471921037984161656056507117/143229593961721560951779447980648233603709695974407135407471793201935801535206428430078381267710974363759101610749563340595300112596816462780677501755595932492459975066411398914473097802777747098547007235174939286348943597515391253478822648319877818883333015605530653561795543290262009970545373616190596650345955328000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68146059030118222299,False,all-order fixed-charge column bound
166,83,1061538537258169466888628197835066754844467827858314036566100496682881588792422962547520160326169447250448100034620122304850772955761296838405153099885418317928746789549545165160405156103780332818215074857244482610130393788215168298624789173773062612375715853648358501773383694990863967703909488035200988619531368251532225393885142951725128155658507956708534490013320760487333206151769100313199980488810513520498235063486973411202895374563509875597845314478749848230245062672037327998543146014618764385834972973793199273429497137049813009044506748119884427150755743772550293281/1539424823191315707606949034030112736191120352595336377076432533276603295056717502649133868087737414524367232225330650499703965372235161770515872305993768205460808097152924806000907491733051238263532369995237440142060289811910816168000119705083157560691253432507400523706047504609859011206471736146936319663144960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68956828632757749542,False,all-order fixed-charge column bound
167,85,79274909853046070655316920131743156330236266200355305429695046789221552440244532945985368368891694584688340047163037170231454469351700783133129160814728830271540650133246096518276131671847147692603566559666651193741087196858461727850280299767246281676029043480460366986685060729362618774033687571290689864414464047597559587803417075374537315966873771183586324056170050518781637818325959679468413833347765338368651733109592771171094653744465695226871867455492718029521180664496899497413758995358464828507044499330223180613852626242544335772362455895507589442527932632119938659195777/116316982004060352831073758165486598380488238530990328718828652380963293003889353748104243206713768364642138398680296755769162022190326417354672035819418334048983996036679446079594959706850260203676586243579084224079875437683316671024250314282541032515967514650492569404368374632993592022776206837914205846697955819520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68154201121104374117,False,all-order fixed-charge column bound
168,84,997652839401890544047426264625091236770418735516268973755479043199797647745403457485571830293382447741854740063528212719199387032996949822993034677964587941117045669818616134552492556068260190607334013226561673545529987575674938973627808629329081607028652787952107248647295933151040960409615871550891094174778647695324857843755828117304469846115607916049195383482766287856143287493262280974697866986756580781385088593194222089102650893531457766130564746869619939304348530934913123254869895850486110637865603080947433510321007684206047182164238524848907253912606096473088949215157/1446812104743700404731348925892279568246505554713231159562902836027387884045840710173259925704780507742061477441088167342757199389599504557437498297510788522112222317815567870417254798157169940873449208833041351913662280783424657865778104154759668550785682982354263687352639562056611086636759572590995429583224832000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68955245545075294356,False,all-order fixed-charge column bound
169,86,5152022148501715989996111857086008688018128753324054480928992982757354209105942161439989868351554382935533547917705787287406542869531237178409198810193620617397318100867799617962328640243742444137322885446936155295057883155805247555439318138414993324781206481430889922848182844460515917804263132306585916629602135822312258308165742982875706846573308681888722004825312402960133742843807075960908199462091538586625430584001870975409337764418484545994079747554923993122938770990634556610578148376694445392583849644634530879945694221521665428861391869592181004222030486590887029494725939/7558479521864459366544549789180254364368247331374324386397808455106198916693886174213069494230744335164304818497027014174704811861199448096280590951061106550347651088474100885843864589880457730598830275249224512442580184631794479594072147664625067280037760386131010359659321148533121187781078749524080946466232100454400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6816214998794969393,False,all-order fixed-charge column bound
