panel,series,case,x,y,time,p1,cutoff,value,unit,formula,evidenceClass,note
A,real target,mcut=24,0.038850000000000003,-1.0994724894544528e-07,0.038850000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.038850000000000003,-4.5632489786516116e-09,0.038850000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.038900000000000004,-1.106454169143588e-07,0.038900000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.038900000000000004,-4.5842665776327059e-09,0.038900000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.038949999999999999,-1.1134370851942164e-07,0.038949999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.038949999999999999,-4.6052068644619307e-09,0.038949999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039,-1.1204211041462152e-07,0.039,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039,-4.6260695538063404e-09,0.039,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039050000000000001,-1.1274060923801202e-07,0.039050000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039050000000000001,-4.6468543625790887e-09,0.039050000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039100000000000003,-1.1343919161183264e-07,0.039100000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039100000000000003,-4.6675610099315174e-09,0.039100000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039150000000000004,-1.1413784414261761e-07,0.039150000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039150000000000004,-4.688189217245247e-09,0.039150000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039199999999999999,-1.148365534213105e-07,0.039199999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039199999999999999,-4.7087387081242574e-09,0.039199999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.03925,-1.155353060233753e-07,0.03925,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.03925,-4.729209208386983e-09,0.03925,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039300000000000002,-1.1623408850890511e-07,0.039300000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039300000000000002,-4.7496004460583789e-09,0.039300000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039350000000000003,-1.1693288742273918e-07,0.039350000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039350000000000003,-4.7699121513620182e-09,0.039350000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039400000000000004,-1.1763168929457099e-07,0.039400000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039400000000000004,-4.7901440567121759e-09,0.039400000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039449999999999999,-1.1833048063905918e-07,0.039449999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039449999999999999,-4.810295896705906e-09,0.039449999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.0395,-1.1902924795593855e-07,0.0395,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.0395,-4.8303674081151428e-09,0.0395,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039550000000000002,-1.1972797773013062e-07,0.039550000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039550000000000002,-4.8503583298787643e-09,0.039550000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039600000000000003,-1.204266564318523e-07,0.039600000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039600000000000003,-4.8702684030946989e-09,0.039600000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039650000000000005,-1.211252705167263e-07,0.039650000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039650000000000005,-4.8900973710120071e-09,0.039650000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039699999999999999,-1.2182380642589071e-07,0.039699999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039699999999999999,-4.9098449790229718e-09,0.039699999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039750000000000001,-1.2252225058610746e-07,0.039750000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039750000000000001,-4.9295109746552023e-09,0.039750000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039800000000000002,-1.2322058940986919e-07,0.039800000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039800000000000002,-4.9490951075637121e-09,0.039800000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039850000000000003,-1.239188092955099e-07,0.039850000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039850000000000003,-4.9685971295230318e-09,0.039850000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039900000000000005,-1.2461689662731141e-07,0.039900000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039900000000000005,-4.9880167944193029e-09,0.039900000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.039949999999999999,-1.253148377756138e-07,0.039949999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.039949999999999999,-5.0073538582423842e-09,0.039949999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040000000000000001,-1.2601261909692042e-07,0.040000000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040000000000000001,-5.0266080790779687e-09,0.040000000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040050000000000002,-1.2671022693400023e-07,0.040050000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040050000000000002,-5.0457792170996762e-09,0.040050000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040100000000000004,-1.2740764761600308e-07,0.040100000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040100000000000004,-5.0648670345611834e-09,0.040100000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040150000000000005,-1.2810486745856094e-07,0.040150000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040150000000000005,-5.0838712957883385e-09,0.040150000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.0402,-1.2880187276389561e-07,0.0402,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.0402,-5.1027917671712844e-09,0.0402,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040250000000000001,-1.2949864982092399e-07,0.040250000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040250000000000001,-5.1216282171565953e-09,0.040250000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040300000000000002,-1.3019518490536161e-07,0.040300000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040300000000000002,-5.1403804162393973e-09,0.040300000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040350000000000004,-1.3089146427983085e-07,0.040350000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040350000000000004,-5.1590481369555136e-09,0.040350000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040400000000000005,-1.315874741939639e-07,0.040400000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040400000000000005,-5.177631153873609e-09,0.040400000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.04045,-1.3228320088450699e-07,0.04045,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.04045,-5.1961292435873374e-09,0.04045,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040500000000000001,-1.3297863057542527e-07,0.040500000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040500000000000001,-5.2145421847075037e-09,0.040500000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040550000000000003,-1.3367374947800719e-07,0.040550000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040550000000000003,-5.2328697578542101e-09,0.040550000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040600000000000004,-1.3436854379096613e-07,0.040600000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040600000000000004,-5.2511117456490385e-09,0.040600000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040649999999999999,-1.3506299970054465e-07,0.040649999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040649999999999999,-5.2692679327072137e-09,0.040649999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.0407,-1.3575710338061904e-07,0.0407,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.0407,-5.2873381056297953e-09,0.0407,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040750000000000001,-1.364508409927997e-07,0.040750000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040750000000000001,-5.3053220529958532e-09,0.040750000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040800000000000003,-1.3714419868653201e-07,0.040800000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040800000000000003,-5.3232195653546679e-09,0.040800000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040850000000000004,-1.3783716259920222e-07,0.040850000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040850000000000004,-5.341030435217932e-09,0.040850000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.040899999999999999,-1.3852971885623669e-07,0.040899999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.040899999999999999,-5.3587544570519568e-09,0.040899999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.04095,-1.3922185357120381e-07,0.04095,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.04095,-5.3763914272698977e-09,0.04095,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041000000000000002,-1.3991355284591477e-07,0.041000000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041000000000000002,-5.3939411442239612e-09,0.041000000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041050000000000003,-1.4060480277052489e-07,0.041050000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041050000000000003,-5.4114034081976601e-09,0.041050000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041100000000000005,-1.4129558942363335e-07,0.041100000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041100000000000005,-5.4287780213980347e-09,0.041100000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041149999999999999,-1.4198589887238376e-07,0.041149999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041149999999999999,-5.4460647879479144e-09,0.041149999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041200000000000001,-1.4267571717256433e-07,0.041200000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041200000000000001,-5.4632635138781744e-09,0.041200000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041250000000000002,-1.4336503036870671e-07,0.041250000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041250000000000002,-5.4803740071199954e-09,0.041250000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041300000000000003,-1.4405382449418536e-07,0.041300000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041300000000000003,-5.4973960774971471e-09,0.041300000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041350000000000005,-1.4474208557131732e-07,0.041350000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041350000000000005,-5.5143295367182709e-09,0.041350000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041399999999999999,-1.4542979961146028e-07,0.041399999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041399999999999999,-5.5311741983691714e-09,0.041399999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041450000000000001,-1.4611695261510921e-07,0.041450000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041450000000000001,-5.5479298779051301e-09,0.041450000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041500000000000002,-1.468035305719962e-07,0.041500000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041500000000000002,-5.5645963926432071e-09,0.041500000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041550000000000004,-1.4748951946119145e-07,0.041550000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041550000000000004,-5.5811735617545686e-09,0.041550000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041600000000000005,-1.4817490525119438e-07,0.041600000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041600000000000005,-5.5976612062568258e-09,0.041600000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.04165,-1.4885967390003477e-07,0.04165,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.04165,-5.6140591490063696e-09,0.04165,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041700000000000001,-1.4954381135536808e-07,0.041700000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041700000000000001,-5.6303672146907403e-09,0.041700000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041750000000000002,-1.5022730355457243e-07,0.041750000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041750000000000002,-5.6465852298209746e-09,0.041750000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041800000000000004,-1.509101364248464e-07,0.041800000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041800000000000004,-5.6627130227239893e-09,0.041800000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041850000000000005,-1.5159229588330272e-07,0.041850000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041850000000000005,-5.678750423534969e-09,0.041850000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.0419,-1.5227376783706504e-07,0.0419,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.0419,-5.6946972641897608e-09,0.0419,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.041950000000000001,-1.5295453818336331e-07,0.041950000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.041950000000000001,-5.7105533784172892e-09,0.041950000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042000000000000003,-1.536345928096287e-07,0.042000000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042000000000000003,-5.7263186017319633e-09,0.042000000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042050000000000004,-1.5431391759358889e-07,0.042050000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042050000000000004,-5.7419927714261223e-09,0.042050000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042100000000000005,-1.549924984033619e-07,0.042100000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042100000000000005,-5.7575757265624674e-09,0.042100000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.04215,-1.556703210975505e-07,0.04215,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.04215,-5.7730673079665225e-09,0.04215,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042200000000000001,-1.5634737152533797e-07,0.042200000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042200000000000001,-5.7884673582191052e-09,0.042200000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042250000000000003,-1.5702363552657967e-07,0.042250000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042250000000000003,-5.8037757216487947e-09,0.042250000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042300000000000004,-1.5769909893189509e-07,0.042300000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042300000000000004,-5.8189922443244283e-09,0.042300000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042349999999999999,-1.5837374756276458e-07,0.042349999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042349999999999999,-5.8341167740476048e-09,0.042349999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.0424,-1.5904756723162007e-07,0.0424,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.0424,-5.8491491603452067e-09,0.0424,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042450000000000002,-1.5972054374193867e-07,0.042450000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042450000000000002,-5.8640892544619139e-09,0.042450000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042500000000000003,-1.603926628883344e-07,0.042500000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042500000000000003,-5.8789369093527565e-09,0.042500000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042550000000000004,-1.6106391045664815e-07,0.042550000000000004,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042550000000000004,-5.8936919796756652e-09,0.042550000000000004,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042599999999999999,-1.6173427222404312e-07,0.042599999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042599999999999999,-5.9083543217840367e-09,0.042599999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.04265,-1.6240373395909407e-07,0.04265,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.04265,-5.9229237937193202e-09,0.04265,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042700000000000002,-1.6307228142187797e-07,0.042700000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042700000000000002,-5.9374002552036012e-09,0.042700000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042750000000000003,-1.6373990036406597e-07,0.042750000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042750000000000003,-5.9517835676322148e-09,0.042750000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042800000000000005,-1.6440657652901469e-07,0.042800000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042800000000000005,-5.9660735940663636e-09,0.042800000000000005,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042849999999999999,-1.6507229565185434e-07,0.042849999999999999,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042849999999999999,-5.9802701992257496e-09,0.042849999999999999,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042900000000000001,-1.6573704345958043e-07,0.042900000000000001,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042900000000000001,-5.9943732494812292e-09,0.042900000000000001,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.042950000000000002,-1.664008056711431e-07,0.042950000000000002,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.042950000000000002,-6.0083826128474652e-09,0.042950000000000002,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.043000000000000003,-1.6706356799753658e-07,0.043000000000000003,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
A,imaginary target,mcut=24,0.043000000000000003,-6.0222981589756078e-09,0.043000000000000003,,,,Fourier coefficient,Im a_0(t),finite Galerkin,primary vectorized lattice trace
A,real target,mcut=24,0.043050000000000005,-1.6772531614188735e-07,0.043050000000000005,,,,Fourier coefficient,Re a_0(t),finite Galerkin,primary vectorized lattice trace
