panel,kind,id,series,x,y,value,parameterXi,parameterLambda,power,formula,status,note
B,exact-lift-up-energy-ratio,lift-0.5-8-060,"xi=0.5, Lambda=8",1.5,0.89573821991653446,0.89573821991653446,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-061,"xi=0.5, Lambda=8",1.5249999999999999,0.87758037051544369,0.87758037051544369,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-062,"xi=0.5, Lambda=8",1.55,0.85963862390874957,0.85963862390874957,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-063,"xi=0.5, Lambda=8",1.575,0.84192717623752622,0.84192717623752622,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-064,"xi=0.5, Lambda=8",1.6000000000000001,0.82445865389773521,0.82445865389773521,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-065,"xi=0.5, Lambda=8",1.625,0.80724420152105625,0.80724420152105625,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-066,"xi=0.5, Lambda=8",1.6499999999999999,0.7902935681360389,0.7902935681360389,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-067,"xi=0.5, Lambda=8",1.675,0.77361519120512146,0.77361519120512146,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-068,"xi=0.5, Lambda=8",1.7,0.75721627829028804,0.75721627829028804,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-069,"xi=0.5, Lambda=8",1.7250000000000001,0.7411028861507134,0.7411028861507134,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-070,"xi=0.5, Lambda=8",1.75,0.72527999712030233,0.72527999712030233,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-071,"xi=0.5, Lambda=8",1.7749999999999999,0.70975159265210508,0.70975159265210508,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-072,"xi=0.5, Lambda=8",1.8,0.69452072395073083,0.69452072395073083,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-073,"xi=0.5, Lambda=8",1.825,0.67958957964357203,0.67958957964357203,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-074,"xi=0.5, Lambda=8",1.8500000000000001,0.66495955046733513,0.66495955046733513,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-075,"xi=0.5, Lambda=8",1.875,0.65063129096849448,0.65063129096849448,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-076,"xi=0.5, Lambda=8",1.8999999999999999,0.63660477823518724,0.63660477823518724,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-077,"xi=0.5, Lambda=8",1.925,0.6228793676941371,0.6228793676941371,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-078,"xi=0.5, Lambda=8",1.95,0.60945384601971686,0.60945384601971686,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-079,"xi=0.5, Lambda=8",1.9750000000000001,0.59632648121353715,0.59632648121353715,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-080,"xi=0.5, Lambda=8",2,0.58349506992224731,0.58349506992224731,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-081,"xi=0.5, Lambda=8",2.0249999999999999,0.570956982068758,0.570956982068758,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-082,"xi=0.5, Lambda=8",2.0499999999999998,0.55870920287809756,0.55870920287809756,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-083,"xi=0.5, Lambda=8",2.0750000000000002,0.54674837238374197,0.54674837238374197,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-084,"xi=0.5, Lambda=8",2.1000000000000001,0.53507082250371329,0.53507082250371329,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-085,"xi=0.5, Lambda=8",2.125,0.52367261177815383,0.52367261177815383,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-086,"xi=0.5, Lambda=8",2.1499999999999999,0.51254955786160572,0.51254955786160572,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-087,"xi=0.5, Lambda=8",2.1749999999999998,0.50169726786396507,0.50169726786396507,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-088,"xi=0.5, Lambda=8",2.2000000000000002,0.49111116663415322,0.49111116663415322,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-089,"xi=0.5, Lambda=8",2.2250000000000001,0.4807865230800476,0.4807865230800476,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-090,"xi=0.5, Lambda=8",2.25,0.47071847461723215,0.47071847461723215,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-091,"xi=0.5, Lambda=8",2.2749999999999999,0.46090204983772587,0.46090204983772587,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-092,"xi=0.5, Lambda=8",2.2999999999999998,0.45133218948811116,0.45133218948811116,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-093,"xi=0.5, Lambda=8",2.3250000000000002,0.44200376584445489,0.44200376584445489,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-094,"xi=0.5, Lambda=8",2.3500000000000001,0.43291160056916361,0.43291160056916361,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-095,"xi=0.5, Lambda=8",2.375,0.42405048113246346,0.42405048113246346,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-096,"xi=0.5, Lambda=8",2.3999999999999999,0.41541517587861776,0.41541517587861776,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-097,"xi=0.5, Lambda=8",2.4249999999999998,0.40700044781428923,0.40700044781428923,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-098,"xi=0.5, Lambda=8",2.4500000000000002,0.39880106719368308,0.39880106719368308,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-099,"xi=0.5, Lambda=8",2.4750000000000001,0.3908118229722779,0.3908118229722779,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-100,"xi=0.5, Lambda=8",2.5,0.38302753319809557,0.38302753319809557,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-101,"xi=0.5, Lambda=8",2.5249999999999999,0.37544305440660114,0.37544305440660114,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-102,"xi=0.5, Lambda=8",2.5499999999999998,0.36805329008246718,0.36805329008246718,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-103,"xi=0.5, Lambda=8",2.5750000000000002,0.3608531982486099,0.3608531982486099,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-104,"xi=0.5, Lambda=8",2.6000000000000001,0.35383779824011341,0.35383779824011341,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-105,"xi=0.5, Lambda=8",2.625,0.34700217671791272,0.34700217671791272,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-106,"xi=0.5, Lambda=8",2.6499999999999999,0.34034149297442423,0.34034149297442423,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-107,"xi=0.5, Lambda=8",2.6749999999999998,0.33385098358068377,0.33385098358068377,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-108,"xi=0.5, Lambda=8",2.7000000000000002,0.32752596642200454,0.32752596642200454,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-109,"xi=0.5, Lambda=8",2.7250000000000001,0.32136184416668812,0.32136184416668812,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-110,"xi=0.5, Lambda=8",2.75,0.3153541072099208,0.3153541072099208,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-111,"xi=0.5, Lambda=8",2.7749999999999999,0.3094983361326728,0.3094983361326728,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-112,"xi=0.5, Lambda=8",2.7999999999999998,0.30379020371317972,0.30379020371317972,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-113,"xi=0.5, Lambda=8",2.8250000000000002,0.29822547652643627,0.29822547652643627,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-114,"xi=0.5, Lambda=8",2.8500000000000001,0.29280001616506557,0.29280001616506557,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-115,"xi=0.5, Lambda=8",2.875,0.28750978011294498,0.28750978011294498,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-116,"xi=0.5, Lambda=8",2.8999999999999999,0.28235082230107389,0.28235082230107389,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-117,"xi=0.5, Lambda=8",2.9249999999999998,0.2773192933733542,0.2773192933733542,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-118,"xi=0.5, Lambda=8",2.9500000000000002,0.27241144068821943,0.27241144068821943,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-119,"xi=0.5, Lambda=8",2.9750000000000001,0.26762360808040392,0.26762360808040392,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-0.5-8-120,"xi=0.5, Lambda=8",3,0.26295223540556323,0.26295223540556323,0.5,8,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-000,"xi=1, Lambda=16",0,1,1,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-001,"xi=1, Lambda=16",0.025000000000000001,0.98490218852286138,0.98490218852286138,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-002,"xi=1, Lambda=16",0.050000000000000003,1.0188583310592088,1.0188583310592088,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-003,"xi=1, Lambda=16",0.074999999999999997,1.0790812356411497,1.0790812356411497,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-004,"xi=1, Lambda=16",0.10000000000000001,1.1509545889842481,1.1509545889842481,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-005,"xi=1, Lambda=16",0.125,1.2253185113578167,1.2253185113578167,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-006,"xi=1, Lambda=16",0.14999999999999999,1.2966163139762865,1.2966163139762865,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-007,"xi=1, Lambda=16",0.17499999999999999,1.3616401520157309,1.3616401520157309,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-008,"xi=1, Lambda=16",0.20000000000000001,1.4186902826485472,1.4186902826485472,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-009,"xi=1, Lambda=16",0.22500000000000001,1.4670177441917645,1.4670177441917645,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-010,"xi=1, Lambda=16",0.25,1.5064595393033156,1.5064595393033156,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-011,"xi=1, Lambda=16",0.27500000000000002,1.5372032570500713,1.5372032570500713,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-012,"xi=1, Lambda=16",0.29999999999999999,1.5596377233006165,1.5596377233006165,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-013,"xi=1, Lambda=16",0.32500000000000001,1.5742600596871992,1.5742600596871992,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-014,"xi=1, Lambda=16",0.34999999999999998,1.5816191454579953,1.5816191454579953,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-015,"xi=1, Lambda=16",0.375,1.5822821297609897,1.5822821297609897,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-016,"xi=1, Lambda=16",0.40000000000000002,1.5768152073601762,1.5768152073601762,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-017,"xi=1, Lambda=16",0.42499999999999999,1.5657729729675487,1.5657729729675487,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-018,"xi=1, Lambda=16",0.45000000000000001,1.5496927529842901,1.5496927529842901,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-019,"xi=1, Lambda=16",0.47499999999999998,1.5290916936084573,1.5290916936084573,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-020,"xi=1, Lambda=16",0.5,1.5044652830570278,1.5044652830570278,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-021,"xi=1, Lambda=16",0.52500000000000002,1.4762865585832354,1.4762865585832354,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-022,"xi=1, Lambda=16",0.55000000000000004,1.4450056041698041,1.4450056041698041,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-023,"xi=1, Lambda=16",0.57499999999999996,1.4110491567933894,1.4110491567933894,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-024,"xi=1, Lambda=16",0.59999999999999998,1.3748202588814309,1.3748202588814309,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-025,"xi=1, Lambda=16",0.625,1.3366979563617711,1.3366979563617711,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-026,"xi=1, Lambda=16",0.65000000000000002,1.2970370683808634,1.2970370683808634,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-027,"xi=1, Lambda=16",0.67500000000000004,1.2561680612625785,1.2561680612625785,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-028,"xi=1, Lambda=16",0.69999999999999996,1.2143970551249188,1.2143970551249188,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-029,"xi=1, Lambda=16",0.72499999999999998,1.172005982662899,1.172005982662899,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
