panel,series,x,value,category,formula,evidenceClass
A,partitionSum,0.18849555921538785,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.20943951023931939,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.20943951023931939,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.20943951023931939,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.20943951023931939,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.23038346126325138,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.23038346126325138,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.23038346126325138,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.23038346126325138,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.25132741228718336,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.25132741228718336,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.25132741228718336,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.25132741228718336,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.27227136331111534,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.27227136331111534,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.27227136331111534,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.27227136331111534,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.29321531433504688,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.29321531433504688,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.29321531433504688,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.29321531433504688,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.31415926535897887,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.31415926535897887,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.31415926535897887,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.31415926535897887,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.33510321638291174,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.33510321638291174,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.33510321638291174,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.33510321638291174,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.35604716740684328,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.35604716740684328,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.35604716740684328,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.35604716740684328,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.37699111843077526,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.37699111843077526,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.37699111843077526,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.37699111843077526,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.39793506945470725,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.39793506945470725,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.39793506945470725,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.39793506945470725,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.41887902047863923,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.41887902047863923,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.41887902047863923,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.41887902047863923,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.43982297150257121,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.43982297150257121,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.43982297150257121,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.43982297150257121,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.46076692252650275,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.46076692252650275,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.46076692252650275,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.46076692252650275,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.48171087355043474,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.48171087355043474,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.48171087355043474,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.48171087355043474,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.50265482457436672,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.50265482457436672,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.50265482457436672,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.50265482457436672,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.5235987755982987,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.5235987755982987,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.5235987755982987,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.5235987755982987,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.54454272662223024,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.54454272662223024,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.54454272662223024,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.54454272662223024,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.56548667764616312,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.56548667764616312,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.56548667764616312,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.56548667764616312,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.5864306286700951,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.5864306286700951,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.5864306286700951,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.5864306286700951,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.60737457969402664,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.60737457969402664,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.60737457969402664,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.60737457969402664,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.62831853071795862,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.62831853071795862,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.62831853071795862,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.62831853071795862,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.64926248174189061,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.64926248174189061,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.64926248174189061,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.64926248174189061,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.67020643276582259,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.67020643276582259,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.67020643276582259,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.67020643276582259,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.69115038378975457,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.69115038378975457,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.69115038378975457,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.69115038378975457,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.71209433481368611,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.71209433481368611,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.71209433481368611,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.71209433481368611,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.7330382858376181,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.7330382858376181,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.7330382858376181,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.7330382858376181,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.75398223686155008,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.75398223686155008,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.75398223686155008,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.75398223686155008,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.77492618788548251,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.77492618788548251,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.77492618788548251,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.77492618788548251,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.79587013890941449,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.79587013890941449,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.79587013890941449,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.79587013890941449,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.81681408993334648,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.81681408993334648,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.81681408993334648,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.81681408993334648,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.83775804095727846,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.83775804095727846,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.83775804095727846,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.83775804095727846,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.85870199198121,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.85870199198121,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.85870199198121,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.85870199198121,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.87964594300514243,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.87964594300514243,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.87964594300514243,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.87964594300514243,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.90058989402907397,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.90058989402907397,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.90058989402907397,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.90058989402907397,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.92153384505300551,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.92153384505300551,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.92153384505300551,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.92153384505300551,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.94247779607693793,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.94247779607693793,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.94247779607693793,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.94247779607693793,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.96342174710086947,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.96342174710086947,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.96342174710086947,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.96342174710086947,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.9843656981248019,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.9843656981248019,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.9843656981248019,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.9843656981248019,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.0053096491487343,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.0053096491487343,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.0053096491487343,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.0053096491487343,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.0262536001726659,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.0262536001726659,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.0262536001726659,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.0262536001726659,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.0471975511965983,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.0471975511965983,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.0471975511965983,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.0471975511965983,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.0681415022205298,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.0681415022205298,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.0681415022205298,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.0681415022205298,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.0890854532444614,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.0890854532444614,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.0890854532444614,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.0890854532444614,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.1100294042683938,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.1100294042683938,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.1100294042683938,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.1100294042683938,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.1309733552923253,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.1309733552923253,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.1309733552923253,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.1309733552923253,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.1519173063162569,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.1519173063162569,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.1519173063162569,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.1519173063162569,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.1728612573401893,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.1728612573401893,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.1728612573401893,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.1728612573401893,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.1938052083641209,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.1938052083641209,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.1938052083641209,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.1938052083641209,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.2147491593880533,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.2147491593880533,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.2147491593880533,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.2147491593880533,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.2356931104119857,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.2356931104119857,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.2356931104119857,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.2356931104119857,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.2566370614359172,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.2566370614359172,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.2566370614359172,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.2566370614359172,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.2775810124598497,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.2775810124598497,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.2775810124598497,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.2775810124598497,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.2985249634837812,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.2985249634837812,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.2985249634837812,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.2985249634837812,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.3194689145077128,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.3194689145077128,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.3194689145077128,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.3194689145077128,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.3404128655316452,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.3404128655316452,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.3404128655316452,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.3404128655316452,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.3613568165555767,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.3613568165555767,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.3613568165555767,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.3613568165555767,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.3823007675795091,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.3823007675795091,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.3823007675795091,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.3823007675795091,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.4032447186034407,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.4032447186034407,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.4032447186034407,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.4032447186034407,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.4241886696273722,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.4241886696273722,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.4241886696273722,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.4241886696273722,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.4451326206513055,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.4451326206513055,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.4451326206513055,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.4451326206513055,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.4660765716752371,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.4660765716752371,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.4660765716752371,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.4660765716752371,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.4870205226991686,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.4870205226991686,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.4870205226991686,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.4870205226991686,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.5079644737231011,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.5079644737231011,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.5079644737231011,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.5079644737231011,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.5289084247470326,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.5289084247470326,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.5289084247470326,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.5289084247470326,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.549852375770965,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.549852375770965,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.549852375770965,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.549852375770965,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.5707963267948966,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.5707963267948966,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.5707963267948966,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.5707963267948966,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.5917402778188281,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.5917402778188281,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.5917402778188281,3.3364269993204618e-49,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.5917402778188281,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.6126842288427605,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.6126842288427605,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.6126842288427605,8.990450377611862e-25,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.6126842288427605,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.6336281798666921,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.6336281798666921,0.99999999999999978,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.6336281798666921,1.2539228117871218e-16,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.6336281798666921,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.6545721308906236,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.6545721308906236,0.99999999999851641,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.6545721308906236,1.4834829953167105e-12,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.6545721308906236,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.6755160819145569,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.6755160819145569,0.99999999958721497,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.6755160819145569,4.1278490854168539e-10,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.6755160819145569,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.6964600329384885,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.6964600329384885,0.99999998238440657,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.6964600329384885,1.7615593423812826e-08,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.6964600329384885,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.71740398396242,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.71740398396242,0.99999974249233992,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.71740398396242,2.5750766007453876e-07,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.71740398396242,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.7383479349863524,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.7383479349863524,0.99999807293714793,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.7383479349863524,1.9270628520107765e-06,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.7383479349863524,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.759291886010284,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.759291886010284,0.99999077101293754,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.759291886010284,9.2289870624578856e-06,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.759291886010284,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.7802358370342164,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.7802358370342164,0.99996766109305479,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.7802358370342164,3.2338906945279397e-05,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.7802358370342164,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.8011797880581479,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.8011797880581479,0.99990971492566272,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.8011797880581479,9.0285074337280045e-05,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.8011797880581479,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.8221237390820795,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.8221237390820795,0.99978743603162445,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.8221237390820795,0.00021256396837541182,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.8221237390820795,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.8430676901060119,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.8430676901060119,0.99956105193983813,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.8430676901060119,0.00043894806016181567,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.8430676901060119,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.8640116411299434,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.8640116411299434,0.99918234793319138,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.8640116411299434,0.00081765206680858209,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.8640116411299434,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.8849555921538759,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.8849555921538759,0.99859756871271865,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.8849555921538759,0.001402431287281297,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.8849555921538759,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.9058995431778083,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.9058995431778083,0.99775073883405252,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.9058995431778083,0.0022492611659474023,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.9058995431778083,0.99999999999999989,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,1.9268434942017398,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,1.9268434942017398,0.99658687509421817,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,1.9268434942017398,0.0034131249057818684,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,1.9268434942017398,1,partition profile,translated h atom,explicit C-infinity partition
