panel,record,series,x,y,x_unit,y_unit,evidence_class,formula_source
A,a-1.5-0561,D-s-1.5,4.8956485518440944,0.49718952481938938,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0562,D-s-1.5,4.9043751981040664,0.49703821929567749,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0563,D-s-1.5,4.9131018443640375,0.4968802331473981,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0564,D-s-1.5,4.9218284906240095,0.49671561449866231,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0565,D-s-1.5,4.9305551368839806,0.49654441349390527,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0566,D-s-1.5,4.9392817831439526,0.49636668228261144,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0567,D-s-1.5,4.9480084294039246,0.49618247500342966,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0568,D-s-1.5,4.9567350756638957,0.49599184776768152,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0569,D-s-1.5,4.9654617219238677,0.49579485864226963,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0570,D-s-1.5,4.9741883681838388,0.49559156763198992,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0571,D-s-1.5,4.9829150144438108,0.49538203666125347,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0572,D-s-1.5,4.9916416607037828,0.49516632955522372,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0573,D-s-1.5,5.0003683069637539,0.49494451202037476,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0574,D-s-1.5,5.0090949532237259,0.49471665162447637,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0575,D-s-1.5,5.0178215994836979,0.49448281777601277,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0576,D-s-1.5,5.026548245743669,0.49424308170303921,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0577,D-s-1.5,5.035274892003641,0.49399751643148587,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0578,D-s-1.5,5.0440015382636121,0.49374619676291337,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0579,D-s-1.5,5.0527281845235841,0.4934891992517273,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0580,D-s-1.5,5.0614548307835561,0.49322660218185932,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0581,D-s-1.5,5.0701814770435272,0.49295848554292043,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0582,D-s-1.5,5.0789081233034992,0.49268493100583649,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0583,D-s-1.5,5.0876347695634703,0.49240602189796928,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0584,D-s-1.5,5.0963614158234423,0.49212184317773494,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0585,D-s-1.5,5.1050880620834143,0.49183248140872454,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0586,D-s-1.5,5.1138147083433854,0.49153802473333624,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0587,D-s-1.5,5.1225413546033574,0.49123856284592549,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0588,D-s-1.5,5.1312680008633285,0.49093418696548435,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0589,D-s-1.5,5.1399946471233005,0.49062498980785452,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0590,D-s-1.5,5.1487212933832724,0.49031106555748544,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0591,D-s-1.5,5.1574479396432436,0.48999250983874493,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0592,D-s-1.5,5.1661745859032155,0.48966941968679073,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0593,D-s-1.5,5.1749012321631875,0.48934189351801305,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0594,D-s-1.5,5.1836278784231586,0.48901003110005564,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0595,D-s-1.5,5.1923545246831306,0.48867393352142585,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0596,D-s-1.5,5.2010811709431017,0.48833370316070207,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0597,D-s-1.5,5.2098078172030737,0.48798944365534785,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0598,D-s-1.5,5.2185344634630457,0.48764125987014362,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0599,D-s-1.5,5.2272611097230168,0.4872892578652433,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0600,D-s-1.5,5.2359877559829888,0.48693354486386747,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0601,D-s-1.5,5.2447144022429599,0.48657422921964211,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0602,D-s-1.5,5.2534410485029319,0.48621142038359338,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0603,D-s-1.5,5.2621676947629039,0.48584522887080717,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0604,D-s-1.5,5.270894341022875,0.4854757662267658,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0605,D-s-1.5,5.279620987282847,0.48510314499336971,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0606,D-s-1.5,5.2883476335428181,0.48472747867465615,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0607,D-s-1.5,5.2970742798027901,0.48434888170222506,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0608,D-s-1.5,5.3058009260627621,0.48396746940038171,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0609,D-s-1.5,5.3145275723227332,0.48358335795100821,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0610,D-s-1.5,5.3232542185827052,0.48319666435817271,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0611,D-s-1.5,5.3319808648426772,0.48280750641248987,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0612,D-s-1.5,5.3407075111026483,0.48241600265523976,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0613,D-s-1.5,5.3494341573626203,0.48202227234225936,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0614,D-s-1.5,5.3581608036225914,0.48162643540761613,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0615,D-s-1.5,5.3668874498825634,0.48122861242707499,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0616,D-s-1.5,5.3756140961425354,0.4808289245813695,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0617,D-s-1.5,5.3843407424025065,0.48042749361928944,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0618,D-s-1.5,5.3930673886624785,0.48002444182059456,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0619,D-s-1.5,5.4017940349224496,0.4796198919587672,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0620,D-s-1.5,5.4105206811824216,0.47921396726361426,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0621,D-s-1.5,5.4192473274423936,0.47880679138373006,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0622,D-s-1.5,5.4279739737023647,0.47839848834883214,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0623,D-s-1.5,5.4367006199623367,0.47798918253198019,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0624,D-s-1.5,5.4454272662223078,0.47757899861169112,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0625,D-s-1.5,5.4541539124822798,0.47716806153396052,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0626,D-s-1.5,5.4628805587422518,0.47675649647420304,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0627,D-s-1.5,5.4716072050022229,0.47634442879912303,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0628,D-s-1.5,5.4803338512621949,0.47593198402852588,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0629,D-s-1.5,5.4890604975221668,0.47551928779708419,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0630,D-s-1.5,5.497787143782138,0.47510646581606802,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0631,D-s-1.5,5.5065137900421099,0.47469364383505186,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0632,D-s-1.5,5.5152404363020811,0.47428094760361023,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0633,D-s-1.5,5.523967082562053,0.47386850283301307,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0634,D-s-1.5,5.532693728822025,0.47345643515793301,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0635,D-s-1.5,5.5414203750819961,0.47304487009817558,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0636,D-s-1.5,5.5501470213419681,0.47263393302044493,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0637,D-s-1.5,5.5588736676019392,0.47222374910015591,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0638,D-s-1.5,5.5676003138619112,0.47181444328330391,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0639,D-s-1.5,5.5763269601218832,0.47140614024840599,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0640,D-s-1.5,5.5850536063818543,0.47099896436852184,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0641,D-s-1.5,5.5937802526418263,0.47059303967336885,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0642,D-s-1.5,5.6025068989017974,0.47018848981154154,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0643,D-s-1.5,5.6112335451617694,0.46978543801284661,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0644,D-s-1.5,5.6199601914217414,0.46938400705076649,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0645,D-s-1.5,5.6286868376817125,0.46898431920506112,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0646,D-s-1.5,5.6374134839416845,0.46858649622451992,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0647,D-s-1.5,5.6461401302016565,0.46819065928987669,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0648,D-s-1.5,5.6548667764616276,0.46779692897689629,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0649,D-s-1.5,5.6635934227215996,0.46740542521964612,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0650,D-s-1.5,5.6723200689815707,0.46701626727396328,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0651,D-s-1.5,5.6810467152415427,0.4666295736811279,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0652,D-s-1.5,5.6897733615015147,0.46624546223175434,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0653,D-s-1.5,5.6985000077614858,0.46586404992991104,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0654,D-s-1.5,5.7072266540214578,0.46548545295747989,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0655,D-s-1.5,5.7159533002814289,0.4651097866387664,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0656,D-s-1.5,5.7246799465414009,0.46473716540537024,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0657,D-s-1.5,5.7334065928013729,0.46436770276132888,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0658,D-s-1.5,5.742133239061344,0.46400151124854272,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0659,D-s-1.5,5.750859885321316,0.46363870241249394,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0660,D-s-1.5,5.7595865315812871,0.46327938676826863,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0661,D-s-1.5,5.7683131778412591,0.46292367376689275,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0662,D-s-1.5,5.7770398241012311,0.46257167176199243,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0663,D-s-1.5,5.7857664703612022,0.46222348797678825,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0664,D-s-1.5,5.7944931166211742,0.46187922847143403,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0665,D-s-1.5,5.8032197628811462,0.4615389981107102,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0666,D-s-1.5,5.8119464091411173,0.46120290053208046,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0667,D-s-1.5,5.8206730554010893,0.460871038114123,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0668,D-s-1.5,5.8293997016610604,0.46054351194534537,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0669,D-s-1.5,5.8381263479210324,0.46022042179339112,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0670,D-s-1.5,5.8468529941810043,0.45990186607465056,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0671,D-s-1.5,5.8555796404409755,0.45958794182428153,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0672,D-s-1.5,5.8643062867009474,0.45927874466665169,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0673,D-s-1.5,5.8730329329609186,0.45897436878621062,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0674,D-s-1.5,5.8817595792208905,0.45867490689879986,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0675,D-s-1.5,5.8904862254808625,0.45838045022341145,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0676,D-s-1.5,5.8992128717408336,0.45809108845440111,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0677,D-s-1.5,5.9079395180008056,0.45780690973416677,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0678,D-s-1.5,5.9166661642607767,0.45752800062629956,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0679,D-s-1.5,5.9253928105207487,0.45725444608921556,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0680,D-s-1.5,5.9341194567807207,0.45698632945027673,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0681,D-s-1.5,5.9428461030406918,0.45672373238040875,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0682,D-s-1.5,5.9515727493006638,0.45646673486922268,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0683,D-s-1.5,5.9602993955606358,0.45621541520065018,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0684,D-s-1.5,5.9690260418206069,0.45596984992909684,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0685,D-s-1.5,5.9777526880805789,0.45573011385612328,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0686,D-s-1.5,5.98647933434055,0.45549628000765963,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0687,D-s-1.5,5.995205980600522,0.45526841961176134,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0688,D-s-1.5,6.003932626860494,0.45504660207691233,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0689,D-s-1.5,6.0126592731204651,0.45483089497088264,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0690,D-s-1.5,6.0213859193804371,0.45462136400014613,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0691,D-s-1.5,6.0301125656404082,0.45441807298986642,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0692,D-s-1.5,6.0388392119003802,0.45422108386445459,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0693,D-s-1.5,6.0475658581603522,0.45403045662870639,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0694,D-s-1.5,6.0562925044203233,0.45384624934952456,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0695,D-s-1.5,6.0650191506802953,0.45366851813823084,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0696,D-s-1.5,6.0737457969402664,0.4534973171334738,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0697,D-s-1.5,6.0824724432002384,0.45333269848473801,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0698,D-s-1.5,6.0911990894602104,0.45317471233645856,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0699,D-s-1.5,6.0999257357201815,0.45302340681274667,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0700,D-s-1.5,6.1086523819801535,0.4528788280027306,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0701,D-s-1.5,6.1173790282401255,0.45274101994651639,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0702,D-s-1.5,6.1261056745000966,0.45261002462177302,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0703,D-s-1.5,6.1348323207600686,0.45248588193094536,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0704,D-s-1.5,6.1435589670200397,0.45236862968909963,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0705,D-s-1.5,6.1522856132800117,0.45225830361240454,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0706,D-s-1.5,6.1610122595399837,0.45215493730725176,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0707,D-s-1.5,6.1697389057999548,0.45205856226001923,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0708,D-s-1.5,6.1784655520599268,0.45196920782747996,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0709,D-s-1.5,6.1871921983198979,0.45188690122785963,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0710,D-s-1.5,6.1959188445798699,0.45181166753254587,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0711,D-s-1.5,6.2046454908398418,0.45174352965845099,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0712,D-s-1.5,6.213372137099813,0.45168250836103163,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0713,D-s-1.5,6.2220987833597849,0.45162862222796601,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0714,D-s-1.5,6.2308254296197561,0.45158188767349233,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0715,D-s-1.5,6.239552075879728,0.45154231893340857,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0716,D-s-1.5,6.2482787221397,0.45150992806073625,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-1.5-0717,D-s-1.5,6.2570053683996711,0.45148472492204905,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
